Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
12:47:23,25759.95,25816.20,48.0,27.6,13.2,25779.40,25684.64,25687.92,25750,1.16,1.00
12:48:36,25761.20,25815.00,48.0,27.6,13.2,25779.40,25684.64,25687.92,25750,1.16,1.00
12:49:20,25762.00,25816.60,48.0,27.6,13.2,25779.40,25684.64,25687.92,25750,1.05,1.00
12:50:26,25755.70,25807.90,48.0,27.6,13.2,25779.40,25684.64,25687.92,25750,1.24,1.00
12:51:13,25747.00,25805.00,48.0,27.6,13.2,25779.40,25684.64,25687.92,25750,0.62,1.00
12:51:24,25742.30,25798.00,48.0,27.6,13.2,25779.40,25684.64,25687.92,25750,1.15,1.00
12:52:11,25742.15,25799.00,48.0,27.6,13.2,25779.40,25684.64,25687.92,25750,1.39,1.00
12:52:58,25743.80,25800.20,54.0,18.2,12.1,25779.49,25692.04,25691.77,25750,1.00,1.00
12:53:13,25744.80,25802.40,54.0,18.2,12.1,25779.49,25692.04,25691.77,25750,1.18,1.00
12:53:45,25750.20,25804.00,54.0,18.2,12.1,25779.49,25692.04,25691.77,25750,1.18,1.00
12:54:29,25752.10,25805.10,54.0,18.2,12.1,25779.49,25692.04,25691.77,25750,0.86,1.00
12:55:15,25743.55,25795.60,54.0,18.2,12.1,25779.49,25692.04,25691.77,25750,1.01,1.00
12:55:44,25742.80,25798.40,54.0,18.2,12.1,25779.49,25692.04,25691.77,25750,1.16,1.00
12:57:05,25746.10,25799.70,54.0,18.2,12.1,25779.49,25692.04,25691.77,25750,1.19,1.00
12:57:51,25752.65,25811.90,49.6,23.0,10.9,25779.48,25688.55,25691.32,25750,1.16,1.00
12:58:54,25746.20,25800.00,49.6,23.0,10.9,25779.48,25688.55,25691.32,25750,1.23,1.00
12:59:43,25748.85,25804.60,49.6,23.0,10.9,25779.48,25688.55,25691.32,25750,1.40,1.00
13:00:27,25751.60,25810.00,49.6,23.0,10.9,25779.48,25688.55,25691.32,25750,1.23,1.00
13:00:55,25743.55,25798.00,49.6,23.0,10.9,25779.48,25688.55,25691.32,25750,1.15,1.00
13:01:41,25741.60,25796.00,49.6,23.0,10.9,25779.48,25688.55,25691.32,25750,1.38,1.00
13:02:26,25741.15,25795.00,49.6,23.0,10.9,25779.48,25688.55,25691.32,25750,1.16,1.00
13:03:13,25741.90,25795.00,45.7,26.2,10.9,25779.46,25687.87,25692.16,25750,1.13,1.00
13:04:18,25739.10,25797.00,45.7,26.2,10.9,25779.46,25687.87,25692.16,25750,1.16,1.00
13:05:26,25745.05,25800.80,45.7,26.2,10.9,25779.46,25687.87,25692.16,25750,1.17,1.00
13:06:27,25745.05,25803.00,45.7,26.2,10.9,25779.46,25687.87,25692.16,25750,1.17,1.00
13:07:29,25752.55,25808.20,45.7,26.2,10.9,25779.46,25687.87,25692.16,25750,1.41,1.00
13:07:56,25747.80,25799.00,45.7,26.2,10.9,25779.46,25687.87,25692.16,25750,1.14,1.00
13:08:43,25746.85,25798.20,48.3,20.7,13.7,25779.45,25693.16,25695.77,25750,1.14,1.00
13:09:49,25757.15,25810.00,48.3,20.7,13.7,25779.45,25693.16,25695.77,25750,1.14,1.00
13:10:39,25759.40,25818.90,48.3,20.7,13.7,25779.45,25693.16,25695.77,25750,1.04,1.00
13:11:57,25758.50,25810.10,48.3,20.7,13.7,25779.45,25693.16,25695.77,25750,1.36,1.00
