Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
13:13:33,25753.15,25805.00,50.3,19.9,16.2,25779.45,25695.92,25697.36,25750,1.55,1.00
13:14:12,25748.70,25806.40,50.3,19.9,16.2,25779.45,25695.92,25697.36,25750,1.17,1.00
13:14:54,25747.30,25802.00,50.3,19.9,16.2,25779.45,25695.92,25697.36,25750,1.17,1.00
13:15:19,25749.65,25802.60,50.3,19.9,16.2,25779.45,25695.92,25697.36,25750,0.93,1.00
13:16:54,25746.30,25799.00,50.3,19.9,16.2,25779.45,25695.92,25697.36,25750,1.15,1.00
13:17:03,25747.05,25798.80,50.3,19.9,16.2,25779.45,25695.92,25697.36,25750,1.15,1.00
13:17:47,25743.55,25795.80,50.3,19.9,16.2,25779.45,25695.92,25697.36,25750,1.15,1.00
13:18:49,25744.55,25795.00,55.9,22.3,18.4,25779.44,25704.10,25700.44,25750,0.92,1.00
13:19:20,25745.95,25800.00,55.9,22.3,18.4,25779.44,25704.10,25700.44,25750,1.15,1.00
13:20:19,25737.90,25788.00,55.9,22.3,18.4,25779.44,25704.10,25700.44,25750,1.49,1.00
13:21:04,25738.05,25784.50,55.9,22.3,18.4,25779.44,25704.10,25700.44,25750,1.11,1.00
13:21:50,25719.65,25770.00,55.9,22.3,18.4,25779.44,25704.10,25700.44,25700,1.47,1.00
13:22:17,25720.60,25770.00,55.9,22.3,18.4,25779.44,25704.10,25700.44,25700,1.47,1.00
13:22:26,25724.45,25778.70,55.9,22.3,18.4,25779.44,25704.10,25700.44,25700,1.47,1.00
13:22:54,25721.40,25777.20,55.9,22.3,18.4,25779.44,25704.10,25700.44,25700,1.48,1.00
13:23:02,25722.45,25777.50,55.9,22.3,18.4,25779.44,25704.10,25700.44,25700,1.48,1.00
13:23:47,25719.05,25773.80,55.9,22.3,18.4,25779.44,25704.10,25700.44,25700,1.35,1.00
13:23:56,25721.80,25772.00,56.2,23.2,18.0,25779.29,25702.82,25697.72,25700,1.48,1.00
13:24:59,25711.15,25762.90,56.2,23.2,18.0,25779.29,25702.82,25697.72,25700,1.48,1.00
13:25:42,25721.10,25775.20,56.2,23.2,18.0,25779.29,25702.82,25697.72,25700,1.43,1.00
13:25:50,25719.65,25776.30,56.2,23.2,18.0,25779.29,25702.82,25697.72,25700,1.43,1.00
13:26:34,25719.80,25771.00,56.2,23.2,18.0,25779.29,25702.82,25697.72,25700,1.43,1.00
13:26:59,25719.70,25770.20,56.2,23.2,18.0,25779.29,25702.82,25697.72,25700,1.30,1.00
13:27:42,25725.10,25772.60,56.2,23.2,18.0,25779.29,25702.82,25697.72,25750,0.87,1.00
13:29:01,25717.65,25770.00,56.2,23.2,18.0,25779.29,25702.82,25697.72,25700,1.22,1.00
13:30:07,25713.70,25765.00,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.41,1.00
13:30:32,25718.15,25766.00,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.41,1.00
13:31:15,25712.50,25762.00,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.41,1.00
13:31:23,25708.15,25760.00,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.41,1.00
13:31:49,25703.20,25752.30,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.40,1.00
13:32:13,25704.20,25757.80,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.27,1.00
13:32:21,25706.05,25751.90,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.40,1.00
13:33:39,25702.50,25751.90,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.40,1.00
13:34:24,25706.95,25756.20,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.40,1.00
13:35:09,25702.20,25754.90,56.4,26.1,18.8,25779.07,25699.51,25693.52,25700,1.20,1.00
13:35:52,25698.45,25743.50,71.1,32.5,17.4,25778.86,25706.16,25691.52,25700,1.34,1.00
13:36:36,25696.35,25743.50,71.1,32.5,17.4,25778.86,25706.16,25691.52,25700,1.34,1.00
13:37:02,25690.95,25743.60,71.1,32.5,17.4,25778.86,25706.16,25691.52,25700,1.34,1.00
13:37:45,25683.00,25734.00,71.1,32.5,17.4,25778.86,25706.16,25691.52,25700,1.24,1.00
13:38:10,25681.70,25734.00,71.1,32.5,17.4,25778.86,25706.16,25691.52,25700,1.24,1.00
