option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	capital_after
PE	25700	12/11/2025 9:35	73.7	25721.45	25832	12/11/2025 9:40	106.7	TARGET	33	2475	5	TRUE	106.7	12/16/2025	26481.25
CE	26000	12/12/2025 10:15	109	26003.4	26113	12/12/2025 10:25	83.3	STOP_LOSS	-25.7	-1927.5	10	FALSE	109	12/16/2025	24553.75
CE	25900	12/16/2025 13:45	39.55	25923.7	26005	12/16/2025 13:55	35	STOP_LOSS	-4.55	-341.25	10	FALSE	39.55	12/16/2025	24212.5
PE	25900	12/17/2025 9:40	98.6	25880.2	25955	12/17/2025 9:45	116.75	TARGET	18.15	1361.25	5	TRUE	116.75	12/23/2025	25573.75
CE	25800	12/18/2025 9:20	113.45	25796.55	25863	12/18/2025 9:25	124.8	TARGET	11.35	851.25	5	TRUE	124.8	12/23/2025	26425
PE	25750	12/18/2025 9:35	82.9	25774.55	25851.7	12/18/2025 9:45	93.3	TARGET	10.4	780	10	TRUE	93.3	12/23/2025	27205
CE	25750	12/18/2025 10:05	125.65	25774.55	25845.8	12/18/2025 10:15	148.2	TARGET	22.55	1691.25	10	TRUE	148.2	12/23/2025	28896.25
CE	25950	12/19/2025 10:15	90.1	25946.7	26011.3	12/19/2025 10:35	100.2	TARGET	10.1	757.5	20	TRUE	100.2	12/23/2025	29653.75
PE	25950	12/19/2025 11:00	75.65	25951.05	26007	12/19/2025 11:30	89.25	TARGET	13.6	1020	30	TRUE	89.25	12/23/2025	30673.75
CE	25950	12/19/2025 12:30	76.55	25951.55	26005	12/19/2025 12:40	88.2	TARGET	11.65	873.75	10	TRUE	88.2	12/23/2025	31547.5
CE	26150	12/23/2025 9:55	37.1	26174	26218	12/23/2025 10:00	50.55	TARGET	13.45	1008.75	5	TRUE	50.55	12/23/2025	32556.25
PE	26200	12/23/2025 11:35	43.75	26171.35	26206.1	12/23/2025 11:55	41.6	TRAILING_STOP	-2.15	-161.25	20	FALSE	48.85	12/23/2025	32395
PE	26250	12/23/2025 15:00	53.7	26184.3	26210.1	12/23/2025 15:05	74.45	TARGET	20.75	1556.25	5	TRUE	74.45	12/23/2025	33951.25
PE	26200	12/24/2025 10:50	79.85	26206.25	26230	12/24/2025 11:15	75.85	STOP_LOSS	-4	-300	25	FALSE	82.55	12/30/2025	33651.25
CE	26200	12/24/2025 11:20	116.9	26215	26246	12/24/2025 11:40	111.15	STOP_LOSS	-5.75	-431.25	20	FALSE	116.9	12/30/2025	33220
CE	26200	12/24/2025 12:25	103.65	26202	26236.6	12/24/2025 12:40	103.05	TRAILING_STOP	-0.6	-45	15	FALSE	108.7	12/30/2025	33175
