option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	capital_after
PE	26250	12/1/2025 10:24	53	26272.65	26446.1	12/1/2025 10:33	48.35	STOP_LOSS	-4.65	-348.75	9	FALSE	54.2	12/2/2025	11391.25
PE	26250	12/1/2025 10:39	59.15	26266.5	26435	12/1/2025 10:51	69.2	TARGET	10.05	753.75	12	TRUE	69.2	12/2/2025	12145
PE	26250	12/1/2025 10:54	68.95	26235.2	26410.8	12/1/2025 11:15	59.2	STOP_LOSS	-9.75	-731.25	21	FALSE	72.85	12/2/2025	11413.75
PE	26200	12/1/2025 11:42	56.1	26211.75	26371.1	12/1/2025 11:48	69.4	TARGET	13.3	997.5	6	TRUE	69.4	12/2/2025	12411.25
PE	26200	12/1/2025 11:51	69	26203.85	26364	12/1/2025 11:57	60.35	STOP_LOSS	-8.65	-648.75	6	FALSE	69	12/2/2025	11762.5
PE	26200	12/1/2025 12:00	60.1	26207.05	26371.6	12/1/2025 12:06	71.25	TARGET	11.15	836.25	6	TRUE	71.25	12/2/2025	12598.75
PE	26200	12/1/2025 12:09	80.35	26183.2	26345	12/1/2025 12:24	73.35	STOP_LOSS	-7	-525	15	FALSE	81.1	12/2/2025	12073.75
PE	26150	12/1/2025 12:30	56.7	26164.95	26330	12/1/2025 12:51	57.5	TRAILING_STOP	0.8	60	21	TRUE	63	12/2/2025	12133.75
PE	26150	12/1/2025 12:54	54.7	26168.15	26330	12/1/2025 13:15	47.8	STOP_LOSS	-6.9	-517.5	21	FALSE	55.65	12/2/2025	11616.25
PE	26150	12/1/2025 13:24	56.8	26171.25	26330	12/1/2025 13:36	51.7	STOP_LOSS	-5.1	-382.5	12	FALSE	57.35	12/2/2025	11233.75
PE	26200	12/1/2025 14:33	65.65	26196.35	26354	12/1/2025 14:48	77.7	TARGET	12.05	903.75	15	TRUE	77.7	12/2/2025	12137.5
PE	26150	12/1/2025 14:51	60.1	26146.35	26315	12/1/2025 15:03	50.05	STOP_LOSS	-10.05	-753.75	12	FALSE	60.4	12/2/2025	11383.75
PE	26150	12/2/2025 9:27	44.65	26130.2	26294	12/2/2025 9:30	63.85	TARGET	19.2	1440	3	TRUE	63.85	12/2/2025	12823.75
PE	26100	12/2/2025 9:33	36.2	26116.05	26285	12/2/2025 9:42	53.8	TARGET	17.6	1320	9	TRUE	53.8	12/2/2025	14143.75
PE	26000	12/3/2025 9:24	107.95	25994.25	26143.6	12/3/2025 9:27	128.3	TARGET	20.35	1526.25	3	TRUE	128.3	12/9/2025	15670
PE	25950	12/3/2025 9:30	108.5	25968.9	26125	12/3/2025 9:33	119.4	TARGET	10.9	817.5	3	TRUE	119.4	12/9/2025	16487.5
CE	26050	12/4/2025 9:24	102.9	25979.2	26122.7	12/4/2025 9:36	113.8	TARGET	10.9	817.5	12	TRUE	113.8	12/9/2025	17305
CE	26050	12/4/2025 9:39	108.05	26004.5	26140.2	12/4/2025 10:00	118.55	TARGET	10.5	787.5	21	TRUE	118.55	12/9/2025	18092.5
CE	26050	12/4/2025 10:06	118	26036.25	26180	12/4/2025 10:21	129.7	TARGET	11.7	877.5	15	TRUE	129.7	12/9/2025	18970
CE	26050	12/5/2025 9:33	111.8	26044.55	26191	12/5/2025 9:36	107.65	STOP_LOSS	-4.15	-311.25	3	FALSE	111.8	12/9/2025	18658.75
CE	26050	12/5/2025 9:39	108.45	26041.85	26186.8	12/5/2025 9:48	120	TARGET	11.55	866.25	9	TRUE	120	12/9/2025	19525
CE	26050	12/5/2025 9:51	112.05	26046.65	26192.5	12/5/2025 9:57	98.05	STOP_LOSS	-14	-1050	6	FALSE	112.1	12/9/2025	18475
PE	26050	12/5/2025 10:00	103	26026.65	26170.8	12/5/2025 10:03	84.25	STOP_LOSS	-18.75	-1406.25	3	FALSE	103	12/9/2025	17068.75
PE	26150	12/8/2025 9:24	54.45	26151.4	26294.5	12/8/2025 9:27	70.05	TARGET	15.6	1170	3	TRUE	70.05	12/9/2025	18238.75
PE	26150	12/8/2025 9:30	66	26137	26272	12/8/2025 9:42	71.05	TRAILING_STOP	5.05	378.75	12	TRUE	74.7	12/9/2025	18617.5
PE	26100	12/8/2025 9:45	52.5	26104.05	26247.9	12/8/2025 9:54	68.1	TARGET	15.6	1170	9	TRUE	68.1	12/9/2025	19787.5
PE	25800	12/9/2025 9:21	38.15	25821.95	25961	12/9/2025 9:30	64.2	TARGET	26.05	1953.75	9	TRUE	64.2	12/9/2025	21741.25
PE	25750	12/9/2025 9:33	43.6	25766	25907.5	12/9/2025 9:39	45.85	TRAILING_STOP	2.25	168.75	6	TRUE	49	12/9/2025	21910
CE	25950	12/10/2025 9:21	105.55	25873.7	25976	12/10/2025 9:24	100.75	STOP_LOSS	-4.8	-360	3	FALSE	105.55	12/16/2025	21550
CE	25950	12/10/2025 9:27	107.1	25887.4	25990	12/10/2025 9:30	118.25	TARGET	11.15	836.25	3	TRUE	118.25	12/16/2025	22386.25
CE	25950	12/10/2025 9:33	115	25905	26010.4	12/10/2025 9:36	126.75	TARGET	11.75	881.25	3	TRUE	126.75	12/16/2025	23267.5
CE	25950	12/10/2025 9:39	123.85	25911	26020	12/10/2025 9:54	118.75	STOP_LOSS	-5.1	-382.5	15	FALSE	126.1	12/16/2025	22885
CE	25950	12/10/2025 10:00	113.8	25902	26014	12/10/2025 10:03	124.65	TARGET	10.85	813.75	3	TRUE	124.65	12/16/2025	23698.75
CE	25950	12/10/2025 10:06	124.85	25915.6	26032	12/10/2025 10:18	127.2	TRAILING_STOP	2.35	176.25	12	TRUE	132.65	12/16/2025	23875
CE	26000	12/10/2025 10:21	110.85	25936.15	26056	12/10/2025 10:33	105.6	STOP_LOSS	-5.25	-393.75	12	FALSE	112	12/16/2025	23481.25
CE	25950	12/10/2025 10:42	123.05	25921.45	26031	12/10/2025 10:48	115.95	STOP_LOSS	-7.1	-532.5	6	FALSE	123.4	12/16/2025	22948.75
PE	25850	12/10/2025 10:54	108.5	25858.05	25968.8	12/10/2025 11:00	129.55	TARGET	21.05	1578.75	6	TRUE	129.55	12/16/2025	24527.5
CE	25850	12/11/2025 9:21	112.8	25778.7	25895	12/11/2025 9:24	102.6	STOP_LOSS	-10.2	-765	3	FALSE	112.8	12/16/2025	23762.5
CE	25850	12/11/2025 9:27	108.05	25798.25	25915.6	12/11/2025 9:36	97.9	STOP_LOSS	-10.15	-761.25	9	FALSE	108.05	12/16/2025	23001.25
CE	26000	12/12/2025 9:27	112.85	26009.3	26120	12/12/2025 9:30	123	TARGET	10.15	761.25	3	TRUE	123	12/16/2025	23762.5
CE	26000	12/12/2025 9:33	123.75	26024.15	26134.1	12/12/2025 9:42	123.8	TRAILING_STOP	0.05	3.75	9	TRUE	128.7	12/16/2025	23766.25
PE	25950	12/12/2025 10:06	61	25973.45	26075.6	12/12/2025 10:15	57.1	TRAILING_STOP	-3.9	-292.5	9	FALSE	69.5	12/16/2025	23473.75
CE	26000	12/12/2025 10:18	109.9	26003.3	26117.6	12/12/2025 10:21	104.35	STOP_LOSS	-5.55	-416.25	3	FALSE	109.9	12/16/2025	23057.5
PE	25950	12/12/2025 10:27	83.5	25960.3	26062.3	12/12/2025 10:30	74.1	STOP_LOSS	-9.4	-705	3	FALSE	83.5	12/16/2025	22352.5
PE	25950	12/12/2025 10:36	75.75	25970.75	26070	12/12/2025 11:00	75.2	TRAILING_STOP	-0.55	-41.25	24	FALSE	80.55	12/16/2025	22311.25
CE	26000	12/12/2025 11:21	107.65	26013	26115	12/12/2025 11:48	105.15	TRAILING_STOP	-2.5	-187.5	27	FALSE	111.65	12/16/2025	22123.75
CE	26050	12/12/2025 11:54	86.8	26025.35	26125.1	12/12/2025 12:03	82.7	STOP_LOSS	-4.1	-307.5	9	FALSE	89.2	12/16/2025	21816.25
PE	25950	12/15/2025 9:21	73.15	25936.85	26024.3	12/15/2025 9:24	84.9	TARGET	11.75	881.25	3	TRUE	84.9	12/16/2025	22697.5
PE	25900	12/15/2025 9:27	63.85	25918.6	26002.7	12/15/2025 9:48	58.25	STOP_LOSS	-5.6	-420	21	FALSE	70.9	12/16/2025	22277.5
CE	25950	12/15/2025 10:06	74.65	25957.75	26039.2	12/15/2025 10:09	70.1	STOP_LOSS	-4.55	-341.25	3	FALSE	74.65	12/16/2025	21936.25
CE	25950	12/15/2025 10:15	76.15	25964.35	26047.5	12/15/2025 10:27	76.55	TRAILING_STOP	0.4	30	12	TRUE	80.55	12/16/2025	21966.25
CE	26000	12/15/2025 10:30	58.2	25976.65	26058	12/15/2025 10:36	50.4	STOP_LOSS	-7.8	-585	6	FALSE	58.2	12/16/2025	21381.25
CE	25950	12/15/2025 10:42	75.3	25968.15	26052.6	12/15/2025 10:48	90.9	TARGET	15.6	1170	6	TRUE	90.9	12/16/2025	22551.25
CE	26000	12/15/2025 10:51	61.8	25990.3	26069.9	12/15/2025 11:09	54.95	STOP_LOSS	-6.85	-513.75	18	FALSE	64.95	12/16/2025	22037.5
CE	26000	12/15/2025 11:27	62.6	25991.7	26075	12/15/2025 11:33	53.65	STOP_LOSS	-8.95	-671.25	6	FALSE	62.6	12/16/2025	21366.25
CE	26000	12/15/2025 11:48	61.65	25999.65	26087.9	12/15/2025 11:51	72.6	TARGET	10.95	821.25	3	TRUE	72.6	12/16/2025	22187.5
CE	26000	12/15/2025 11:54	75	26011.8	26102.9	12/15/2025 12:12	78.85	TRAILING_STOP	3.85	288.75	18	TRUE	82.9	12/16/2025	22476.25
CE	26000	12/15/2025 12:15	79.5	26019.85	26111	12/15/2025 12:39	79.25	TRAILING_STOP	-0.25	-18.75	24	FALSE	84.45	12/16/2025	22457.5
CE	26000	12/15/2025 12:51	77.95	26017.55	26101	12/15/2025 12:57	73.35	STOP_LOSS	-4.6	-345	6	FALSE	77.95	12/16/2025	22112.5
CE	26050	12/15/2025 13:03	53	26028.8	26119	12/15/2025 13:18	55.15	TRAILING_STOP	2.15	161.25	15	TRUE	58.25	12/16/2025	22273.75
CE	26050	12/15/2025 13:33	54.2	26032.6	26114.3	12/15/2025 13:51	47	STOP_LOSS	-7.2	-540	18	FALSE	54.95	12/16/2025	21733.75
CE	26050	12/15/2025 14:00	49.3	26037	26122.3	12/15/2025 14:09	42.15	STOP_LOSS	-7.15	-536.25	9	FALSE	57.45	12/16/2025	21197.5
CE	26050	12/15/2025 14:42	48.9	26035.65	26124	12/15/2025 14:48	51.35	TRAILING_STOP	2.45	183.75	6	TRUE	54.65	12/16/2025	21381.25
CE	26050	12/15/2025 14:51	50.75	26033.95	26112.1	12/15/2025 15:03	45.25	STOP_LOSS	-5.5	-412.5	12	FALSE	51.35	12/16/2025	20968.75
CE	26050	12/15/2025 15:09	49.9	26032.35	26116	12/16/2025 9:21	14.2	STOP_LOSS	-35.7	-2677.5	1092	FALSE	49.9	12/16/2025	18291.25
CE	25950	12/17/2025 9:21	113.8	25909.95	25986	12/17/2025 9:24	126.3	TARGET	12.5	937.5	3	TRUE	126.3	12/23/2025	19228.75
CE	25950	12/17/2025 9:27	125.05	25903.5	25980.6	12/17/2025 9:30	117.35	STOP_LOSS	-7.7	-577.5	3	FALSE	125.05	12/23/2025	18651.25
CE	25950	12/17/2025 9:33	123.25	25926.05	26004	12/17/2025 9:42	118	STOP_LOSS	-5.25	-393.75	9	FALSE	125.05	12/23/2025	18257.5
PE	25850	12/17/2025 9:48	103.45	25861.7	25935	12/17/2025 10:06	121.45	TARGET	18	1350	18	TRUE	121.45	12/23/2025	19607.5
PE	25850	12/17/2025 10:09	114.8	25830.95	25900.3	12/17/2025 10:33	120.2	TRAILING_STOP	5.4	405	24	TRUE	124.35	12/23/2025	20012.5
PE	25800	12/17/2025 10:36	100.3	25812.2	25893.6	12/17/2025 10:48	93.05	STOP_LOSS	-7.25	-543.75	12	FALSE	100.3	12/23/2025	19468.75
PE	25800	12/17/2025 10:51	96.1	25823.45	25900	12/17/2025 11:00	96.7	TRAILING_STOP	0.6	45	9	TRUE	101.05	12/23/2025	19513.75
PE	25800	12/17/2025 11:24	91.7	25822.8	25900.9	12/17/2025 11:39	94.3	TRAILING_STOP	2.6	195	15	TRUE	97.8	12/23/2025	19708.75
PE	25800	12/17/2025 11:57	93	25817.4	25899.1	12/17/2025 12:18	98.2	TRAILING_STOP	5.2	390	21	TRUE	102.5	12/23/2025	20098.75
PE	25800	12/17/2025 12:24	104	25791	25867.3	12/17/2025 12:45	100	STOP_LOSS	-4	-300	21	FALSE	105.7	12/23/2025	19798.75
PE	25800	12/17/2025 12:54	104.7	25785.1	25863.1	12/17/2025 13:06	100.05	STOP_LOSS	-4.65	-348.75	12	FALSE	105.75	12/23/2025	19450
PE	25800	12/17/2025 13:12	100.6	25791.45	25868.9	12/17/2025 13:24	94.95	STOP_LOSS	-5.65	-423.75	12	FALSE	101.9	12/23/2025	19026.25
PE	25800	12/17/2025 13:36	102.2	25790.25	25870	12/17/2025 14:06	96.35	STOP_LOSS	-5.85	-438.75	30	FALSE	105.5	12/23/2025	18587.5
PE	25800	12/17/2025 14:30	99.5	25796.85	25874	12/17/2025 14:51	95	STOP_LOSS	-4.5	-337.5	21	FALSE	102.8	12/23/2025	18250
PE	25750	12/18/2025 9:33	78.45	25771.65	25845	12/18/2025 9:42	89.45	TARGET	11	825	9	TRUE	89.45	12/23/2025	19075
PE	25750	12/18/2025 9:45	93.3	25733	25808	12/18/2025 9:54	93.1	TRAILING_STOP	-0.2	-15	9	FALSE	98.25	12/23/2025	19060
PE	25750	12/18/2025 9:57	97.2	25748.75	25820.8	12/18/2025 10:06	90.6	STOP_LOSS	-6.6	-495	9	FALSE	97.2	12/23/2025	18565
CE	25800	12/18/2025 10:12	121.25	25791.15	25864	12/18/2025 10:18	136.75	TARGET	15.5	1162.5	6	TRUE	136.75	12/23/2025	19727.5
CE	25850	12/18/2025 10:21	114.1	25837.1	25920	12/18/2025 10:27	114.8	TRAILING_STOP	0.7	52.5	6	TRUE	120.1	12/23/2025	19780
CE	25850	12/18/2025 10:30	115.65	25839.05	25920	12/18/2025 10:33	128.1	TARGET	12.45	933.75	3	TRUE	128.1	12/23/2025	20713.75
CE	25950	12/19/2025 9:21	94.25	25941.5	25994	12/19/2025 9:30	110	TARGET	15.75	1181.25	9	TRUE	110	12/23/2025	21895
CE	25950	12/19/2025 9:33	107.25	25959.8	26020	12/19/2025 9:48	101.95	STOP_LOSS	-5.3	-397.5	15	FALSE	110.55	12/23/2025	21497.5
CE	25950	12/19/2025 9:57	104.15	25958.85	26022	12/19/2025 10:06	89.65	STOP_LOSS	-14.5	-1087.5	9	FALSE	106.55	12/23/2025	20410
CE	25950	12/19/2025 10:15	90.1	25946.6	26005.8	12/19/2025 10:27	101.85	TARGET	11.75	881.25	12	TRUE	101.85	12/23/2025	21291.25
CE	25950	12/19/2025 10:30	99.85	25959.25	26020.1	12/19/2025 10:48	102.2	TRAILING_STOP	2.35	176.25	18	TRUE	107.6	12/23/2025	21467.5
CE	26000	12/19/2025 10:51	79.8	25975	26030	12/19/2025 10:57	70.3	STOP_LOSS	-9.5	-712.5	6	FALSE	79.8	12/23/2025	20755
PE	25950	12/19/2025 11:24	81.8	25945.15	26001.5	12/19/2025 11:36	85.7	TRAILING_STOP	3.9	292.5	12	TRUE	89.85	12/23/2025	21047.5
PE	25950	12/19/2025 11:39	86.1	25932.5	25989.6	12/19/2025 11:45	100.2	TARGET	14.1	1057.5	6	TRUE	100.2	12/23/2025	22105
PE	25900	12/19/2025 11:48	70.15	25924.15	25980	12/19/2025 12:03	63.5	STOP_LOSS	-6.65	-498.75	15	FALSE	70.75	12/23/2025	21606.25
CE	25950	12/19/2025 12:36	85.8	25951.9	26005.1	12/19/2025 12:48	86.4	TRAILING_STOP	0.6	45	12	TRUE	89.8	12/23/2025	21651.25
CE	25950	12/19/2025 12:54	83.95	25954.05	26004.3	12/19/2025 13:06	79.6	STOP_LOSS	-4.35	-326.25	12	FALSE	83.95	12/23/2025	21325
PE	25950	12/19/2025 13:09	79.9	25939.2	25990	12/19/2025 13:18	79.1	TRAILING_STOP	-0.8	-60	9	FALSE	85.7	12/23/2025	21265
CE	25950	12/19/2025 13:27	86.25	25956.2	26006	12/19/2025 13:39	88.25	TRAILING_STOP	2	150	12	TRUE	93.45	12/23/2025	21415
CE	26000	12/19/2025 13:42	64.8	25977.65	26019	12/19/2025 13:54	64.65	TRAILING_STOP	-0.15	-11.25	12	FALSE	69.1	12/23/2025	21403.75
CE	26000	12/19/2025 13:57	66.8	25975.85	26020	12/19/2025 14:06	61.6	STOP_LOSS	-5.2	-390	9	FALSE	68.55	12/23/2025	21013.75
CE	25950	12/19/2025 14:15	87.7	25972.1	26020	12/19/2025 14:24	101.6	TARGET	13.9	1042.5	9	TRUE	101.6	12/23/2025	22056.25
CE	26000	12/19/2025 14:36	63.75	25975.2	26025	12/19/2025 14:51	64.5	TRAILING_STOP	0.75	56.25	15	TRUE	69.55	12/23/2025	22112.5
CE	26150	12/22/2025 9:21	57.1	26126.15	26177	12/22/2025 9:39	50.7	STOP_LOSS	-6.4	-480	18	FALSE	58.35	12/23/2025	21632.5
CE	26100	12/22/2025 9:42	82.45	26124.2	26180	12/22/2025 9:48	77.3	STOP_LOSS	-5.15	-386.25	6	FALSE	84.7	12/23/2025	21246.25
CE	26150	12/22/2025 9:57	53.9	26132.8	26186	12/22/2025 10:06	55.3	TRAILING_STOP	1.4	105	9	TRUE	59.95	12/23/2025	21351.25
CE	26150	12/22/2025 10:15	55.7	26129.55	26184.1	12/22/2025 10:30	51.3	STOP_LOSS	-4.4	-330	15	FALSE	55.7	12/23/2025	21021.25
PE	26150	12/23/2025 9:21	36.7	26158.85	26199.4	12/23/2025 9:24	47.3	TARGET	10.6	795	3	TRUE	47.3	12/23/2025	21816.25
PE	26150	12/23/2025 9:27	48.2	26149.65	26197	12/23/2025 9:48	46.9	TRAILING_STOP	-1.3	-97.5	21	FALSE	56.9	12/23/2025	21718.75
CE	26150	12/23/2025 9:54	35.2	26161.6	26204.5	12/23/2025 9:57	45.95	TARGET	10.75	806.25	3	TRUE	45.95	12/23/2025	22525
CE	26150	12/23/2025 10:00	50.55	26182.7	26222.1	12/23/2025 10:06	54	TRAILING_STOP	3.45	258.75	6	TRUE	57.75	12/23/2025	22783.75
CE	26150	12/23/2025 10:09	57.2	26193.75	26233	12/23/2025 10:15	56.4	TRAILING_STOP	-0.8	-60	6	FALSE	62.95	12/23/2025	22723.75
CE	26150	12/23/2025 10:30	45.8	26176.1	26217.5	12/23/2025 10:36	39.8	STOP_LOSS	-6	-450	6	FALSE	45.8	12/23/2025	22273.75
CE	26150	12/23/2025 10:42	48.8	26180.95	26218	12/23/2025 11:12	52.55	TIME_EXIT	3.75	281.25	30	TRUE	52.55	12/23/2025	22555
CE	26150	12/23/2025 11:15	50.5	26186.4	26220	12/23/2025 11:36	41.3	STOP_LOSS	-9.2	-690	21	FALSE	53.35	12/23/2025	21865
PE	26200	12/23/2025 11:39	46.65	26170.5	26205	12/23/2025 11:54	40.15	STOP_LOSS	-6.5	-487.5	15	FALSE	50.3	12/23/2025	21377.5
CE	26150	12/23/2025 12:00	42.25	26183.4	26216.9	12/23/2025 12:15	47.25	TRAILING_STOP	5	375	15	TRUE	51.9	12/23/2025	21752.5
CE	26150	12/23/2025 12:48	43.5	26189.05	26221.5	12/23/2025 13:03	43.55	TRAILING_STOP	0.05	3.75	15	TRUE	47.6	12/23/2025	21756.25
CE	26150	12/23/2025 13:06	43.5	26186.1	26219	12/23/2025 13:36	43.8	TIME_EXIT	0.3	22.5	30	TRUE	46.45	12/23/2025	21778.75
CE	26150	12/23/2025 13:51	41	26192.55	26224	12/23/2025 14:06	46.55	TRAILING_STOP	5.55	416.25	15	TRUE	50.75	12/23/2025	22195
CE	26150	12/23/2025 14:09	48.4	26197.5	26229.8	12/23/2025 14:15	69.8	TARGET	21.4	1605	6	TRUE	69.8	12/23/2025	23800
CE	26200	12/24/2025 9:21	125.75	26204.05	26234.3	12/24/2025 9:36	124.9	TRAILING_STOP	-0.85	-63.75	15	FALSE	131.15	12/30/2025	23736.25
CE	26200	12/24/2025 9:42	118	26215.7	26244	12/24/2025 9:48	114.8	TRAILING_STOP	-3.2	-240	6	FALSE	123.45	12/30/2025	23496.25
CE	26200	12/24/2025 9:57	120.4	26221.85	26245.1	12/24/2025 10:15	134.55	TARGET	14.15	1061.25	18	TRUE	134.55	12/30/2025	24557.5
CE	26250	12/24/2025 10:18	100.55	26224	26250	12/24/2025 10:24	96.2	STOP_LOSS	-4.35	-326.25	6	FALSE	100.55	12/30/2025	24231.25
CE	26250	12/24/2025 10:27	96.8	26230.95	26256	12/24/2025 10:45	91.25	STOP_LOSS	-5.55	-416.25	18	FALSE	97.95	12/30/2025	23815
PE	26200	12/24/2025 10:51	82.8	26209.55	26234	12/24/2025 10:57	77.15	STOP_LOSS	-5.65	-423.75	6	FALSE	82.8	12/30/2025	23391.25
PE	26200	12/24/2025 11:03	83.05	26205.45	26230	12/24/2025 11:12	78	STOP_LOSS	-5.05	-378.75	9	FALSE	83.05	12/30/2025	23012.5
CE	26200	12/24/2025 11:21	119.45	26217.5	26246.2	12/24/2025 11:27	113.75	STOP_LOSS	-5.7	-427.5	6	FALSE	119.45	12/30/2025	22585
PE	26100	12/26/2025 9:30	60.75	26112.9	26122.5	12/26/2025 9:39	70.95	TARGET	10.2	765	9	TRUE	70.95	12/30/2025	23350
PE	26100	12/26/2025 9:42	73.7	26085.7	26095.4	12/26/2025 10:00	77.1	TRAILING_STOP	3.4	255	18	TRUE	80.35	12/30/2025	23605
PE	26100	12/26/2025 10:09	73	26089.6	26102.6	12/26/2025 10:39	68.1	STOP_LOSS	-4.9	-367.5	30	FALSE	74.75	12/30/2025	23237.5
PE	26100	12/26/2025 10:45	70.7	26089.05	26105.4	12/26/2025 11:12	80.8	TARGET	10.1	757.5	27	TRUE	80.8	12/30/2025	23995
PE	26050	12/26/2025 11:15	56.55	26066.9	26081	12/26/2025 11:45	54.85	TIME_EXIT	-1.7	-127.5	30	FALSE	56.55	12/30/2025	23867.5
PE	26050	12/26/2025 11:48	55.6	26053.5	26078	12/26/2025 11:57	51.1	STOP_LOSS	-4.5	-337.5	9	FALSE	55.6	12/30/2025	23530
PE	26050	12/26/2025 12:03	52.65	26055.95	26081.9	12/26/2025 12:33	63.5	TARGET	10.85	813.75	30	TRUE	63.5	12/30/2025	24343.75
PE	26050	12/26/2025 12:36	68.15	26039.3	26059.6	12/26/2025 12:54	63.95	STOP_LOSS	-4.2	-315	18	FALSE	68.15	12/30/2025	24028.75
PE	26050	12/26/2025 12:57	64.45	26038.25	26059.9	12/26/2025 13:15	59.1	STOP_LOSS	-5.35	-401.25	18	FALSE	64.45	12/30/2025	23627.5
PE	26050	12/26/2025 14:06	60	26042.9	26061.5	12/26/2025 14:30	63.5	TRAILING_STOP	3.5	262.5	24	TRUE	67.75	12/30/2025	23890
PE	26000	12/26/2025 14:33	45.3	26014.85	26048	12/26/2025 15:00	40.75	STOP_LOSS	-4.55	-341.25	27	FALSE	45.3	12/30/2025	23548.75
