option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
PE,26100,2025-12-02 09:33:00,36.2,26116.05,26285.0,2025-12-02 09:42:00,53.8,TARGET,17.6,1320.0,9.0,True,53.8,2025-12-02,19480.0
PE,26000,2025-12-03 09:24:00,107.95,25994.25,26143.6,2025-12-03 09:27:00,128.3,TARGET,20.35,1526.25,3.0,True,128.3,2025-12-09,21006.25
PE,25950,2025-12-03 10:00:00,121.5,25936.6,26090.5,2025-12-03 10:06:00,133.6,TARGET,12.1,907.5,6.0,True,133.6,2025-12-09,21913.75
CE,26000,2025-12-04 09:21:00,106.0,25985.45,26116.2,2025-12-04 09:24:00,127.05,TARGET,21.05,1578.75,3.0,True,127.05,2025-12-09,23492.5
CE,26000,2025-12-04 09:27:00,125.85,25995.85,26135.8,2025-12-04 09:36:00,140.0,TARGET,14.15,1061.25,9.0,True,140.0,2025-12-09,24553.75
CE,26050,2025-12-05 09:33:00,111.8,26044.55,26191.0,2025-12-05 09:36:00,107.65,STOP_LOSS,-4.15,-311.25,3.0,False,111.8,2025-12-09,24242.5
PE,26050,2025-12-05 09:54:00,87.7,26032.6,26183.0,2025-12-05 09:57:00,100.5,TARGET,12.8,960.0,3.0,True,100.5,2025-12-09,25202.5
CE,26100,2025-12-05 10:03:00,92.2,26098.6,26257.0,2025-12-05 10:06:00,104.9,TARGET,12.7,952.5,3.0,True,104.9,2025-12-09,26155.0
CE,26100,2025-12-05 10:15:00,113.5,26105.2,26275.5,2025-12-05 10:18:00,129.05,TARGET,15.55,1166.25,3.0,True,129.05,2025-12-09,27321.25
PE,26150,2025-12-08 09:24:00,54.45,26151.4,26294.5,2025-12-08 09:27:00,70.05,TARGET,15.6,1170.0,3.0,True,70.05,2025-12-09,28491.25
PE,26100,2025-12-08 09:45:00,52.5,26104.05,26247.9,2025-12-08 09:54:00,68.1,TARGET,15.6,1170.0,9.0,True,68.1,2025-12-09,29661.25
CE,25800,2025-12-09 10:18:00,76.8,25816.85,25948.7,2025-12-09 10:30:00,66.7,STOP_LOSS,-10.1,-757.5,12.0,False,82.2,2025-12-09,28903.75
PE,25800,2025-12-09 10:33:00,46.8,25784.3,25922.3,2025-12-09 10:39:00,39.3,STOP_LOSS,-7.5,-562.5,6.0,False,46.8,2025-12-09,28341.25
CE,25950,2025-12-10 09:21:00,105.55,25873.7,25976.0,2025-12-10 09:24:00,100.75,STOP_LOSS,-4.8,-360.0,3.0,False,105.55,2025-12-16,27981.25
CE,25950,2025-12-10 10:00:00,113.8,25902.0,26014.0,2025-12-10 10:03:00,124.65,TARGET,10.85,813.75,3.0,True,124.65,2025-12-16,28795.0
CE,25950,2025-12-10 10:06:00,124.85,25915.6,26032.0,2025-12-10 10:18:00,127.2,TRAILING_STOP,2.35,176.25,12.0,True,132.65,2025-12-16,28971.25
CE,25950,2025-12-10 10:42:00,123.05,25921.45,26031.0,2025-12-10 10:48:00,115.95,STOP_LOSS,-7.1,-532.5,6.0,False,123.4,2025-12-16,28438.75
PE,25850,2025-12-10 10:51:00,98.85,25865.95,25964.5,2025-12-10 10:57:00,110.1,TARGET,11.25,843.75,6.0,True,110.1,2025-12-16,29282.5
PE,25850,2025-12-10 11:18:00,107.3,25866.35,25970.0,2025-12-10 11:33:00,114.15,TRAILING_STOP,6.85,513.75,15.0,True,117.2,2025-12-16,29796.25
PE,25800,2025-12-10 12:00:00,100.0,25824.4,25924.0,2025-12-10 12:06:00,91.6,STOP_LOSS,-8.4,-630.0,6.0,False,108.9,2025-12-16,29166.25
PE,25850,2025-12-10 12:09:00,120.75,25834.05,25946.0,2025-12-10 12:30:00,137.95,TARGET,17.2,1290.0,21.0,True,137.95,2025-12-16,30456.25
CE,25850,2025-12-11 09:27:00,108.05,25798.25,25915.6,2025-12-11 09:36:00,97.9,STOP_LOSS,-10.15,-761.25,9.0,False,108.05,2025-12-16,29695.0
PE,25700,2025-12-11 09:39:00,95.9,25699.4,25811.0,2025-12-11 09:45:00,107.2,TARGET,11.3,847.5,6.0,True,107.2,2025-12-16,30542.5
CE,25800,2025-12-11 10:03:00,104.5,25751.4,25874.0,2025-12-11 10:06:00,125.1,TARGET,20.6,1545.0,3.0,True,125.1,2025-12-16,32087.5
CE,25850,2025-12-11 10:12:00,104.7,25807.55,25934.0,2025-12-11 10:15:00,127.3,TARGET,22.6,1695.0,3.0,True,127.3,2025-12-16,33782.5
PE,25950,2025-12-12 10:06:00,61.0,25973.45,26075.6,2025-12-12 10:15:00,57.1,TRAILING_STOP,-3.9,-292.5,9.0,False,69.5,2025-12-16,33490.0
