option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
PE,26250,2025-11-28 11:51:00,85.0,26249.2,26420.8,2025-11-28 12:13:00,87.25,TRAILING_STOP,2.25,168.75,22.0,True,92.8,2025-12-02,12610.0
CE,26300,2025-12-01 09:30:00,84.0,26294.4,26466.2,2025-12-01 09:43:00,75.95,STOP_LOSS,-8.05,-603.75,13.0,False,87.5,2025-12-02,12006.25
CE,26300,2025-12-01 10:33:00,75.55,26284.65,26461.5,2025-12-01 10:36:00,69.85,STOP_LOSS,-5.7,-427.5,3.0,False,75.55,2025-12-02,11578.75
PE,26150,2025-12-02 09:29:00,52.9,26130.2,26294.0,2025-12-02 09:30:00,63.85,TARGET,10.95,821.25,1.0,True,63.85,2025-12-02,12400.0
CE,26150,2025-12-02 09:32:00,46.3,26132.0,26298.0,2025-12-02 09:33:00,40.2,STOP_LOSS,-6.1,-457.5,1.0,False,46.3,2025-12-02,11942.5
CE,26100,2025-12-02 10:51:00,45.2,26094.25,26262.0,2025-12-02 10:57:00,40.35,STOP_LOSS,-4.85,-363.75,6.0,False,45.75,2025-12-02,11578.75
CE,26100,2025-12-02 11:04:00,44.25,26098.05,26261.4,2025-12-02 11:13:00,35.25,STOP_LOSS,-9.0,-675.0,9.0,False,45.45,2025-12-02,10903.75
PE,26000,2025-12-03 09:20:00,104.5,26024.0,26167.2,2025-12-03 09:26:00,114.85,TARGET,10.35,776.25,6.0,True,114.85,2025-12-09,11680.0
CE,26000,2025-12-03 12:04:00,121.9,25946.35,26099.0,2025-12-03 12:15:00,124.3,TRAILING_STOP,2.4,180.0,11.0,True,127.55,2025-12-09,11860.0
PE,25950,2025-12-03 12:31:00,111.05,25941.55,26096.0,2025-12-03 12:37:00,112.95,TRAILING_STOP,1.9,142.5,6.0,True,116.35,2025-12-09,12002.5
CE,26000,2025-12-03 13:29:00,116.9,25939.65,26097.3,2025-12-03 13:43:00,106.65,STOP_LOSS,-10.25,-768.75,14.0,False,120.5,2025-12-09,11233.75
CE,26000,2025-12-03 14:12:00,118.15,25946.0,26098.0,2025-12-03 14:16:00,113.75,STOP_LOSS,-4.4,-330.0,4.0,False,120.7,2025-12-09,10903.75
CE,26000,2025-12-03 14:22:00,118.6,25944.0,26099.0,2025-12-03 14:25:00,118.95,TRAILING_STOP,0.35,26.25,3.0,True,124.45,2025-12-09,10930.0
PE,25950,2025-12-03 14:28:00,108.7,25925.5,26092.0,2025-12-03 14:39:00,111.2,TRAILING_STOP,2.5,187.5,11.0,True,114.25,2025-12-09,11117.5
CE,26000,2025-12-03 14:42:00,114.75,25943.55,26095.6,2025-12-03 14:53:00,124.9,TARGET,10.15,761.25,11.0,True,124.9,2025-12-09,11878.75
CE,26050,2025-12-04 12:05:00,115.8,26038.45,26179.0,2025-12-04 12:09:00,110.5,STOP_LOSS,-5.3,-397.5,4.0,False,118.2,2025-12-09,11481.25
CE,26050,2025-12-04 14:52:00,108.35,26026.15,26168.0,2025-12-04 15:00:00,120.55,TARGET,12.2,915.0,8.0,True,120.55,2025-12-09,12396.25
PE,26050,2025-12-05 09:23:00,94.45,26040.55,26180.0,2025-12-05 09:26:00,94.8,TRAILING_STOP,0.35,26.25,3.0,True,99.0,2025-12-09,12422.5
PE,26050,2025-12-05 09:29:00,97.25,26037.45,26176.0,2025-12-05 09:33:00,91.45,STOP_LOSS,-5.8,-435.0,4.0,False,97.6,2025-12-09,11987.5
PE,26050,2025-12-05 09:36:00,93.85,26032.5,26180.0,2025-12-05 09:42:00,88.95,STOP_LOSS,-4.9,-367.5,6.0,False,96.65,2025-12-09,11620.0
PE,26050,2025-12-05 09:55:00,91.5,26038.15,26180.7,2025-12-05 10:00:00,103.0,TARGET,11.5,862.5,5.0,True,103.0,2025-12-09,12482.5
CE,26050,2025-12-05 10:03:00,112.1,26050.85,26200.8,2025-12-05 10:04:00,139.0,TARGET,26.9,2017.5,1.0,True,139.0,2025-12-09,14500.0
CE,26150,2025-12-08 09:20:00,91.9,26171.45,26309.7,2025-12-08 09:25:00,89.35,TRAILING_STOP,-2.55,-191.25,5.0,False,96.2,2025-12-09,14308.75
CE,25800,2025-12-09 10:15:00,51.5,25790.5,25934.9,2025-12-09 10:17:00,53.95,TRAILING_STOP,2.45,183.75,2.0,True,59.55,2025-12-09,14492.5
PE,25800,2025-12-09 10:33:00,46.8,25803.65,25932.7,2025-12-09 10:36:00,45.05,TRAILING_STOP,-1.75,-131.25,3.0,False,55.7,2025-12-09,14361.25
CE,25800,2025-12-09 10:39:00,64.5,25812.85,25944.3,2025-12-09 10:40:00,57.65,STOP_LOSS,-6.85,-513.75,1.0,False,64.5,2025-12-09,13847.5
PE,25800,2025-12-09 10:46:00,47.8,25799.65,25932.0,2025-12-09 10:56:00,43.7,STOP_LOSS,-4.1,-307.5,10.0,False,48.9,2025-12-09,13540.0
CE,25800,2025-12-09 14:40:00,37.95,25833.6,25958.1,2025-12-09 14:42:00,39.2,TRAILING_STOP,1.25,93.75,2.0,True,44.2,2025-12-09,13633.75
CE,25800,2025-12-09 15:00:00,43.25,25840.25,25957.6,2025-12-09 15:01:00,37.5,STOP_LOSS,-5.75,-431.25,1.0,False,43.25,2025-12-09,13202.5
PE,25850,2025-12-10 09:20:00,117.7,25852.45,25954.9,2025-12-10 09:21:00,110.1,STOP_LOSS,-7.6,-570.0,1.0,False,117.7,2025-12-16,12632.5
CE,25950,2025-12-10 09:26:00,108.35,25874.8,25975.0,2025-12-10 09:32:00,121.25,TARGET,12.9,967.5,6.0,True,121.25,2025-12-16,13600.0
PE,25900,2025-12-10 10:47:00,112.0,25902.7,26007.8,2025-12-10 10:52:00,123.8,TARGET,11.8,885.0,5.0,True,123.8,2025-12-16,14485.0
PE,25800,2025-12-11 09:35:00,114.6,25776.95,25890.9,2025-12-11 09:37:00,129.95,TARGET,15.35,1151.25,2.0,True,129.95,2025-12-16,15636.25
CE,25800,2025-12-11 10:05:00,120.45,25751.4,25874.0,2025-12-11 10:13:00,135.4,TARGET,14.95,1121.25,8.0,True,135.4,2025-12-16,16757.5
PE,26000,2025-12-12 09:58:00,80.35,26001.6,26105.0,2025-12-12 10:01:00,76.3,STOP_LOSS,-4.05,-303.75,3.0,False,80.35,2025-12-16,16453.75
CE,26000,2025-12-12 10:15:00,109.0,26004.5,26120.0,2025-12-12 10:16:00,103.55,STOP_LOSS,-5.45,-408.75,1.0,False,109.0,2025-12-16,16045.0
PE,26000,2025-12-12 10:21:00,79.9,26000.0,26111.9,2025-12-12 10:22:00,93.9,TARGET,14.0,1050.0,1.0,True,93.9,2025-12-16,17095.0
PE,26000,2025-12-12 12:10:00,79.35,26003.35,26094.3,2025-12-12 12:14:00,73.4,STOP_LOSS,-5.95,-446.25,4.0,False,79.9,2025-12-16,16648.75
CE,25950,2025-12-15 09:49:00,70.85,25937.7,26026.8,2025-12-15 09:55:00,65.7,STOP_LOSS,-5.15,-386.25,6.0,False,71.9,2025-12-16,16262.5
PE,25950,2025-12-15 10:40:00,70.95,25949.25,26026.6,2025-12-15 10:42:00,62.55,STOP_LOSS,-8.4,-630.0,2.0,False,70.95,2025-12-16,15632.5
CE,25950,2025-12-16 09:41:00,39.15,25928.35,26020.0,2025-12-16 09:55:00,33.25,STOP_LOSS,-5.9,-442.5,14.0,False,40.8,2025-12-16,15190.0
CE,25900,2025-12-16 13:45:00,39.55,25914.9,25998.9,2025-12-16 13:50:00,37.4,TRAILING_STOP,-2.15,-161.25,5.0,False,43.7,2025-12-16,15028.75
PE,25950,2025-12-16 13:58:00,50.45,25899.6,25983.8,2025-12-16 14:05:00,51.25,TRAILING_STOP,0.8,60.0,7.0,True,55.35,2025-12-16,15088.75
PE,25900,2025-12-17 09:30:00,107.65,25898.2,25975.0,2025-12-17 09:32:00,101.4,STOP_LOSS,-6.25,-468.75,2.0,False,107.65,2025-12-23,14620.0
PE,25900,2025-12-17 09:43:00,112.4,25890.1,25966.0,2025-12-17 09:48:00,126.3,TARGET,13.9,1042.5,5.0,True,126.3,2025-12-23,15662.5
PE,25800,2025-12-18 09:33:00,99.8,25782.85,25850.4,2025-12-18 09:36:00,98.75,TRAILING_STOP,-1.05,-78.75,3.0,False,105.45,2025-12-23,15583.75
PE,25800,2025-12-18 09:38:00,102.15,25778.2,25851.1,2025-12-18 09:42:00,113.5,TARGET,11.35,851.25,4.0,True,113.5,2025-12-23,16435.0
CE,25800,2025-12-18 10:09:00,108.4,25774.55,25845.8,2025-12-18 10:12:00,121.25,TARGET,12.85,963.75,3.0,True,121.25,2025-12-23,17398.75
PE,25850,2025-12-18 14:05:00,92.65,25828.25,25902.0,2025-12-18 14:11:00,103.75,TARGET,11.1,832.5,6.0,True,103.75,2025-12-23,18231.25
PE,25950,2025-12-19 10:05:00,86.9,25942.7,26000.0,2025-12-19 10:09:00,80.7,STOP_LOSS,-6.2,-465.0,4.0,False,89.5,2025-12-23,17766.25
PE,25950,2025-12-19 10:11:00,85.05,25944.45,26000.4,2025-12-19 10:17:00,82.75,TRAILING_STOP,-2.3,-172.5,6.0,False,89.55,2025-12-23,17593.75
PE,25950,2025-12-19 11:04:00,78.6,25951.05,26007.0,2025-12-19 11:29:00,88.7,TARGET,10.1,757.5,25.0,True,88.7,2025-12-23,18351.25
CE,25950,2025-12-19 12:34:00,86.6,25951.55,26005.0,2025-12-19 13:00:00,81.65,STOP_LOSS,-4.95,-371.25,26.0,False,89.8,2025-12-23,17980.0
CE,25950,2025-12-19 13:21:00,83.1,25959.4,26004.0,2025-12-19 13:36:00,93.45,TARGET,10.35,776.25,15.0,True,93.45,2025-12-23,18756.25
CE,26100,2025-12-22 09:40:00,76.85,26113.35,26172.0,2025-12-22 09:48:00,77.3,TRAILING_STOP,0.45,33.75,8.0,True,85.0,2025-12-23,18790.0
CE,26150,2025-12-23 09:21:00,54.2,26169.3,26218.0,2025-12-23 09:22:00,45.7,STOP_LOSS,-8.5,-637.5,1.0,False,54.2,2025-12-23,18152.5
CE,26150,2025-12-23 09:56:00,41.35,26161.6,26204.5,2025-12-23 10:01:00,55.45,TARGET,14.1,1057.5,5.0,True,55.45,2025-12-23,19210.0
PE,26200,2025-12-23 10:20:00,53.4,26166.45,26202.1,2025-12-23 10:26:00,49.1,STOP_LOSS,-4.3,-322.5,6.0,False,54.2,2025-12-23,18887.5
PE,26200,2025-12-23 10:37:00,56.2,26163.2,26203.0,2025-12-23 10:41:00,49.7,STOP_LOSS,-6.5,-487.5,4.0,False,56.2,2025-12-23,18400.0
PE,26200,2025-12-23 11:39:00,46.65,26171.35,26206.1,2025-12-23 11:52:00,41.9,STOP_LOSS,-4.75,-356.25,13.0,False,50.3,2025-12-23,18043.75
PE,26200,2025-12-24 10:48:00,80.6,26208.2,26230.1,2025-12-24 11:05:00,81.05,TRAILING_STOP,0.45,33.75,17.0,True,85.4,2025-12-30,18077.5
CE,26200,2025-12-24 11:13:00,115.55,26209.1,26239.9,2025-12-24 11:24:00,117.45,TRAILING_STOP,1.9,142.5,11.0,True,120.95,2025-12-30,18220.0
PE,26200,2025-12-24 11:26:00,74.5,26207.6,26233.9,2025-12-24 11:44:00,85.2,TARGET,10.7,802.5,18.0,True,85.2,2025-12-30,19022.5
CE,26200,2025-12-24 12:26:00,108.55,26201.3,26235.0,2025-12-24 12:40:00,103.05,STOP_LOSS,-5.5,-412.5,14.0,False,109.5,2025-12-30,18610.0
PE,26150,2025-12-26 09:30:00,84.8,26125.9,26130.0,2025-12-26 09:37:00,98.0,TARGET,13.2,990.0,7.0,True,98.0,2025-12-30,19600.0
CE,26100,2025-12-26 11:01:00,74.5,26093.55,26112.3,2025-12-26 11:05:00,69.95,STOP_LOSS,-4.55,-341.25,4.0,False,74.5,2025-12-30,19258.75
