datetime,capital
2025-11-24 11:40:00,10412.5
2025-11-24 11:55:00,11552.5
2025-11-24 12:15:00,11732.5
2025-11-24 13:00:00,11811.25
2025-11-24 14:10:00,12640.0
2025-11-25 10:15:00,13915.0
2025-11-25 11:00:00,15437.5
2025-11-26 09:35:00,17252.5
2025-11-26 09:45:00,19232.5
2025-11-27 10:00:00,20061.25
2025-11-27 10:50:00,20815.0
2025-11-27 11:50:00,21872.5
2025-11-28 09:35:00,23065.0
2025-11-28 09:50:00,24062.5
2025-12-01 10:50:00,25007.5
2025-12-01 11:15:00,24223.75
2025-12-01 11:45:00,26188.75
2025-12-02 09:30:00,27426.25
2025-12-02 11:25:00,27711.25
2025-12-02 12:10:00,27898.75
2025-12-02 12:50:00,28967.5
2025-12-03 09:30:00,30940.0
2025-12-03 10:45:00,31037.5
2025-12-04 09:25:00,32631.25
2025-12-04 09:40:00,31933.75
2025-12-04 10:05:00,32008.75
2025-12-04 10:20:00,32766.25
2025-12-04 11:40:00,33583.75
2025-12-05 09:40:00,33655.0
2025-12-05 10:05:00,31266.25
2025-12-08 09:35:00,32672.5
2025-12-08 09:50:00,33726.25
2025-12-09 10:35:00,34915.0
2025-12-09 11:00:00,34236.25
2025-12-09 11:15:00,35792.5
2025-12-10 09:30:00,37352.5
2025-12-10 10:10:00,38173.75
2025-12-11 09:40:00,35845.0
2025-12-12 10:25:00,33917.5
2025-12-15 10:55:00,34738.75
2025-12-15 11:35:00,33906.25
2025-12-15 11:50:00,35158.75
2025-12-15 13:30:00,34720.0
2025-12-15 14:10:00,34262.5
2025-12-15 14:45:00,35080.0
2025-12-16 11:35:00,36028.75
2025-12-16 12:20:00,35365.0
2025-12-16 12:45:00,36257.5
2025-12-16 13:15:00,36617.5
2025-12-16 13:55:00,36276.25
2025-12-16 14:40:00,36126.25
2025-12-17 09:25:00,37086.25
2025-12-17 09:35:00,37885.0
2025-12-17 09:45:00,39246.25
2025-12-18 09:45:00,40026.25
2025-12-18 10:15:00,40855.0
2025-12-18 10:35:00,42092.5
2025-12-19 10:35:00,42850.0
2025-12-19 11:40:00,43206.25
2025-12-19 12:40:00,44080.0
2025-12-19 13:20:00,43858.75
2025-12-19 13:55:00,44080.0
2025-12-19 14:30:00,44365.0
2025-12-22 11:55:00,44586.25
2025-12-22 12:35:00,44605.0
2025-12-22 13:20:00,44901.25
2025-12-22 14:35:00,45722.5
2025-12-22 15:20:00,45640.0
2025-12-23 09:40:00,46123.75
2025-12-23 10:00:00,47132.5
2025-12-23 11:10:00,48025.0
2025-12-24 09:50:00,47680.0
2025-12-24 10:20:00,47563.75
2025-12-24 11:45:00,48325.0
2025-12-24 15:20:00,48576.25
2025-12-26 13:00:00,49150.0
2025-12-26 14:30:00,49228.75
