option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
CE,25950,2025-12-16 09:42:00,38.7,25929.7,26019.6,2025-12-16 09:55:00,33.25,STOP_LOSS,-5.45,-408.75,13.0,False,40.8,2025-12-16,8920.0
PE,25900,2025-12-16 09:57:00,33.8,25923.7,26007.2,2025-12-16 09:59:00,44.2,TARGET,10.4,780.0,2.0,True,44.2,2025-12-16,9700.0
PE,25900,2025-12-16 10:01:00,46.6,25896.1,25978.6,2025-12-16 10:04:00,47.95,TRAILING_STOP,1.35,101.25,3.0,True,51.35,2025-12-16,9801.25
PE,25900,2025-12-16 10:09:00,49.0,25890.85,25975.8,2025-12-16 10:16:00,44.05,STOP_LOSS,-4.95,-371.25,7.0,False,49.25,2025-12-16,9430.0
PE,25900,2025-12-16 10:35:00,37.4,25905.8,25986.0,2025-12-16 10:38:00,31.8,STOP_LOSS,-5.6,-420.0,3.0,False,38.4,2025-12-16,9010.0
PE,25900,2025-12-16 10:43:00,37.2,25902.45,25984.7,2025-12-16 11:01:00,36.45,TRAILING_STOP,-0.75,-56.25,18.0,False,41.4,2025-12-16,8953.75
PE,25900,2025-12-16 11:12:00,36.65,25897.95,25982.0,2025-12-16 11:35:00,46.85,TARGET,10.2,765.0,23.0,True,46.85,2025-12-16,9718.75
PE,25900,2025-12-16 11:37:00,43.9,25887.4,25960.0,2025-12-16 11:54:00,39.65,STOP_LOSS,-4.25,-318.75,17.0,False,46.15,2025-12-16,9400.0
PE,25900,2025-12-16 11:57:00,42.35,25881.0,25964.0,2025-12-16 12:08:00,38.1,STOP_LOSS,-4.25,-318.75,11.0,False,44.5,2025-12-16,9081.25
PE,25950,2025-12-16 12:37:00,64.0,25891.5,25970.1,2025-12-16 12:43:00,63.95,TRAILING_STOP,-0.05,-3.75,6.0,False,70.5,2025-12-16,9077.5
PE,25900,2025-12-16 12:48:00,34.15,25878.2,25960.1,2025-12-16 12:52:00,27.95,STOP_LOSS,-6.2,-465.0,4.0,False,34.15,2025-12-16,8612.5
PE,25900,2025-12-16 12:57:00,31.2,25879.2,25965.2,2025-12-16 13:27:00,30.25,TIME_EXIT,-0.95,-71.25,30.0,False,34.3,2025-12-16,8541.25
CE,25900,2025-12-16 13:45:00,39.55,25914.9,25998.9,2025-12-16 13:50:00,37.4,TRAILING_STOP,-2.15,-161.25,5.0,False,43.7,2025-12-16,8380.0
PE,25950,2025-12-16 13:58:00,50.45,25899.6,25983.8,2025-12-16 14:05:00,51.25,TRAILING_STOP,0.8,60.0,7.0,True,55.35,2025-12-16,8440.0
PE,25950,2025-12-16 14:07:00,63.35,25881.0,25971.0,2025-12-16 14:15:00,67.15,TRAILING_STOP,3.8,285.0,8.0,True,70.15,2025-12-16,8725.0
PE,25950,2025-12-16 14:17:00,67.2,25881.55,25968.0,2025-12-16 14:18:00,83.85,TARGET,16.65,1248.75,1.0,True,83.85,2025-12-16,9973.75
PE,25900,2025-12-16 14:20:00,45.8,25858.6,25947.0,2025-12-16 14:23:00,35.2,STOP_LOSS,-10.6,-795.0,3.0,False,46.5,2025-12-16,9178.75
PE,25900,2025-12-16 14:25:00,38.7,25857.1,25956.0,2025-12-16 14:36:00,38.75,TRAILING_STOP,0.05,3.75,11.0,True,43.25,2025-12-16,9182.5
PE,25950,2025-12-16 15:03:00,72.6,25877.2,25963.2,2025-12-16 15:09:00,82.6,TARGET,10.0,750.0,6.0,True,82.6,2025-12-16,9932.5
PE,25900,2025-12-16 15:11:00,34.35,25858.55,25945.0,2025-12-16 15:20:00,40.95,EOD_EXIT,6.6,495.0,9.0,True,43.7,2025-12-16,10427.5
CE,25950,2025-12-17 09:20:00,110.85,25883.9,25964.0,2025-12-17 09:22:00,125.45,TARGET,14.6,1095.0,2.0,True,125.45,2025-12-23,11522.5
CE,25950,2025-12-17 09:24:00,126.3,25919.7,25999.0,2025-12-17 09:29:00,119.45,STOP_LOSS,-6.85,-513.75,5.0,False,126.3,2025-12-23,11008.75
CE,25950,2025-12-17 09:32:00,123.2,25909.65,25988.0,2025-12-17 09:38:00,124.3,TRAILING_STOP,1.1,82.5,6.0,True,128.0,2025-12-23,11091.25
PE,25900,2025-12-17 09:43:00,112.4,25890.1,25966.0,2025-12-17 09:48:00,126.3,TARGET,13.9,1042.5,5.0,True,126.3,2025-12-23,12133.75
PE,25850,2025-12-17 09:50:00,103.8,25861.7,25935.0,2025-12-17 09:56:00,99.55,STOP_LOSS,-4.25,-318.75,6.0,False,107.1,2025-12-23,11815.0
PE,25850,2025-12-17 10:00:00,103.85,25865.6,25935.0,2025-12-17 10:06:00,121.45,TARGET,17.6,1320.0,6.0,True,121.45,2025-12-23,13135.0
PE,25800,2025-12-18 09:20:00,103.9,25777.5,25847.9,2025-12-18 09:23:00,97.8,STOP_LOSS,-6.1,-457.5,3.0,False,103.9,2025-12-23,12677.5
CE,25800,2025-12-18 09:27:00,121.95,25798.95,25869.9,2025-12-18 09:29:00,115.7,STOP_LOSS,-6.25,-468.75,2.0,False,121.95,2025-12-23,12208.75
CE,25950,2025-12-19 09:20:00,92.55,25932.45,25989.0,2025-12-19 09:29:00,102.95,TARGET,10.4,780.0,9.0,True,102.95,2025-12-23,12988.75
CE,25950,2025-12-19 09:31:00,108.1,25965.7,26025.0,2025-12-19 09:48:00,101.95,STOP_LOSS,-6.15,-461.25,17.0,False,110.55,2025-12-23,12527.5
CE,25950,2025-12-19 09:58:00,105.1,25956.25,26019.0,2025-12-19 10:05:00,93.25,STOP_LOSS,-11.85,-888.75,7.0,False,107.0,2025-12-23,11638.75
PE,25950,2025-12-19 10:11:00,85.05,25944.45,26000.4,2025-12-19 10:17:00,82.75,TRAILING_STOP,-2.3,-172.5,6.0,False,89.55,2025-12-23,11466.25
CE,25950,2025-12-19 10:22:00,94.3,25946.35,26005.0,2025-12-19 10:33:00,99.75,TRAILING_STOP,5.45,408.75,11.0,True,102.9,2025-12-23,11875.0
CE,25950,2025-12-19 10:35:00,100.2,25959.15,26019.0,2025-12-19 10:41:00,101.2,TRAILING_STOP,1.0,75.0,6.0,True,104.95,2025-12-23,11950.0
CE,25950,2025-12-19 10:43:00,106.0,25971.25,26033.9,2025-12-19 10:56:00,101.0,STOP_LOSS,-5.0,-375.0,13.0,False,107.6,2025-12-23,11575.0
PE,25950,2025-12-19 11:04:00,78.6,25951.05,26007.0,2025-12-19 11:29:00,88.7,TARGET,10.1,757.5,25.0,True,88.7,2025-12-23,12332.5
PE,25950,2025-12-19 11:31:00,89.65,25928.85,25987.0,2025-12-19 11:45:00,100.2,TARGET,10.55,791.25,14.0,True,100.2,2025-12-23,13123.75
PE,25900,2025-12-19 11:49:00,71.45,25917.2,25977.9,2025-12-19 12:00:00,67.25,STOP_LOSS,-4.2,-315.0,11.0,False,71.75,2025-12-23,12808.75
PE,25950,2025-12-19 12:19:00,86.5,25937.9,25988.0,2025-12-19 12:32:00,78.7,STOP_LOSS,-7.8,-585.0,13.0,False,89.2,2025-12-23,12223.75
CE,25950,2025-12-19 12:37:00,86.4,25952.6,26007.6,2025-12-19 13:00:00,81.65,STOP_LOSS,-4.75,-356.25,23.0,False,89.8,2025-12-23,11867.5
PE,25950,2025-12-19 13:05:00,78.75,25949.7,25994.0,2025-12-19 13:17:00,82.05,TRAILING_STOP,3.3,247.5,12.0,True,86.8,2025-12-23,12115.0
CE,25950,2025-12-19 13:21:00,83.1,25959.4,26004.0,2025-12-19 13:36:00,93.45,TARGET,10.35,776.25,15.0,True,93.45,2025-12-23,12891.25
CE,25950,2025-12-19 13:40:00,90.5,25974.7,26014.0,2025-12-19 13:49:00,92.2,TRAILING_STOP,1.7,127.5,9.0,True,95.7,2025-12-23,13018.75
CE,26000,2025-12-19 13:51:00,67.4,25978.75,26020.0,2025-12-19 14:04:00,62.9,STOP_LOSS,-4.5,-337.5,13.0,False,68.55,2025-12-23,12681.25
CE,25950,2025-12-19 14:17:00,90.65,25972.1,26020.0,2025-12-19 14:24:00,101.6,TARGET,10.95,821.25,7.0,True,101.6,2025-12-23,13502.5
CE,25950,2025-12-19 14:39:00,93.4,25974.75,26023.5,2025-12-19 14:41:00,89.0,STOP_LOSS,-4.4,-330.0,2.0,False,93.4,2025-12-23,13172.5
CE,25950,2025-12-19 14:43:00,91.6,25974.05,26023.0,2025-12-19 14:50:00,91.45,TRAILING_STOP,-0.15,-11.25,7.0,False,96.05,2025-12-23,13161.25
CE,25950,2025-12-19 15:06:00,92.5,25969.3,26030.0,2025-12-19 15:20:00,91.05,EOD_EXIT,-1.45,-108.75,14.0,False,94.15,2025-12-23,13052.5
CE,26100,2025-12-22 09:20:00,82.8,26107.85,26175.0,2025-12-22 09:38:00,78.45,STOP_LOSS,-4.35,-326.25,18.0,False,86.2,2025-12-23,12726.25
CE,26100,2025-12-22 09:44:00,82.0,26124.2,26180.0,2025-12-22 09:48:00,77.3,STOP_LOSS,-4.7,-352.5,4.0,False,85.0,2025-12-23,12373.75
CE,26150,2025-12-22 09:57:00,53.9,26126.2,26180.0,2025-12-22 10:06:00,55.3,TRAILING_STOP,1.4,105.0,9.0,True,59.95,2025-12-23,12478.75
CE,26150,2025-12-22 10:15:00,55.7,26134.15,26184.0,2025-12-22 10:28:00,51.45,STOP_LOSS,-4.25,-318.75,13.0,False,55.7,2025-12-23,12160.0
CE,26150,2025-12-22 10:34:00,53.9,26130.35,26185.0,2025-12-22 11:04:00,52.5,TIME_EXIT,-1.4,-105.0,30.0,False,56.8,2025-12-23,12055.0
CE,26150,2025-12-23 09:21:00,54.2,26169.3,26218.0,2025-12-23 09:22:00,45.7,STOP_LOSS,-8.5,-637.5,1.0,False,54.2,2025-12-23,11417.5
PE,26150,2025-12-23 09:27:00,48.2,26144.35,26194.0,2025-12-23 09:43:00,59.5,TARGET,11.3,847.5,16.0,True,59.5,2025-12-23,12265.0
PE,26150,2025-12-23 09:45:00,56.9,26126.75,26171.6,2025-12-23 09:47:00,50.15,STOP_LOSS,-6.75,-506.25,2.0,False,56.9,2025-12-23,11758.75
CE,26150,2025-12-23 09:56:00,41.35,26161.6,26204.5,2025-12-23 10:01:00,55.45,TARGET,14.1,1057.5,5.0,True,55.45,2025-12-23,12816.25
CE,26200,2025-12-23 10:03:00,30.15,26183.35,26227.0,2025-12-23 10:18:00,24.85,STOP_LOSS,-5.3,-397.5,15.0,False,33.95,2025-12-23,12418.75
PE,26200,2025-12-23 10:20:00,53.4,26166.45,26202.1,2025-12-23 10:26:00,49.1,STOP_LOSS,-4.3,-322.5,6.0,False,54.2,2025-12-23,12096.25
CE,26150,2025-12-23 10:32:00,46.9,26176.1,26217.5,2025-12-23 10:34:00,41.65,STOP_LOSS,-5.25,-393.75,2.0,False,46.9,2025-12-23,11702.5
