Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
15:17:03,23977.10,23981.47,38.0,23.2,46.1,23981.84,23976.39,23978.75,24000,0.96,1.05
15:17:04,23906.01,23916.43,67.1,26.6,47.6,23914.52,23914.42,23915.12,23900,1.07,1.51
15:17:05,23959.50,23963.00,68.8,28.8,54.7,23957.00,23951.54,23948.05,23950,0.92,0.81
15:17:06,24101.92,24119.02,66.5,34.3,48.1,24106.65,24096.39,24102.66,24100,0.92,2.04
15:17:07,23996.85,24005.07,49.1,30.4,42.4,23999.17,23987.15,23993.88,24000,1.26,2.28
15:17:08,24067.83,24053.50,40.2,26.6,44.4,24061.97,24070.11,24064.31,24050,1.10,1.14
15:17:09,24075.11,24078.09,62.9,20.3,50.4,24071.83,24072.56,24075.01,24100,1.10,1.20
15:17:10,23907.58,23906.63,60.3,29.8,59.1,23905.11,23908.47,23912.14,23900,1.14,1.31
15:17:11,24010.57,23994.52,38.0,30.6,58.1,24008.79,24005.83,24010.18,24000,0.86,1.05
15:17:12,23900.68,23894.79,40.4,21.2,59.3,23900.32,23902.39,23913.37,23900,1.00,0.92
15:17:13,23917.60,23907.92,61.8,24.1,40.1,23909.38,23908.02,23906.43,23900,0.73,1.66
15:17:14,24081.56,24092.65,35.1,38.2,55.0,24086.40,24067.18,24066.73,24100,0.92,1.80
15:17:15,24029.54,24036.61,34.6,30.5,45.3,24029.06,24037.92,24040.14,24050,0.87,2.10
15:17:16,23999.48,24012.31,40.3,37.0,58.1,24006.44,23996.27,23996.86,24000,0.93,1.80
15:17:17,24091.00,24093.08,40.9,35.4,51.5,24094.60,24082.34,24074.56,24100,1.07,1.20
15:17:18,23970.87,23986.54,59.3,35.1,40.6,23977.71,23977.95,23967.23,23950,1.04,1.79
15:17:19,24081.50,24078.96,40.3,29.6,53.6,24089.63,24068.69,24073.86,24100,1.05,2.13
15:17:20,23995.31,24007.69,50.0,34.6,54.7,24003.88,23994.60,23988.67,24000,0.84,1.55
15:17:21,24000.64,23980.26,67.6,22.3,57.2,23992.58,23995.98,23981.58,24000,1.17,2.21
15:17:22,23940.41,23950.36,56.0,39.8,40.7,23943.28,23946.70,23944.95,23950,1.04,1.48
15:17:23,24098.11,24077.17,39.4,37.5,59.7,24091.97,24093.45,24082.70,24100,1.01,2.00
15:17:24,23971.06,23979.91,48.5,32.9,43.1,23972.74,23965.03,23976.97,23950,1.22,1.13
15:17:25,23908.00,23896.85,64.6,30.9,46.2,23911.34,23910.67,23910.95,23900,0.96,1.29
15:17:26,23971.52,23980.57,45.8,39.3,54.0,23979.47,23967.30,23971.74,23950,0.88,0.93
15:17:27,23922.14,23916.31,67.6,30.3,56.4,23921.54,23927.38,23928.51,23900,0.88,0.80
15:17:28,23923.01,23909.93,36.4,39.2,57.8,23915.06,23933.81,23927.44,23900,1.13,1.84
15:17:29,23899.80,23914.24,66.6,32.9,58.9,23905.25,23913.72,23916.10,23900,1.14,1.76
15:17:30,24069.97,24060.16,36.2,28.4,49.5,24068.39,24074.66,24084.37,24050,1.05,2.21
15:17:31,24003.88,23988.95,52.0,38.9,53.8,23997.68,24003.61,24017.27,24000,1.43,1.38
15:17:32,24060.44,24065.80,56.2,36.7,54.1,24065.84,24052.73,24057.37,24050,1.02,2.23
