Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
15:11:04,23989.66,23984.05,33.1,25.3,55.8,23987.41,23989.73,23982.69,24000,0.90,1.30
15:11:05,23971.39,23974.74,45.1,24.2,47.0,23975.63,23960.69,23960.70,23950,0.85,1.43
15:11:06,23962.22,23950.85,61.5,28.7,52.2,23955.59,23963.22,23956.90,23950,0.82,1.40
15:11:07,23972.27,23982.41,55.8,33.7,45.9,23974.10,23972.73,23974.89,23950,1.22,2.12
15:11:08,24091.44,24073.04,65.6,35.9,56.9,24083.81,24100.89,24100.71,24100,0.94,1.38
15:11:09,24030.14,24026.77,60.9,24.2,57.1,24028.97,24035.20,24037.58,24050,0.91,0.86
15:11:10,24095.50,24105.86,40.2,32.4,43.9,24101.31,24090.43,24094.73,24100,1.05,1.73
15:11:11,24079.57,24090.93,38.8,30.7,46.7,24086.73,24075.18,24082.31,24100,1.07,1.57
15:11:12,24031.22,24011.71,68.4,21.7,58.7,24021.74,24034.58,24040.64,24050,1.00,1.66
15:11:13,23979.39,23973.15,49.1,22.5,45.8,23978.64,23981.42,23989.93,24000,0.86,1.62
15:11:14,24022.42,24016.18,34.9,31.0,59.6,24019.13,24015.32,24020.89,24000,1.37,1.31
15:11:15,23945.96,23957.79,67.2,39.3,44.7,23951.99,23949.14,23945.69,23950,1.43,2.02
