Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
12:26:35,25734.20,25841.00,32.2,34.4,12.6,26184.82,25739.65,25748.01,25750,0.54,1.00
12:26:41,25732.80,25842.70,31.7,34.4,12.6,26184.80,25739.18,25747.81,25750,0.54,1.00
12:26:47,25731.50,25840.00,31.3,34.4,12.6,26184.79,25738.75,25747.63,25750,0.54,1.00
12:26:54,25732.25,25840.40,31.6,34.4,12.6,26184.75,25739.00,25747.73,25750,0.54,1.00
12:27:00,25732.45,25839.00,31.6,34.4,12.6,26184.62,25739.07,25747.76,25750,0.54,1.00
12:27:06,25731.80,25838.60,31.4,35.1,11.5,26184.61,25736.58,25745.45,25750,0.54,0.03
12:27:13,25731.05,25838.00,31.2,35.4,11.6,26184.60,25736.33,25745.34,25750,0.54,0.07
12:27:20,25729.70,25838.60,30.7,35.7,11.7,26184.59,25735.88,25745.15,25750,0.54,0.13
12:27:26,25728.95,25838.00,30.5,35.8,11.7,26184.56,25735.63,25745.04,25750,0.54,0.29
12:27:32,25729.00,25838.00,30.5,36.0,11.8,26184.54,25735.65,25745.05,25750,0.54,0.41
12:27:39,25731.60,25840.00,31.4,36.0,11.8,26184.49,25736.51,25745.42,25750,0.54,0.70
12:27:45,25729.85,25840.40,30.8,36.0,11.8,26184.42,25735.93,25745.17,25750,0.54,1.13
12:27:52,25728.10,25840.30,30.3,36.0,11.8,26184.42,25735.35,25744.92,25750,0.54,1.14
12:27:58,25727.45,25837.00,30.1,36.0,11.8,26184.40,25735.13,25744.82,25750,0.54,1.20
12:28:04,25730.05,25839.90,30.9,36.0,11.8,26184.39,25736.00,25745.20,25750,0.54,1.24
12:28:10,25729.60,25837.10,30.7,36.0,11.8,26184.38,25735.85,25745.13,25750,0.54,1.31
12:28:16,25728.25,25836.30,30.3,36.0,11.8,26184.36,25735.40,25744.94,25750,0.54,1.40
12:28:23,25728.95,25840.00,30.5,36.0,11.8,26184.36,25735.63,25745.04,25750,0.54,1.37
12:28:29,25729.80,25840.00,30.8,36.0,11.8,26184.35,25735.91,25745.16,25750,0.54,1.37
12:28:35,25730.05,25839.00,30.9,36.0,11.8,26184.35,25736.00,25745.20,25750,0.54,1.35
12:28:43,25727.05,25836.00,29.9,36.0,11.8,26184.33,25735.00,25744.77,25750,0.54,1.42
12:28:49,25726.90,25837.10,29.9,36.2,11.9,26184.32,25734.95,25744.75,25750,0.54,1.50
12:28:55,25727.40,25837.10,30.0,36.3,11.9,26184.31,25735.11,25744.82,25750,0.54,1.52
12:29:01,25726.95,25837.10,29.9,36.3,11.9,26184.30,25734.96,25744.75,25750,0.54,1.58
12:29:08,25726.70,25836.00,29.8,36.3,11.9,26184.29,25734.88,25744.72,25750,0.53,1.68
12:29:16,25726.50,25837.00,29.8,36.4,11.9,26184.23,25734.81,25744.69,25750,0.53,1.82
12:29:24,25724.95,25834.00,29.3,36.5,12.0,26184.21,25734.30,25744.47,25700,0.53,1.75
12:29:32,25725.10,25834.40,29.4,36.6,12.0,26184.19,25734.35,25744.49,25750,0.53,1.73
12:29:39,25721.75,25826.90,28.4,37.0,12.2,26184.05,25733.23,25744.01,25700,0.53,2.09
12:29:45,25716.25,25822.40,27.0,37.6,12.6,26183.87,25731.40,25743.22,25700,0.53,2.47
12:29:52,25716.10,25822.40,27.0,37.7,12.6,26183.79,25731.35,25743.20,25700,0.53,2.47
12:29:58,25716.15,25825.20,27.0,37.7,12.6,26183.78,25731.36,25743.21,25700,0.53,2.29
12:30:05,25718.10,25826.90,28.1,40.5,12.1,26183.72,25727.07,25739.70,25700,0.53,0.11
12:30:12,25718.35,25826.10,28.3,40.5,12.1,26183.71,25727.16,25739.73,25700,0.53,0.13
12:30:18,25720.20,25826.30,29.5,40.5,12.2,26183.70,25727.77,25740.00,25700,0.53,0.17
12:30:24,25718.50,25830.00,28.4,40.5,12.2,26183.69,25727.21,25739.75,25700,0.53,0.20
12:30:31,25720.75,25829.90,29.9,40.5,12.4,26183.67,25727.96,25740.07,25700,0.53,0.26
12:30:37,25721.05,25829.90,30.1,40.5,12.5,26183.64,25728.06,25740.12,25700,0.53,0.35
12:30:43,25720.65,25831.00,29.8,40.5,12.5,26183.58,25727.92,25740.06,25700,0.53,0.52
12:30:49,25719.65,25831.00,29.2,40.5,12.5,26183.54,25727.59,25739.92,25700,0.53,0.67
12:30:55,25721.30,25831.00,30.2,40.5,12.5,26183.53,25728.14,25740.15,25700,0.53,0.71
12:31:01,25722.75,25833.10,31.2,40.5,12.5,26183.52,25728.62,25740.36,25700,0.53,0.75
12:31:07,25720.90,25832.60,30.0,40.5,12.5,26183.50,25728.01,25740.10,25700,0.53,0.80
12:31:14,25719.30,25829.90,28.9,40.5,12.5,26183.48,25727.47,25739.87,25700,0.53,0.87
12:31:20,25720.95,25832.40,30.0,40.5,12.5,26183.46,25728.02,25740.10,25700,0.53,0.94
12:31:26,25725.30,25828.00,32.7,40.5,12.5,26183.46,25729.47,25740.72,25750,0.53,0.97
12:31:32,25722.80,25832.60,31.2,40.5,12.5,26183.45,25728.64,25740.37,25700,0.53,1.02
12:31:38,25723.85,25830.00,31.9,40.5,12.6,26183.44,25728.99,25740.52,25700,0.53,1.07
12:31:44,25722.05,25830.00,30.7,40.5,12.6,26183.43,25728.39,25740.26,25700,0.53,1.15
12:31:51,25724.25,25832.90,32.1,40.5,12.6,26183.42,25729.12,25740.57,25700,0.53,1.28
12:31:59,25722.05,25832.10,30.7,40.5,12.6,26183.41,25728.39,25740.26,25700,0.53,1.45
12:32:05,25721.50,25832.90,30.4,40.5,12.6,26183.40,25728.21,25740.18,25700,0.53,1.66
