Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
13:14:10,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:11,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:12,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:13,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:14,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:15,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:16,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:17,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:18,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:19,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:20,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
13:14:21,0.00,0.00,50.0,0.0,0.0,0.00,0.00,0.00,0,1.00,1.00
