Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
15:11:04,24016.64,24004.46,44.9,20.1,51.7,24012.35,24023.27,24018.75,24000,0.97,0.84
15:11:05,23985.79,23986.32,32.7,33.3,48.8,23987.50,23992.49,23983.53,24000,0.77,1.35
15:11:06,24042.08,24042.87,53.1,23.4,53.1,24039.03,24035.24,24033.64,24050,1.13,1.30
15:11:07,24092.08,24076.93,33.8,28.7,53.8,24091.56,24098.08,24095.07,24100,1.44,1.71
15:11:08,24087.89,24083.57,62.6,23.4,53.0,24080.56,24097.94,24095.71,24100,0.78,1.17
15:11:09,24083.05,24084.07,52.3,26.5,44.5,24084.57,24090.46,24097.33,24100,1.04,1.01
15:11:10,23935.02,23947.42,53.0,27.8,41.5,23941.00,23933.88,23935.90,23950,0.97,1.51
15:11:11,23996.76,24003.55,62.8,28.9,44.3,24002.14,23992.23,24001.23,24000,1.13,1.76
15:11:12,23968.82,23954.85,49.7,36.8,53.7,23965.65,23961.48,23967.74,23950,1.02,2.26
15:11:13,24097.76,24113.53,51.0,26.0,45.1,24103.12,24088.49,24083.65,24100,0.80,1.81
15:11:14,23958.98,23951.95,35.4,35.3,59.3,23956.27,23958.68,23959.44,23950,1.05,2.20
15:11:15,23983.43,23988.93,60.7,36.9,40.0,23985.26,23980.32,23989.56,24000,0.84,1.36
