Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
15:22:11,23919.43,23929.17,43.9,39.0,46.4,23922.06,23923.75,23916.70,23900,1.17,0.84
15:22:12,23954.42,23971.83,58.2,20.1,55.4,23957.95,23944.04,23952.97,23950,0.81,2.12
15:22:13,23990.24,23979.01,65.0,23.0,42.6,23986.50,24001.25,23992.18,24000,1.05,0.90
15:22:14,24073.04,24078.38,55.6,36.9,50.7,24072.14,24065.86,24072.79,24050,0.79,1.78
15:22:15,23989.45,23979.93,62.7,37.4,45.1,23983.74,23984.74,23990.70,24000,1.03,0.97
15:22:16,23932.24,23945.75,36.2,23.2,59.6,23936.03,23928.39,23925.22,23950,1.23,1.48
15:22:17,23969.79,23951.87,32.0,21.4,41.8,23965.23,23981.02,23969.40,23950,1.17,1.67
15:22:18,24018.83,24001.77,30.4,33.2,40.8,24012.44,24013.20,24017.24,24000,1.07,1.99
15:22:19,24046.75,24034.15,64.9,32.1,52.8,24042.11,24040.28,24046.42,24050,1.19,0.95
15:22:21,24089.99,24072.01,36.4,39.8,42.6,24083.46,24091.80,24084.01,24100,1.24,1.00
15:22:22,24057.94,24057.59,34.6,24.3,53.7,24056.57,24067.96,24068.34,24050,1.11,1.66
15:22:23,24085.76,24085.39,36.7,20.9,58.8,24088.61,24085.37,24078.54,24100,1.18,1.77
15:22:24,23904.66,23912.63,68.8,26.5,54.8,23909.60,23898.30,23898.75,23900,1.19,2.13
15:22:25,23936.59,23934.43,64.4,25.9,53.0,23935.14,23940.60,23940.89,23950,1.05,1.22
15:22:26,24029.56,24010.61,67.2,27.4,55.5,24020.46,24015.79,24027.35,24050,0.89,2.04
15:22:27,24061.86,24051.08,37.7,32.3,52.5,24056.84,24070.69,24059.37,24050,0.78,0.82
15:22:28,23991.06,23974.38,30.9,33.1,49.7,23979.25,23993.03,23996.57,24000,0.73,1.71
15:22:29,23940.53,23928.10,53.6,27.6,41.3,23935.05,23953.59,23949.56,23950,1.12,1.16
15:22:30,24078.24,24087.04,30.0,26.7,59.6,24082.76,24081.08,24076.55,24100,0.89,1.33
15:22:31,23981.80,23961.81,57.1,21.5,50.3,23967.84,23985.74,23983.37,24000,0.69,1.14
15:22:32,24031.71,24013.03,32.1,39.8,55.6,24019.90,24033.83,24042.04,24050,0.78,2.04
15:22:33,23922.39,23909.16,61.7,24.8,45.4,23913.40,23931.01,23925.47,23900,0.95,2.01
15:22:34,24069.13,24078.94,62.9,24.7,41.6,24071.63,24071.28,24071.05,24050,0.88,1.42
15:22:35,23935.58,23942.25,49.9,25.1,40.5,23934.00,23926.08,23922.10,23950,1.21,1.92
