Timestamp,Spot,Future,RSI,ADX,ATR,VWAP,EMA5,EMA13,ATM,PCR,Volume_Rel
09:47:04,25552.70,25666.10,38.8,25.3,13.8,25974.82,25556.10,25561.86,25550,0.60,1.00
09:47:13,25550.05,25660.00,37.7,25.6,14.0,25974.81,25555.21,25561.48,25550,0.60,1.00
09:47:20,25547.15,25662.70,36.8,26.3,14.2,25974.79,25554.25,25561.07,25550,0.60,1.00
09:47:27,25548.20,25660.00,37.1,26.4,14.3,25974.78,25554.60,25561.22,25550,0.60,1.00
09:47:36,25550.00,25660.10,37.7,26.4,14.3,25974.75,25555.20,25561.47,25550,0.60,1.00
09:47:43,25548.00,25660.30,37.1,26.4,14.3,25974.74,25554.53,25561.19,25550,0.60,2.46
09:47:51,25547.00,25662.90,36.7,26.4,14.3,25974.74,25554.20,25561.04,25550,0.60,2.10
09:47:58,25547.70,25660.00,37.0,26.5,14.3,25974.71,25554.43,25561.14,25550,0.60,2.45
09:48:05,25548.90,25665.00,37.8,26.9,13.7,25974.46,25552.51,25559.35,25550,0.60,1.62
09:48:13,25552.60,25669.00,39.9,26.9,13.9,25974.42,25553.74,25559.88,25550,0.60,2.18
09:48:21,25553.75,25667.00,40.5,26.0,14.1,25974.41,25554.13,25560.04,25550,0.60,2.03
09:48:30,25558.00,25668.60,42.7,24.5,14.4,25974.37,25555.54,25560.65,25550,0.60,2.55
09:48:38,25563.90,25672.40,45.5,23.1,14.7,25974.36,25557.51,25561.49,25550,0.60,2.39
09:48:46,25569.10,25675.00,47.8,23.9,15.0,25974.33,25559.24,25562.24,25550,0.60,2.50
09:48:54,25567.15,25679.20,47.0,24.4,15.1,25974.26,25558.59,25561.96,25550,0.60,2.95
09:49:01,25574.45,25684.00,49.9,25.2,15.4,25973.92,25561.03,25563.00,25550,0.60,0.01
09:49:07,25577.35,25684.30,51.1,24.6,14.6,25973.90,25566.47,25565.05,25600,0.60,0.21
