entry_time,exit_time,option_type,strike,strike_type,expiry,entry_price,exit_price,entry_spot,exit_spot,pnl_points,pnl,exit_reason,hold_time_minutes,is_winner
2025-11-24 14:26:00,2025-11-24 14:47:00,PE,26050,ATM,2025-11-25,76.2,68.7,26034.1,26035.35,-7.5,-562.5,STOP_LOSS,21.0,False
2025-11-24 14:52:00,2025-11-24 15:04:00,PE,26000,ATM,2025-11-25,52.5,76.85,26024.75,25977.2,24.349999999999994,1826.2499999999995,TARGET,12.0,True
2025-11-24 15:08:00,2025-11-24 15:25:00,PE,25950,ATM,2025-11-25,51.9,56.15,25965.65,25933.65,4.25,318.75,EOD_EXIT,17.0,True
2025-11-25 09:15:00,2025-11-25 09:16:00,PE,25950,ATM,2025-11-25,63.25,57.8,25935.1,25934.9,-5.450000000000003,-408.7500000000002,STOP_LOSS,1.0,False
2025-11-25 09:18:00,2025-11-25 09:21:00,CE,25950,ATM,2025-11-25,62.1,51.05,25957.35,25943.7,-11.050000000000004,-828.7500000000003,STOP_LOSS,3.0,False
2025-11-25 09:23:00,2025-11-25 09:27:00,CE,25950,ATM,2025-11-25,57.65,52.8,25955.6,25953.3,-4.850000000000001,-363.7500000000001,TRAILING_STOP,4.0,False
2025-11-25 09:29:00,2025-11-25 09:34:00,CE,25950,ATM,2025-11-25,55.4,70.0,25955.2,25977.55,14.600000000000001,1095.0,TARGET,5.0,True
2025-11-25 09:36:00,2025-11-25 09:38:00,CE,26000,ATM,2025-11-25,42.35,36.4,25976.85,25962.4,-5.950000000000003,-446.2500000000002,STOP_LOSS,2.0,False
2025-11-25 09:40:00,2025-11-25 09:48:00,CE,26000,ATM,2025-11-25,42.3,37.05,25975.8,25966.45,-5.25,-393.75,STOP_LOSS,8.0,False
2025-11-25 09:50:00,2025-11-25 09:51:00,PE,25950,ATM,2025-11-25,49.65,42.95,25955.3,25963.95,-6.699999999999996,-502.49999999999966,STOP_LOSS,1.0,False
2025-11-25 09:53:00,2025-11-25 09:57:00,CE,26000,ATM,2025-11-25,44.25,43.15,25976.15,25978.95,-1.1000000000000014,-82.50000000000011,TRAILING_STOP,4.0,False
2025-11-25 09:59:00,2025-11-25 10:03:00,CE,26000,ATM,2025-11-25,50.8,48.8,25988.4,25989.9,-2.0,-150.0,TRAILING_STOP,4.0,False
2025-11-25 10:05:00,2025-11-25 10:11:00,CE,26000,ATM,2025-11-25,53.2,72.45,26000.25,26018.9,19.25,1443.75,TARGET,6.0,True
2025-11-25 10:14:00,2025-11-25 10:19:00,CE,26000,ATM,2025-11-25,69.6,62.15,26018.6,26014.1,-7.449999999999996,-558.7499999999997,STOP_LOSS,5.0,False
2025-11-25 10:21:00,2025-11-25 10:26:00,CE,26000,ATM,2025-11-25,62.05,56.85,26013.35,26006.45,-5.199999999999996,-389.99999999999966,STOP_LOSS,5.0,False
2025-11-25 11:10:00,2025-11-25 11:14:00,PE,25950,ATM,2025-11-25,59.05,47.8,25934.5,25945.2,-11.25,-843.75,STOP_LOSS,4.0,False
2025-11-25 11:44:00,2025-11-25 11:48:00,PE,25950,ATM,2025-11-25,40.1,31.3,25952.15,25961.4,-8.8,-660.0,STOP_LOSS,4.0,False
2025-11-25 11:50:00,2025-11-25 11:57:00,CE,25950,ATM,2025-11-25,50.7,70.1,25969.55,25991.4,19.39999999999999,1454.9999999999993,TARGET,7.0,True
2025-11-25 12:03:00,2025-11-25 12:12:00,CE,26000,ATM,2025-11-25,36.6,29.15,25982.3,25977.9,-7.450000000000003,-558.7500000000002,STOP_LOSS,9.0,False
2025-11-25 12:19:00,2025-11-25 12:25:00,PE,26000,ITM,2025-11-25,54.9,54.4,25964.45,25965.1,-0.5,-37.5,TRAILING_STOP,6.0,False
2025-11-25 12:28:00,2025-11-25 12:36:00,PE,25950,ATM,2025-11-25,30.1,28.6,25961.7,25969.45,-1.5,-112.5,TRAILING_STOP,8.0,False
2025-11-25 12:49:00,2025-11-25 12:55:00,CE,25950,ITM,2025-11-25,52.9,54.95,25986.3,25985.8,2.0500000000000043,153.7500000000003,TRAILING_STOP,6.0,True
2025-11-25 12:57:00,2025-11-25 12:59:00,CE,26000,ATM,2025-11-25,31.75,25.75,25998.3,25983.9,-6.0,-450.0,STOP_LOSS,2.0,False
2025-11-25 13:08:00,2025-11-25 13:12:00,CE,26000,ATM,2025-11-25,30.75,30.35,25996.35,25990.5,-0.3999999999999986,-29.999999999999893,TRAILING_STOP,4.0,False
2025-11-25 13:14:00,2025-11-25 13:19:00,CE,26000,ATM,2025-11-25,31.2,26.35,25990.25,25990.6,-4.849999999999998,-363.74999999999983,TRAILING_STOP,5.0,False
2025-11-25 13:22:00,2025-11-25 13:27:00,CE,25950,ITM,2025-11-25,60.5,74.5,25998.1,26009.1,14.0,1050.0,TARGET,5.0,True
2025-11-25 13:29:00,2025-11-25 13:33:00,CE,26000,ATM,2025-11-25,37.85,31.8,26009.2,25990.45,-6.050000000000001,-453.75000000000006,STOP_LOSS,4.0,False
2025-11-25 13:36:00,2025-11-25 13:41:00,CE,26000,ATM,2025-11-25,32.7,23.85,26007.05,25997.0,-8.850000000000001,-663.7500000000001,STOP_LOSS,5.0,False
2025-11-25 13:46:00,2025-11-25 13:47:00,CE,25950,ITM,2025-11-25,55.85,68.15,25996.55,26008.0,12.300000000000004,922.5000000000003,TARGET,1.0,True
2025-11-25 13:58:00,2025-11-25 14:00:00,CE,25950,ITM,2025-11-25,59.8,73.55,26004.4,26018.85,13.75,1031.25,TARGET,2.0,True
2025-11-25 14:02:00,2025-11-25 14:04:00,CE,25950,ITM,2025-11-25,63.2,75.55,26008.55,26019.75,12.349999999999994,926.2499999999995,TARGET,2.0,True
2025-11-25 14:06:00,2025-11-25 14:08:00,CE,26000,ITM,2025-11-25,40.9,31.35,26026.75,26016.45,-9.549999999999997,-716.2499999999998,STOP_LOSS,2.0,False
2025-11-25 14:10:00,2025-11-25 14:18:00,CE,26000,ATM,2025-11-25,36.25,24.6,26022.35,26011.85,-11.649999999999999,-873.7499999999999,STOP_LOSS,8.0,False
2025-11-25 14:35:00,2025-11-25 14:37:00,PE,26000,ITM,2025-11-25,44.1,59.65,25967.6,25955.15,15.549999999999997,1166.2499999999998,TARGET,2.0,True
2025-11-25 14:39:00,2025-11-25 14:42:00,PE,26000,ITM,2025-11-25,63.1,51.9,25947.35,25955.9,-11.200000000000003,-840.0000000000002,STOP_LOSS,3.0,False
2025-11-25 14:45:00,2025-11-25 14:48:00,PE,26000,ITM,2025-11-25,60.35,53.95,25953.4,25960.7,-6.399999999999999,-479.9999999999999,STOP_LOSS,3.0,False
2025-11-25 14:50:00,2025-11-25 14:52:00,PE,26000,ITM,2025-11-25,62.55,74.6,25951.7,25939.65,12.049999999999997,903.7499999999998,TARGET,2.0,True
2025-11-25 14:54:00,2025-11-25 14:57:00,PE,25950,ITM,2025-11-25,41.3,35.65,25921.7,25929.65,-5.649999999999999,-423.7499999999999,STOP_LOSS,3.0,False
2025-11-25 15:06:00,2025-11-25 15:10:00,PE,25950,ITM,2025-11-25,59.25,57.75,25894.6,25900.95,-1.5,-112.5,TRAILING_STOP,4.0,False
2025-11-25 15:12:00,2025-11-25 15:25:00,PE,25950,ITM,2025-11-25,63.05,65.7,25897.0,25871.3,2.6500000000000057,198.75000000000043,EOD_EXIT,13.0,True
2025-11-26 09:29:00,2025-11-26 09:33:00,CE,26050,OTM,2025-12-02,127.5,140.65,25979.9,26007.75,13.150000000000006,986.2500000000005,TARGET,4.0,True
2025-11-26 09:36:00,2025-11-26 09:43:00,CE,26050,OTM,2025-12-02,138.7,153.15,26008.2,26019.45,14.450000000000017,1083.7500000000014,TARGET,7.0,True
2025-11-26 09:59:00,2025-11-26 10:11:00,CE,26100,ATM,2025-12-02,164.05,157.0,26077.45,26076.7,-7.050000000000011,-528.7500000000009,STOP_LOSS,12.0,False
2025-11-26 10:13:00,2025-11-26 10:21:00,CE,26100,ATM,2025-12-02,163.1,154.65,26081.75,26071.55,-8.449999999999989,-633.7499999999991,STOP_LOSS,8.0,False
2025-11-26 10:35:00,2025-11-26 10:45:00,CE,26100,ATM,2025-12-02,156.0,174.05,26077.35,26107.15,18.05000000000001,1353.750000000001,TARGET,10.0,True
2025-11-26 10:53:00,2025-11-26 11:18:00,CE,26100,ATM,2025-12-02,169.0,181.8,26103.85,26128.15,12.800000000000011,960.0000000000009,TARGET,25.0,True
2025-11-26 11:20:00,2025-11-26 11:38:00,CE,26150,ATM,2025-12-02,149.7,143.55,26128.25,26129.25,-6.149999999999977,-461.2499999999983,STOP_LOSS,18.0,False
2025-11-26 11:52:00,2025-11-26 12:06:00,CE,26150,ATM,2025-12-02,144.7,156.75,26132.15,26152.0,12.050000000000011,903.7500000000009,TARGET,14.0,True
2025-11-26 12:18:00,2025-11-26 13:01:00,CE,26150,ATM,2025-12-02,158.4,171.45,26156.45,26178.15,13.049999999999983,978.7499999999987,TARGET,43.0,True
2025-11-26 13:03:00,2025-11-26 13:10:00,CE,26200,ATM,2025-12-02,143.0,157.2,26178.8,26192.25,14.199999999999989,1064.999999999999,TARGET,7.0,True
2025-11-26 13:13:00,2025-11-26 13:24:00,CE,26200,ATM,2025-12-02,150.55,144.75,26183.3,26173.15,-5.800000000000011,-435.00000000000085,STOP_LOSS,11.0,False
2025-11-26 13:38:00,2025-11-26 14:01:00,CE,26200,ATM,2025-12-02,140.15,152.3,26175.35,26192.75,12.150000000000006,911.2500000000005,TARGET,23.0,True
2025-11-26 14:03:00,2025-11-26 14:04:00,CE,26200,ATM,2025-12-02,158.5,150.75,26209.8,26201.9,-7.75,-581.25,STOP_LOSS,1.0,False
2025-11-26 14:06:00,2025-11-26 14:29:00,CE,26200,ATM,2025-12-02,149.4,141.4,26183.15,26167.65,-8.0,-600.0,STOP_LOSS,23.0,False
2025-11-26 14:41:00,2025-11-26 14:44:00,CE,26200,ATM,2025-12-02,141.9,133.0,26187.0,26187.55,-8.900000000000006,-667.5000000000005,STOP_LOSS,3.0,False
2025-11-26 14:46:00,2025-11-26 14:51:00,CE,26200,ATM,2025-12-02,137.1,130.5,26189.75,26163.0,-6.599999999999994,-494.99999999999955,STOP_LOSS,5.0,False
2025-11-26 14:55:00,2025-11-26 15:25:00,CE,26200,ATM,2025-12-02,141.6,147.45,26190.15,26205.7,5.849999999999994,438.74999999999955,EOD_EXIT,30.0,True
2025-11-27 09:15:00,2025-11-27 09:16:00,CE,26250,ATM,2025-12-02,138.45,130.6,26236.0,26225.45,-7.849999999999994,-588.7499999999995,STOP_LOSS,1.0,False
2025-11-27 09:18:00,2025-11-27 09:21:00,CE,26250,ATM,2025-12-02,139.95,156.7,26246.5,26271.15,16.75,1256.25,TARGET,3.0,True
2025-11-27 09:25:00,2025-11-27 09:28:00,CE,26250,ATM,2025-12-02,145.0,158.45,26261.8,26286.15,13.449999999999989,1008.7499999999991,TARGET,3.0,True
2025-11-27 09:30:00,2025-11-27 09:39:00,CE,26250,ATM,2025-12-02,153.05,138.4,26272.35,26249.55,-14.650000000000006,-1098.7500000000005,STOP_LOSS,9.0,False
2025-11-27 09:41:00,2025-11-27 09:49:00,PE,26250,ATM,2025-12-02,109.0,105.15,26242.5,26249.75,-3.8499999999999943,-288.74999999999955,TRAILING_STOP,8.0,False
2025-11-27 09:53:00,2025-11-27 09:59:00,CE,26250,ATM,2025-12-02,147.45,161.1,26264.7,26283.9,13.650000000000006,1023.7500000000005,TARGET,6.0,True
2025-11-27 10:01:00,2025-11-27 10:10:00,CE,26300,ATM,2025-12-02,127.35,121.2,26278.35,26276.65,-6.1499999999999915,-461.2499999999994,STOP_LOSS,9.0,False
2025-11-27 10:27:00,2025-11-27 10:29:00,PE,26250,ATM,2025-12-02,95.75,88.8,26267.5,26279.4,-6.950000000000003,-521.2500000000002,STOP_LOSS,2.0,False
2025-11-27 10:32:00,2025-11-27 10:50:00,CE,26300,ATM,2025-12-02,123.25,140.55,26282.9,26308.4,17.30000000000001,1297.500000000001,TARGET,18.0,True
2025-11-27 10:52:00,2025-11-27 10:54:00,CE,26300,ATM,2025-12-02,134.15,123.95,26303.4,26291.3,-10.200000000000003,-765.0000000000002,STOP_LOSS,2.0,False
2025-11-27 11:01:00,2025-11-27 11:17:00,CE,26300,ATM,2025-12-02,125.4,119.05,26297.0,26288.25,-6.3500000000000085,-476.2500000000006,STOP_LOSS,16.0,False
2025-11-27 11:25:00,2025-11-27 11:47:00,PE,26300,ATM,2025-12-02,114.15,129.9,26280.1,26252.15,15.75,1181.25,TARGET,22.0,True
2025-11-27 11:51:00,2025-11-27 12:00:00,PE,26250,ATM,2025-12-02,108.7,99.0,26243.65,26258.75,-9.700000000000003,-727.5000000000002,STOP_LOSS,9.0,False
2025-11-27 12:05:00,2025-11-27 12:27:00,PE,26250,ATM,2025-12-02,110.35,122.75,26239.25,26218.35,12.400000000000006,930.0000000000005,TARGET,22.0,True
2025-11-27 12:29:00,2025-11-27 12:42:00,PE,26250,ATM,2025-12-02,115.55,107.3,26227.05,26237.3,-8.25,-618.75,STOP_LOSS,13.0,False
2025-11-27 12:58:00,2025-11-27 13:09:00,PE,26250,ATM,2025-12-02,105.6,118.45,26241.5,26218.7,12.850000000000009,963.7500000000007,TARGET,11.0,True
2025-11-27 13:20:00,2025-11-27 13:22:00,PE,26200,ATM,2025-12-02,111.75,124.95,26189.55,26166.15,13.200000000000003,990.0000000000002,TARGET,2.0,True
2025-11-27 13:28:00,2025-11-27 13:33:00,PE,26150,ATM,2025-12-02,103.9,98.7,26154.55,26162.0,-5.200000000000003,-390.0000000000002,STOP_LOSS,5.0,False
2025-11-27 13:35:00,2025-11-27 13:48:00,PE,26150,ATM,2025-12-02,97.25,97.55,26161.05,26156.5,0.29999999999999716,22.499999999999787,TRAILING_STOP,13.0,True
2025-11-27 14:13:00,2025-11-27 14:15:00,PE,26200,ATM,2025-12-02,108.2,100.05,26184.5,26195.85,-8.150000000000006,-611.2500000000005,STOP_LOSS,2.0,False
2025-11-27 14:18:00,2025-11-27 14:19:00,PE,26150,ATM,2025-12-02,90.4,84.3,26174.0,26188.05,-6.1000000000000085,-457.5000000000006,STOP_LOSS,1.0,False
2025-11-27 14:40:00,2025-11-27 14:50:00,PE,26200,ATM,2025-12-02,92.55,109.5,26212.8,26177.7,16.950000000000003,1271.2500000000002,TARGET,10.0,True
2025-11-27 14:52:00,2025-11-27 15:01:00,PE,26200,ATM,2025-12-02,107.55,93.7,26182.35,26203.05,-13.849999999999994,-1038.7499999999995,STOP_LOSS,9.0,False
2025-11-27 15:16:00,2025-11-27 15:18:00,PE,26200,ATM,2025-12-02,88.5,82.65,26211.35,26221.5,-5.849999999999994,-438.74999999999955,STOP_LOSS,2.0,False
2025-11-28 09:15:00,2025-11-28 09:16:00,PE,26200,ATM,2025-12-02,90.55,83.3,26197.6,26203.05,-7.25,-543.75,STOP_LOSS,1.0,False
2025-11-28 09:18:00,2025-11-28 09:22:00,CE,26250,ATM,2025-12-02,108.55,102.35,26230.35,26221.5,-6.200000000000003,-465.0000000000002,STOP_LOSS,4.0,False
2025-11-28 09:27:00,2025-11-28 09:36:00,CE,26250,ATM,2025-12-02,107.65,104.15,26229.15,26232.05,-3.5,-262.5,TRAILING_STOP,9.0,False
2025-11-28 09:38:00,2025-11-28 09:41:00,PE,26200,ATM,2025-12-02,85.05,72.8,26206.25,26235.65,-12.25,-918.75,STOP_LOSS,3.0,False
2025-11-28 09:45:00,2025-11-28 09:47:00,PE,26200,ATM,2025-12-02,79.9,72.55,26215.2,26229.35,-7.3500000000000085,-551.2500000000007,STOP_LOSS,2.0,False
2025-11-28 09:50:00,2025-11-28 10:05:00,CE,26250,ATM,2025-12-02,108.85,121.35,26245.5,26265.5,12.5,937.5,TARGET,15.0,True
2025-11-28 10:07:00,2025-11-28 10:13:00,CE,26250,ATM,2025-12-02,118.3,112.35,26260.4,26249.5,-5.950000000000003,-446.2500000000002,STOP_LOSS,6.0,False
2025-11-28 10:15:00,2025-11-28 10:31:00,PE,26250,ATM,2025-12-02,92.6,86.85,26237.15,26246.6,-5.75,-431.25,STOP_LOSS,16.0,False
2025-11-28 10:33:00,2025-11-28 10:38:00,CE,26250,ATM,2025-12-02,108.65,121.05,26252.05,26268.1,12.399999999999991,929.9999999999993,TARGET,5.0,True
2025-11-28 10:49:00,2025-11-28 10:58:00,CE,26250,ATM,2025-12-02,120.5,112.2,26273.45,26257.15,-8.299999999999997,-622.4999999999998,STOP_LOSS,9.0,False
2025-11-28 11:13:00,2025-11-28 11:19:00,CE,26250,ATM,2025-12-02,118.95,113.75,26266.75,26264.25,-5.200000000000003,-390.0000000000002,STOP_LOSS,6.0,False
2025-11-28 11:24:00,2025-11-28 11:46:00,PE,26250,ATM,2025-12-02,89.1,82.35,26242.9,26251.15,-6.75,-506.25,STOP_LOSS,22.0,False
2025-11-28 11:48:00,2025-11-28 11:55:00,CE,26250,ATM,2025-12-02,107.3,98.55,26253.0,26243.3,-8.75,-656.25,STOP_LOSS,7.0,False
2025-11-28 11:57:00,2025-11-28 12:03:00,CE,26250,ATM,2025-12-02,103.7,98.45,26251.5,26246.85,-5.25,-393.75,STOP_LOSS,6.0,False
2025-11-28 12:07:00,2025-11-28 12:32:00,PE,26250,ATM,2025-12-02,90.35,87.75,26242.45,26232.05,-2.5999999999999943,-194.99999999999957,TRAILING_STOP,25.0,False
2025-11-28 12:46:00,2025-11-28 12:58:00,PE,26200,ATM,2025-12-02,79.5,70.9,26215.85,26227.15,-8.599999999999994,-644.9999999999995,STOP_LOSS,12.0,False
2025-11-28 13:12:00,2025-11-28 13:23:00,PE,26200,ATM,2025-12-02,75.8,68.95,26216.8,26225.4,-6.849999999999994,-513.7499999999995,STOP_LOSS,11.0,False
2025-11-28 13:38:00,2025-11-28 13:52:00,PE,26200,ATM,2025-12-02,69.25,84.55,26224.15,26197.35,15.299999999999997,1147.4999999999998,TARGET,14.0,True
2025-11-28 13:54:00,2025-11-28 14:01:00,PE,26200,ATM,2025-12-02,75.85,70.85,26212.25,26217.1,-5.0,-375.0,STOP_LOSS,7.0,False
2025-11-28 14:08:00,2025-11-28 14:32:00,PE,26200,ATM,2025-12-02,75.9,69.05,26208.35,26216.0,-6.8500000000000085,-513.7500000000007,STOP_LOSS,24.0,False
2025-11-28 14:45:00,2025-11-28 15:18:00,PE,26200,ATM,2025-12-02,75.2,69.3,26206.75,26200.05,-5.900000000000006,-442.50000000000045,STOP_LOSS,33.0,False
2025-12-01 09:30:00,2025-12-01 09:43:00,CE,26300,ATM,2025-12-02,84.0,75.95,26294.4,26285.85,-8.049999999999997,-603.7499999999998,STOP_LOSS,13.0,False
2025-12-01 09:51:00,2025-12-01 10:01:00,PE,26300,ATM,2025-12-02,74.0,74.0,26282.45,26277.4,0.0,0.0,TRAILING_STOP,10.0,False
2025-12-01 10:03:00,2025-12-01 10:08:00,PE,26300,ATM,2025-12-02,74.0,68.8,26276.6,26290.35,-5.200000000000003,-390.0000000000002,STOP_LOSS,5.0,False
2025-12-01 10:21:00,2025-12-01 10:31:00,PE,26300,ATM,2025-12-02,73.0,68.55,26278.3,26280.9,-4.450000000000003,-333.7500000000002,TRAILING_STOP,10.0,False
2025-12-01 10:33:00,2025-12-01 10:36:00,CE,26300,ATM,2025-12-02,75.55,69.85,26284.65,26275.9,-5.700000000000003,-427.5000000000002,STOP_LOSS,3.0,False
2025-12-01 10:38:00,2025-12-01 10:51:00,PE,26250,ATM,2025-12-02,56.55,69.2,26265.75,26236.6,12.650000000000006,948.7500000000005,TARGET,13.0,True
2025-12-01 10:59:00,2025-12-01 11:13:00,PE,26250,ATM,2025-12-02,66.3,62.95,26238.95,26242.9,-3.3499999999999943,-251.24999999999957,TRAILING_STOP,14.0,False
2025-12-01 11:42:00,2025-12-01 11:46:00,PE,26250,ATM,2025-12-02,78.55,106.8,26228.4,26187.3,28.25,2118.75,TARGET,4.0,True
2025-12-01 11:53:00,2025-12-01 11:57:00,PE,26200,ATM,2025-12-02,66.55,60.35,26203.85,26215.15,-6.199999999999996,-464.99999999999966,STOP_LOSS,4.0,False
2025-12-01 12:07:00,2025-12-01 12:24:00,PE,26200,ATM,2025-12-02,74.3,73.35,26187.65,26181.95,-0.9500000000000028,-71.25000000000021,TRAILING_STOP,17.0,False
2025-12-01 12:37:00,2025-12-01 12:53:00,PE,26150,ATM,2025-12-02,61.75,55.6,26159.0,26174.7,-6.149999999999999,-461.2499999999999,STOP_LOSS,16.0,False
2025-12-01 13:27:00,2025-12-01 13:37:00,PE,26150,ATM,2025-12-02,56.1,47.5,26173.4,26186.55,-8.600000000000001,-645.0000000000001,STOP_LOSS,10.0,False
2025-12-01 13:56:00,2025-12-01 14:01:00,PE,26200,ATM,2025-12-02,68.3,58.2,26186.0,26197.05,-10.099999999999994,-757.4999999999995,STOP_LOSS,5.0,False
2025-12-01 14:16:00,2025-12-01 14:44:00,PE,26200,ATM,2025-12-02,60.6,74.95,26205.65,26172.5,14.350000000000001,1076.25,TARGET,28.0,True
2025-12-01 14:47:00,2025-12-01 15:01:00,PE,26150,ATM,2025-12-02,53.55,55.25,26173.95,26158.7,1.7000000000000028,127.50000000000021,TRAILING_STOP,14.0,True
2025-12-01 15:18:00,2025-12-01 15:25:00,PE,26200,ATM,2025-12-02,67.3,66.5,26177.55,26181.0,-0.7999999999999972,-59.99999999999979,EOD_EXIT,7.0,False
2025-12-02 09:33:00,2025-12-02 09:42:00,PE,26100,ATM,2025-12-02,36.2,53.8,26121.0,26088.75,17.599999999999994,1319.9999999999995,TARGET,9.0,True
2025-12-02 09:44:00,2025-12-02 09:46:00,PE,26100,ATM,2025-12-02,54.3,48.75,26079.3,26088.4,-5.549999999999997,-416.2499999999998,STOP_LOSS,2.0,False
2025-12-02 09:48:00,2025-12-02 09:55:00,PE,26100,ATM,2025-12-02,55.8,51.1,26082.5,26085.95,-4.699999999999996,-352.49999999999966,TRAILING_STOP,7.0,False
2025-12-02 09:57:00,2025-12-02 10:04:00,PE,26100,ATM,2025-12-02,53.25,52.95,26085.55,26080.45,-0.29999999999999716,-22.499999999999787,TRAILING_STOP,7.0,False
2025-12-02 10:08:00,2025-12-02 10:19:00,PE,26050,ATM,2025-12-02,35.2,35.4,26072.85,26062.55,0.19999999999999574,14.99999999999968,TRAILING_STOP,11.0,True
2025-12-02 10:46:00,2025-12-02 10:50:00,PE,26050,ATM,2025-12-02,30.95,21.4,26069.8,26090.15,-9.55,-716.25,STOP_LOSS,4.0,False
2025-12-02 10:52:00,2025-12-02 10:57:00,CE,26100,ATM,2025-12-02,45.75,40.35,26098.15,26091.05,-5.399999999999999,-404.9999999999999,STOP_LOSS,5.0,False
2025-12-02 10:59:00,2025-12-02 11:01:00,CE,26100,ATM,2025-12-02,46.5,39.6,26098.2,26085.75,-6.899999999999999,-517.4999999999999,STOP_LOSS,2.0,False
2025-12-02 11:04:00,2025-12-02 11:13:00,CE,26100,ATM,2025-12-02,44.25,35.25,26098.05,26085.15,-9.0,-675.0,STOP_LOSS,9.0,False
2025-12-02 11:15:00,2025-12-02 11:24:00,PE,26100,ATM,2025-12-02,44.4,43.1,26081.1,26082.05,-1.2999999999999972,-97.49999999999979,TRAILING_STOP,9.0,False
2025-12-02 11:26:00,2025-12-02 11:38:00,PE,26100,ATM,2025-12-02,47.95,48.1,26077.25,26073.05,0.14999999999999858,11.249999999999893,TRAILING_STOP,12.0,True
2025-12-02 11:40:00,2025-12-02 11:49:00,PE,26100,ITM,2025-12-02,53.1,50.4,26070.65,26069.05,-2.700000000000003,-202.50000000000023,TRAILING_STOP,9.0,False
2025-12-02 11:52:00,2025-12-02 12:02:00,PE,26050,ATM,2025-12-02,30.1,30.6,26060.2,26051.25,0.5,37.5,TRAILING_STOP,10.0,True
2025-12-02 12:04:00,2025-12-02 12:07:00,PE,26050,ATM,2025-12-02,31.0,29.1,26052.45,26055.85,-1.8999999999999986,-142.4999999999999,TRAILING_STOP,3.0,False
2025-12-02 12:43:00,2025-12-02 12:54:00,PE,26100,ITM,2025-12-02,49.5,63.45,26061.6,26043.9,13.950000000000003,1046.2500000000002,TARGET,11.0,True
2025-12-02 13:03:00,2025-12-02 13:07:00,PE,26050,ATM,2025-12-02,32.1,29.05,26038.7,26039.5,-3.0500000000000007,-228.75000000000006,TRAILING_STOP,4.0,False
