datetime,open,high,low,close,volume,oi
2025-12-17T09:15:00,51.25,52.3,45.0,48.1,1170975,
2025-12-17T09:16:00,48.4,52.25,47.3,52.25,1049325,53463.0
2025-12-17T09:17:00,52.45,53.6,51.1,52.65,825600,
2025-12-17T09:18:00,52.55,53.3,50.5,51.85,556125,
2025-12-17T09:19:00,51.95,52.25,50.0,50.45,434400,57032.0
2025-12-17T09:20:00,51.35,52.5,49.8,52.5,506025,
2025-12-17T09:21:00,52.7,54.8,52.25,54.1,663600,
2025-12-17T09:22:00,54.4,61.4,54.4,61.0,1192950,59450.0
2025-12-17T09:23:00,60.95,60.95,58.65,58.65,845400,
2025-12-17T09:24:00,59.1,62.9,58.7,61.7,986025,
2025-12-17T09:25:00,61.8,62.5,59.95,60.3,831975,61636.0
2025-12-17T09:26:00,60.7,63.1,60.5,60.85,560775,
2025-12-17T09:27:00,61.1,62.95,61.1,61.15,601950,
2025-12-17T09:28:00,61.05,62.0,60.2,60.35,427800,65388.0
2025-12-17T09:29:00,60.4,61.4,57.95,57.95,554475,
2025-12-17T09:30:00,58.1,59.35,55.25,56.65,799650,
2025-12-17T09:31:00,56.9,57.8,55.95,57.3,548775,67188.0
2025-12-17T09:32:00,57.9,60.35,56.75,60.35,568050,
2025-12-17T09:33:00,60.15,61.0,59.45,60.15,500025,
2025-12-17T09:34:00,60.05,63.25,59.55,62.5,712725,69778.0
2025-12-17T09:35:00,62.4,64.2,61.95,62.95,773250,
2025-12-17T09:36:00,62.9,63.25,60.75,60.75,493800,
2025-12-17T09:37:00,60.95,63.3,60.95,61.65,444000,71752.0
2025-12-17T09:38:00,61.3,62.1,60.0,60.4,320400,
2025-12-17T09:39:00,60.25,60.6,58.7,59.25,353775,
2025-12-17T09:40:00,59.5,60.4,58.05,60.2,347175,72343.0
2025-12-17T09:41:00,60.45,60.95,59.05,59.55,238200,
2025-12-17T09:42:00,59.5,59.75,56.75,57.15,373650,
2025-12-17T09:43:00,57.2,57.2,51.8,52.55,888900,73230.0
2025-12-17T09:44:00,52.85,53.25,49.5,49.9,846675,
2025-12-17T09:45:00,49.6,51.25,48.8,50.2,699000,
2025-12-17T09:46:00,50.0,52.3,49.8,50.7,505425,76129.0
2025-12-17T09:47:00,50.9,51.2,48.75,48.75,392700,
2025-12-17T09:48:00,48.15,48.15,45.15,45.75,990150,
2025-12-17T09:49:00,45.65,47.85,45.5,46.45,400950,77652.0
2025-12-17T09:50:00,46.75,47.15,45.8,46.55,260925,
2025-12-17T09:51:00,46.6,47.05,45.85,46.1,250575,
2025-12-17T09:52:00,45.85,46.2,43.95,44.8,605700,79035.0
2025-12-17T09:53:00,44.7,45.75,44.7,44.9,339150,
2025-12-17T09:54:00,44.85,47.4,44.85,47.0,435450,
2025-12-17T09:55:00,46.7,47.35,45.85,47.1,430725,78320.0
2025-12-17T09:56:00,47.15,48.25,46.95,47.85,374850,
2025-12-17T09:57:00,47.95,48.85,46.7,46.7,559050,
2025-12-17T09:58:00,46.9,47.3,45.65,47.2,253050,79086.0
2025-12-17T09:59:00,47.1,48.8,45.95,45.95,277500,
2025-12-17T10:00:00,46.0,47.15,45.6,45.75,230775,
2025-12-17T10:01:00,45.65,45.9,44.8,45.3,408075,79794.0
2025-12-17T10:02:00,45.25,46.0,44.65,45.15,237825,
2025-12-17T10:03:00,45.45,45.5,42.7,44.0,567150,
2025-12-17T10:04:00,43.85,44.15,41.35,41.35,514125,79220.0
2025-12-17T10:05:00,41.5,42.1,40.55,41.65,565425,
2025-12-17T10:06:00,41.7,41.7,38.2,38.25,671625,
2025-12-17T10:07:00,38.15,38.8,37.85,38.55,525075,80056.0
2025-12-17T10:08:00,38.7,40.45,38.5,40.0,387150,
2025-12-17T10:09:00,39.95,41.05,39.95,40.5,276900,
2025-12-17T10:10:00,40.45,40.65,39.05,39.05,207000,80609.0
2025-12-17T10:11:00,38.85,39.85,38.85,39.25,205200,
2025-12-17T10:12:00,39.3,41.1,38.8,40.75,233850,
2025-12-17T10:13:00,40.95,41.15,40.25,40.5,191250,81177.0
2025-12-17T10:14:00,40.45,40.95,39.4,40.3,183450,
2025-12-17T10:15:00,40.6,40.6,39.25,39.75,165900,
2025-12-17T10:16:00,39.9,40.1,39.5,39.55,181500,82485.0
2025-12-17T10:17:00,39.45,40.35,38.7,39.0,217650,
2025-12-17T10:18:00,39.35,41.6,39.35,41.25,253425,
2025-12-17T10:19:00,41.55,42.55,41.55,41.8,452475,82195.0
2025-12-17T10:20:00,41.95,41.95,40.5,41.65,186000,
2025-12-17T10:21:00,41.45,41.95,39.65,39.7,220350,
2025-12-17T10:22:00,39.65,40.55,38.8,38.9,263475,83209.0
2025-12-17T10:23:00,38.95,39.4,38.5,38.55,260100,
2025-12-17T10:24:00,38.9,39.0,37.55,37.55,383025,
2025-12-17T10:25:00,37.4,38.5,37.05,38.1,457575,85336.0
2025-12-17T10:26:00,38.15,39.3,38.15,39.25,166800,
2025-12-17T10:27:00,39.6,39.6,38.1,38.25,181275,
2025-12-17T10:28:00,38.3,38.75,37.0,37.0,269775,86001.0
2025-12-17T10:29:00,36.95,37.0,35.75,36.85,497025,
2025-12-17T10:30:00,36.9,37.5,36.45,37.15,335025,
2025-12-17T10:31:00,37.2,37.85,36.9,37.65,151500,86959.0
2025-12-17T10:32:00,37.8,38.1,37.3,37.75,345825,
2025-12-17T10:33:00,37.7,38.3,37.65,38.25,230100,
2025-12-17T10:34:00,38.15,39.25,37.7,37.7,335175,86196.0
2025-12-17T10:35:00,37.75,38.0,36.9,36.95,242475,
2025-12-17T10:36:00,37.05,37.55,36.75,37.3,159225,
2025-12-17T10:37:00,37.55,37.85,37.1,37.15,186300,87522.0
2025-12-17T10:38:00,37.2,37.6,36.65,37.15,163275,
2025-12-17T10:39:00,37.1,37.95,36.9,37.7,102975,
2025-12-17T10:40:00,37.8,37.85,36.8,37.1,138750,87485.0
2025-12-17T10:41:00,37.15,38.0,37.1,37.65,63150,
2025-12-17T10:42:00,37.7,38.3,37.4,38.15,158700,
2025-12-17T10:43:00,38.4,39.0,37.95,38.15,297975,87569.0
2025-12-17T10:44:00,38.1,38.5,37.25,38.4,142200,
2025-12-17T10:45:00,38.35,38.45,37.15,38.15,146775,
2025-12-17T10:46:00,38.2,38.8,37.6,38.5,116775,87693.0
2025-12-17T10:47:00,38.65,39.75,38.55,39.1,218400,
2025-12-17T10:48:00,39.05,39.5,38.8,39.0,139950,
