datetime	capital
11/24/2025 11:40	10412.5
11/24/2025 11:55	11552.5
11/24/2025 12:15	11732.5
11/24/2025 13:00	11811.25
11/24/2025 14:10	12640
11/25/2025 10:15	13915
11/25/2025 11:00	15437.5
11/26/2025 9:35	17252.5
11/26/2025 9:45	19232.5
11/27/2025 10:00	20061.25
11/27/2025 10:50	20815
11/27/2025 11:50	21872.5
11/28/2025 9:35	23065
11/28/2025 9:50	24062.5
12/1/2025 10:50	25007.5
12/1/2025 11:15	24223.75
12/1/2025 11:45	26188.75
12/2/2025 9:30	27426.25
12/2/2025 11:25	27711.25
12/2/2025 12:10	27898.75
12/2/2025 12:50	28967.5
12/3/2025 9:30	30940
12/3/2025 10:45	31037.5
12/4/2025 9:25	32631.25
12/4/2025 9:40	31933.75
12/4/2025 10:05	32008.75
12/4/2025 10:20	32766.25
12/4/2025 11:40	33583.75
12/5/2025 9:40	33655
12/5/2025 10:05	31266.25
12/8/2025 9:35	32672.5
12/8/2025 9:50	33726.25
12/9/2025 10:35	34915
12/9/2025 11:00	34236.25
12/9/2025 11:15	35792.5
12/10/2025 9:30	37352.5
12/10/2025 10:10	38173.75
12/11/2025 9:40	35845
12/12/2025 10:25	33917.5
12/15/2025 10:55	34738.75
12/15/2025 11:35	33906.25
12/15/2025 11:50	35158.75
12/15/2025 13:30	34720
12/15/2025 14:10	34262.5
12/15/2025 14:45	35080
12/16/2025 11:35	36028.75
12/16/2025 12:20	35365
12/16/2025 12:45	36257.5
12/16/2025 13:15	36617.5
12/16/2025 13:55	36276.25
12/16/2025 14:40	36126.25
12/17/2025 9:25	37086.25
12/17/2025 9:35	37885
12/17/2025 9:45	39246.25
12/18/2025 9:45	40026.25
12/18/2025 10:15	40855
12/18/2025 10:35	42092.5
12/19/2025 10:35	42850
12/19/2025 11:40	43206.25
12/19/2025 12:40	44080
12/19/2025 13:20	43858.75
12/19/2025 13:55	44080
12/19/2025 14:30	44365
12/22/2025 11:55	44586.25
12/22/2025 12:35	44605
12/22/2025 13:20	44901.25
12/22/2025 14:35	45722.5
12/22/2025 15:20	45640
12/23/2025 9:40	46123.75
12/23/2025 10:00	47132.5
12/23/2025 11:10	48025
12/24/2025 9:50	47680
12/24/2025 10:20	47563.75
12/24/2025 11:45	48325
12/24/2025 15:20	48576.25
12/26/2025 13:00	49150
12/26/2025 14:30	49228.75
