datetime	capital
11/24/2025 10:00	9606.25
11/24/2025 10:18	9827.5
11/24/2025 10:45	9771.25
11/24/2025 11:12	10120
11/24/2025 11:27	9268.75
11/24/2025 11:45	8680
11/25/2025 9:57	9025
11/25/2025 10:03	8601.25
11/25/2025 10:12	9865
11/25/2025 10:18	9475
11/25/2025 10:33	9100
11/25/2025 10:57	10427.5
11/25/2025 11:15	9553.75
11/25/2025 11:48	8800
11/25/2025 11:57	10153.75
11/25/2025 12:12	9433.75
11/25/2025 12:27	9276.25
11/25/2025 12:54	10060
11/25/2025 13:09	10956.25
11/26/2025 9:33	12268.75
11/26/2025 9:45	14140
11/27/2025 9:39	13018.75
11/28/2025 9:30	12673.75
11/28/2025 9:45	12602.5
11/28/2025 10:03	13450
11/28/2025 10:15	12055
12/1/2025 9:42	11740
12/1/2025 10:33	11391.25
12/1/2025 10:51	12145
12/1/2025 11:15	11413.75
12/1/2025 11:48	12411.25
12/1/2025 11:57	11762.5
12/1/2025 12:06	12598.75
12/1/2025 12:24	12073.75
12/1/2025 12:51	12133.75
12/1/2025 13:15	11616.25
12/1/2025 13:36	11233.75
12/1/2025 14:48	12137.5
12/1/2025 15:03	11383.75
12/2/2025 9:30	12823.75
12/2/2025 9:42	14143.75
12/3/2025 9:27	15670
12/3/2025 9:33	16487.5
12/4/2025 9:36	17305
12/4/2025 10:00	18092.5
12/4/2025 10:21	18970
12/5/2025 9:36	18658.75
12/5/2025 9:48	19525
12/5/2025 9:57	18475
12/5/2025 10:03	17068.75
12/8/2025 9:27	18238.75
12/8/2025 9:42	18617.5
12/8/2025 9:54	19787.5
12/9/2025 9:30	21741.25
12/9/2025 9:39	21910
12/10/2025 9:24	21550
12/10/2025 9:30	22386.25
12/10/2025 9:36	23267.5
12/10/2025 9:54	22885
12/10/2025 10:03	23698.75
12/10/2025 10:18	23875
12/10/2025 10:33	23481.25
12/10/2025 10:48	22948.75
12/10/2025 11:00	24527.5
12/11/2025 9:24	23762.5
12/11/2025 9:36	23001.25
12/12/2025 9:30	23762.5
12/12/2025 9:42	23766.25
12/12/2025 10:15	23473.75
12/12/2025 10:21	23057.5
12/12/2025 10:30	22352.5
12/12/2025 11:00	22311.25
12/12/2025 11:48	22123.75
12/12/2025 12:03	21816.25
12/15/2025 9:24	22697.5
12/15/2025 9:48	22277.5
12/15/2025 10:09	21936.25
12/15/2025 10:27	21966.25
12/15/2025 10:36	21381.25
12/15/2025 10:48	22551.25
12/15/2025 11:09	22037.5
12/15/2025 11:33	21366.25
12/15/2025 11:51	22187.5
12/15/2025 12:12	22476.25
12/15/2025 12:39	22457.5
12/15/2025 12:57	22112.5
12/15/2025 13:18	22273.75
12/15/2025 13:51	21733.75
12/15/2025 14:09	21197.5
12/15/2025 14:48	21381.25
12/15/2025 15:03	20968.75
12/16/2025 9:21	18291.25
12/17/2025 9:24	19228.75
12/17/2025 9:30	18651.25
12/17/2025 9:42	18257.5
12/17/2025 10:06	19607.5
12/17/2025 10:33	20012.5
12/17/2025 10:48	19468.75
12/17/2025 11:00	19513.75
12/17/2025 11:39	19708.75
12/17/2025 12:18	20098.75
12/17/2025 12:45	19798.75
12/17/2025 13:06	19450
12/17/2025 13:24	19026.25
12/17/2025 14:06	18587.5
12/17/2025 14:51	18250
12/18/2025 9:42	19075
12/18/2025 9:54	19060
12/18/2025 10:06	18565
12/18/2025 10:18	19727.5
12/18/2025 10:27	19780
12/18/2025 10:33	20713.75
12/19/2025 9:30	21895
12/19/2025 9:48	21497.5
12/19/2025 10:06	20410
12/19/2025 10:27	21291.25
12/19/2025 10:48	21467.5
12/19/2025 10:57	20755
12/19/2025 11:36	21047.5
12/19/2025 11:45	22105
12/19/2025 12:03	21606.25
12/19/2025 12:48	21651.25
12/19/2025 13:06	21325
12/19/2025 13:18	21265
12/19/2025 13:39	21415
12/19/2025 13:54	21403.75
12/19/2025 14:06	21013.75
12/19/2025 14:24	22056.25
12/19/2025 14:51	22112.5
12/22/2025 9:39	21632.5
12/22/2025 9:48	21246.25
12/22/2025 10:06	21351.25
12/22/2025 10:30	21021.25
12/23/2025 9:24	21816.25
12/23/2025 9:48	21718.75
12/23/2025 9:57	22525
12/23/2025 10:06	22783.75
12/23/2025 10:15	22723.75
12/23/2025 10:36	22273.75
12/23/2025 11:12	22555
12/23/2025 11:36	21865
12/23/2025 11:54	21377.5
12/23/2025 12:15	21752.5
12/23/2025 13:03	21756.25
12/23/2025 13:36	21778.75
12/23/2025 14:06	22195
12/23/2025 14:15	23800
12/24/2025 9:36	23736.25
12/24/2025 9:48	23496.25
12/24/2025 10:15	24557.5
12/24/2025 10:24	24231.25
12/24/2025 10:45	23815
12/24/2025 10:57	23391.25
12/24/2025 11:12	23012.5
12/24/2025 11:27	22585
12/26/2025 9:39	23350
12/26/2025 10:00	23605
12/26/2025 10:39	23237.5
12/26/2025 11:12	23995
12/26/2025 11:45	23867.5
12/26/2025 11:57	23530
12/26/2025 12:33	24343.75
12/26/2025 12:54	24028.75
12/26/2025 13:15	23627.5
12/26/2025 14:30	23890
12/26/2025 15:00	23548.75
