Timestamp,Spot,RSI,RSI_Ready,VWAP,ATM_Strike,PCR,CE_Price,PE_Price,CE_OI,PE_OI,CE_Delta,PE_Delta,Status,PnL,Reason
12:45:14,25899.15,56,True,26086.23,25900,0.69,147.6,94.25,40060,49915,0.5763,-0.4237,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:45:21,25897.0,52,True,26086.22,25900,0.69,146.05,94.75,40060,49915,0.5763,-0.4237,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:45:29,25898.25,54,True,26086.2,25900,0.69,146.9,94.85,40060,49915,0.5741,-0.4259,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:45:35,25896.1,50,True,26086.18,25900,0.69,146.45,94.95,40060,49915,0.572,-0.428,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:45:43,25897.9,53,True,26086.15,25900,0.69,146.5,94.95,40060,49915,0.5728,-0.4272,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:45:50,25897.05,52,True,26086.12,25900,0.69,147.15,94.15,40060,49915,0.5728,-0.4272,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:45:57,25896.3,50,True,26086.11,25900,0.69,146.8,94.75,40060,49915,0.5728,-0.4272,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:05,25896.35,50,True,26086.09,25900,0.69,146.95,94.65,40060,49915,0.5734,-0.4266,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:12,25897.85,53,True,26086.07,25900,0.69,147.5,94.5,40060,49915,0.5734,-0.4266,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:18,25899.6,56,True,26086.06,25900,0.69,148.6,93.8,40060,49915,0.5746,-0.4254,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:25,25899.2,55,True,26086.05,25900,0.69,148.75,93.95,40060,49915,0.5746,-0.4254,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:32,25900.2,57,True,26086.04,25900,0.69,148.95,93.7,40060,49915,0.5743,-0.4257,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:39,25900.7,57,True,26086.03,25900,0.69,149,93.65,40060,49915,0.5743,-0.4257,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:46,25898.85,55,True,26086.02,25900,0.69,148.8,94.25,40060,49915,0.5762,-0.4238,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:53,25899.5,56,True,26086.01,25900,0.69,148.4,94.45,40060,49915,0.5757,-0.4243,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:46:59,25899.5,56,True,26086.01,25900,0.69,148.95,93.8,40060,49915,0.5757,-0.4243,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:06,25899.3,55,True,26086.0,25900,0.69,148.35,93.95,40123,49915,0.576,-0.424,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:13,25901.6,59,True,26085.99,25900,0.69,149.5,93.5,40123,50324,0.576,-0.424,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:21,25901.4,58,True,26085.99,25900,0.69,149.05,93.4,40123,50324,0.5754,-0.4246,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:28,25900.85,58,True,26085.98,25900,0.7,149.35,93.55,40123,50324,0.5759,-0.4241,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:35,25900.6,57,True,26085.97,25900,0.69,149.65,93.4,40123,50324,0.5759,-0.4241,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:42,25901.3,58,True,26085.96,25900,0.69,149.6,93.55,40123,50324,0.5774,-0.4226,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:49,25902.0,59,True,26085.95,25900,0.69,149.5,93.5,40123,50324,0.5774,-0.4226,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:47:55,25901.55,59,True,26085.95,25900,0.69,151.05,92,40123,50324,0.5769,-0.4231,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:02,25906.15,64,True,26085.92,25900,0.69,152.15,90.05,40123,50324,0.5769,-0.4231,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:09,25902.85,60,True,26085.91,25900,0.69,150.7,91.45,40123,50324,0.5769,-0.4231,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:16,25905.5,64,True,26085.92,25900,0.69,150.95,90.8,40123,50324,0.5806,-0.4194,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:22,25905.1,63,True,26085.91,25900,0.69,151.45,90.25,40123,50324,0.5806,-0.4194,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:29,25906.0,64,True,26085.91,25900,0.69,152.3,88.8,40123,50324,0.5843,-0.4157,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:35,25904.7,63,True,26085.9,25900,0.69,150.9,88.65,40123,50324,0.5843,-0.4157,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:42,25904.6,63,True,26085.89,25900,0.69,150.35,89.8,40123,50324,0.586,-0.414,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:49,25906.95,65,True,26085.89,25900,0.69,152.2,88.8,40123,50324,0.586,-0.414,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:48:56,25908.75,67,True,26085.89,25900,0.69,152.2,88.95,40123,50324,0.586,-0.414,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:03,25909.7,68,True,26085.84,25900,0.69,151.7,89,40123,50324,0.5831,-0.4169,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:11,25909.5,68,True,26085.77,25900,0.69,151.85,89.45,40123,50324,0.5873,-0.4127,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:18,25909.65,68,True,26085.68,25900,0.69,151.2,89.6,40123,50324,0.5873,-0.4127,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:25,25911.1,69,True,26085.67,25900,0.69,151.7,89.3,40123,50324,0.5855,-0.4145,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:32,25910.75,69,True,26085.62,25900,0.69,151.35,89.65,40123,50324,0.585,-0.415,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:39,25911.0,69,True,26085.58,25900,0.69,152,89,40123,50324,0.585,-0.415,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:47,25912.35,70,True,26085.58,25900,0.69,152,89.1,40123,50324,0.5861,-0.4139,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:49:53,25911.6,69,True,26085.56,25900,0.69,151.75,88.8,40123,50324,0.586,-0.414,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:00,25911.6,69,True,26085.56,25900,0.69,151.45,89.6,40123,50324,0.586,-0.414,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:07,25910.2,67,True,26085.55,25900,0.69,151.5,89.55,40123,50324,0.5856,-0.4144,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:14,25910.55,67,True,26085.54,25900,0.69,151.65,89.3,40193,50215,0.5856,-0.4144,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:21,25909.85,66,True,26085.54,25900,0.69,150.35,90,40193,50215,0.5851,-0.4149,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:28,25911.1,68,True,26085.51,25900,0.69,150.5,90.6,40193,50215,0.5867,-0.4133,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:36,25911.45,69,True,26085.5,25900,0.69,150.3,90.45,40193,50215,0.5867,-0.4133,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:43,25909.4,65,True,26085.48,25900,0.69,150.2,90.5,40193,50215,0.5831,-0.4169,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:50,25910.5,67,True,26085.48,25900,0.69,151.45,90.1,40193,50215,0.5824,-0.4176,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:50:57,25911.3,69,True,26085.48,25900,0.69,150.25,91.05,40193,50215,0.5824,-0.4176,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:04,25907.9,62,True,26085.47,25900,0.69,150,91.3,40193,50215,0.5841,-0.4159,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:10,25904.45,56,True,26085.46,25900,0.69,149.05,91.65,40193,50215,0.5814,-0.4186,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:18,25903.95,56,True,26085.46,25900,0.69,149.2,91.55,40193,50215,0.5789,-0.4211,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:25,25903.9,56,True,26085.45,25900,0.69,148.4,91.85,40193,50215,0.5789,-0.4211,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:32,25903.5,55,True,26085.44,25900,0.69,149.7,91.6,40193,50215,0.5785,-0.4215,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:39,25905.05,57,True,26085.44,25900,0.69,149.55,91.5,40193,50215,0.5785,-0.4215,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:46,25902.75,54,True,26085.44,25900,0.69,149,91.8,40193,50215,0.58,-0.42,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:51:53,25901.0,52,True,26085.43,25900,0.69,148.6,92.4,40193,50215,0.5794,-0.4206,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:00,25901.0,52,True,26085.43,25900,0.69,147.45,92.7,40193,50215,0.5758,-0.4242,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:06,25899.45,50,True,26085.42,25900,0.69,146.65,92.65,40193,50215,0.5758,-0.4242,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:13,25897.55,47,True,26085.41,25900,0.69,146.1,93.4,40193,50215,0.5753,-0.4247,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:20,25895.9,45,True,26085.4,25900,0.69,146.1,93.35,40193,50215,0.5753,-0.4247,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:27,25896.75,46,True,26085.39,25900,0.69,146.1,92.75,40193,50215,0.5745,-0.4255,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:34,25898.15,48,True,26085.38,25900,0.69,148.55,92.25,40193,50215,0.5757,-0.4243,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:41,25900.2,51,True,26085.37,25900,0.69,148.75,91.9,40193,50215,0.5757,-0.4243,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:48,25900.05,50,True,26085.37,25900,0.69,148.65,91.85,40193,50215,0.5767,-0.4233,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:52:55,25898.0,48,True,26085.37,25900,0.69,148.75,92.4,40193,50215,0.5767,-0.4233,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:53:03,25899.95,50,True,26085.34,25900,0.69,148.25,92.3,40193,50215,0.5779,-0.4221,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:53:09,25896.5,46,True,26085.34,25900,0.69,148.2,92.75,40459,50288,0.5774,-0.4226,SCANNING_BEARISH_FULL,0,Waiting for entry (FULL mode)
12:53:24,25895.65,45,True,26085.34,25900,0.69,148.3,92.3,40459,50288,0.576,-0.424,IN_POSITION_PE@25900,-33.75,Monitoring @ Rs.92.30
12:53:31,25895.85,45,True,26085.33,25900,0.69,148.3,92,40459,50288,0.5773,-0.4227,IN_POSITION_PE@25900,-56.25,Monitoring @ Rs.92.00
12:53:40,25899.8,50,True,26085.32,25900,0.69,148.7,91.75,40459,50288,0.5773,-0.4227,IN_POSITION_PE@25900,-75.0,Monitoring @ Rs.91.75
12:53:47,25899.75,50,True,26085.32,25900,0.69,150,90.55,40459,50288,0.5789,-0.4211,IN_POSITION_PE@25900,-165.0,Monitoring @ Rs.90.55
12:53:53,25900.8,51,True,26085.32,25900,0.69,150.25,90.45,40459,50288,0.5811,-0.4189,IN_POSITION_PE@25900,-172.5,Monitoring @ Rs.90.45
12:54:00,25900.8,51,True,26085.32,25900,0.69,150.7,90.3,40459,50288,0.5811,-0.4189,IN_POSITION_PE@25900,-183.75,Monitoring @ Rs.90.30
12:54:07,25898.3,48,True,26085.32,25900,0.69,149.4,91.15,40459,50288,0.5824,-0.4176,IN_POSITION_PE@25900,-120.0,Monitoring @ Rs.91.15
12:54:14,25899.7,50,True,26085.29,25900,0.69,150.55,90.05,40459,50288,0.5824,-0.4176,IN_POSITION_PE@25900,-202.5,Monitoring @ Rs.90.05
12:54:21,25901.4,52,True,26085.29,25900,0.69,151.25,89.9,40459,50288,0.5808,-0.4192,IN_POSITION_PE@25900,-213.75,Monitoring @ Rs.89.90
12:54:28,25900.6,51,True,26085.21,25900,0.69,150.1,90.15,40459,50288,0.5843,-0.4157,IN_POSITION_PE@25900,-195.0,Monitoring @ Rs.90.15
12:54:35,25900.6,51,True,26085.15,25900,0.69,149.9,90.55,40459,50288,0.5839,-0.4161,IN_POSITION_PE@25900,-165.0,Monitoring @ Rs.90.55
12:54:41,25902.75,54,True,26085.15,25900,0.69,149.7,90.4,40459,50288,0.5839,-0.4161,IN_POSITION_PE@25900,-176.25,Monitoring @ Rs.90.40
12:54:48,25901.3,52,True,26085.11,25900,0.69,150,90.4,40459,50288,0.5811,-0.4189,IN_POSITION_PE@25900,-176.25,Monitoring @ Rs.90.40
12:54:55,25900.85,51,True,26085.09,25900,0.69,149.2,90.95,40459,50288,0.5811,-0.4189,IN_POSITION_PE@25900,-135.0,Monitoring @ Rs.90.95
12:55:03,25899.45,49,True,26085.08,25900,0.69,148.95,91.4,40459,50288,0.5814,-0.4186,IN_POSITION_PE@25900,-101.25,Monitoring @ Rs.91.40
12:55:10,25899.35,49,True,26085.08,25900,0.69,149,91.35,40459,50288,0.5801,-0.4199,IN_POSITION_PE@25900,-105.0,Monitoring @ Rs.91.35
12:55:17,25899.15,49,True,26085.07,25900,0.69,149.1,91.1,40459,50288,0.5801,-0.4199,IN_POSITION_PE@25900,-123.75,Monitoring @ Rs.91.10
12:55:23,25898.7,48,True,26085.06,25900,0.69,148.85,91.4,40459,50288,0.5801,-0.4199,IN_POSITION_PE@25900,-101.25,Monitoring @ Rs.91.40
12:55:30,25898.2,48,True,26085.05,25900,0.69,149,91.4,40459,50288,0.5801,-0.4199,IN_POSITION_PE@25900,-101.25,Monitoring @ Rs.91.40
12:55:37,25900.7,51,True,26085.04,25900,0.69,150,91.3,40459,50288,0.5801,-0.4199,IN_POSITION_PE@25900,-108.75,Monitoring @ Rs.91.30
12:55:44,25900.45,51,True,26085.04,25900,0.69,150.2,90.7,40459,50288,0.5799,-0.4201,IN_POSITION_PE@25900,-153.75,Monitoring @ Rs.90.70
12:55:50,25899.4,49,True,26085.03,25900,0.69,150.3,90.75,40459,50288,0.5799,-0.4201,IN_POSITION_PE@25900,-150.0,Monitoring @ Rs.90.75
12:55:58,25902.0,53,True,26085.03,25900,0.69,150.1,91.1,40459,50288,0.5814,-0.4186,IN_POSITION_PE@25900,-123.75,Monitoring @ Rs.91.10
12:56:05,25901.05,51,True,26085.03,25900,0.69,150,90.8,40459,50288,0.5818,-0.4182,IN_POSITION_PE@25900,-146.25,Monitoring @ Rs.90.80
12:56:12,25901.6,52,True,26085.03,25900,0.69,150.55,90.8,40462,50288,0.5818,-0.4182,IN_POSITION_PE@25900,-146.25,Monitoring @ Rs.90.80
12:56:19,25901.4,52,True,26085.02,25900,0.69,150.25,90.65,40462,50811,0.5816,-0.4184,IN_POSITION_PE@25900,-157.5,Monitoring @ Rs.90.65
12:56:26,25901.6,52,True,26085.01,25900,0.69,150.1,90.7,40462,50811,0.5816,-0.4184,IN_POSITION_PE@25900,-153.75,Monitoring @ Rs.90.70
12:56:34,25899.75,50,True,26085.01,25900,0.69,149.75,90.65,40462,50811,0.5822,-0.4178,IN_POSITION_PE@25900,-157.5,Monitoring @ Rs.90.65
12:56:41,25901.0,51,True,26085.0,25900,0.69,149.7,90.75,40462,50811,0.5815,-0.4185,IN_POSITION_PE@25900,-150.0,Monitoring @ Rs.90.75
12:56:47,25900.95,51,True,26085.0,25900,0.69,149.4,90.8,40462,50811,0.5813,-0.4187,IN_POSITION_PE@25900,-146.25,Monitoring @ Rs.90.80
12:56:55,25901.6,52,True,26085.0,25900,0.69,148.2,91.8,40462,50811,0.5813,-0.4187,IN_POSITION_PE@25900,-71.25,Monitoring @ Rs.91.80
12:57:02,25899.2,49,True,26084.98,25900,0.69,148.8,91.7,40462,50811,0.5813,-0.4187,IN_POSITION_PE@25900,-78.75,Monitoring @ Rs.91.70
12:57:09,25897.2,46,True,26084.97,25900,0.69,148.85,91.55,40462,50811,0.5794,-0.4206,IN_POSITION_PE@25900,-90.0,Monitoring @ Rs.91.55
12:57:17,25896.45,45,True,26084.96,25900,0.69,147.95,92.4,40462,50811,0.5794,-0.4206,IN_POSITION_PE@25900,-26.25,Monitoring @ Rs.92.40
12:57:24,25897.9,47,True,26084.94,25900,0.69,147.2,92.7,40462,50811,0.5773,-0.4227,IN_POSITION_PE@25900,-3.75,Monitoring @ Rs.92.70
12:57:31,25895.1,43,True,26084.94,25900,0.69,147.45,92.8,40462,50811,0.5779,-0.4221,IN_POSITION_PE@25900,3.75,Monitoring @ Rs.92.80
12:57:39,25898.8,48,True,26084.93,25900,0.69,147.6,92.5,40462,50811,0.5779,-0.4221,IN_POSITION_PE@25900,-18.75,Monitoring @ Rs.92.50
12:57:46,25896.2,45,True,26084.93,25900,0.69,147.3,92.5,40462,50811,0.5756,-0.4244,IN_POSITION_PE@25900,-18.75,Monitoring @ Rs.92.50
12:57:53,25897.2,46,True,26084.92,25900,0.69,147.3,92.6,40462,50811,0.577,-0.423,IN_POSITION_PE@25900,-11.25,Monitoring @ Rs.92.60
12:58:01,25897.2,46,True,26084.92,25900,0.69,147.15,93.1,40462,50811,0.577,-0.423,IN_POSITION_PE@25900,26.25,Monitoring @ Rs.93.10
12:58:08,25894.75,43,True,26084.92,25900,0.69,146.75,93.25,40462,50811,0.5769,-0.4231,IN_POSITION_PE@25900,37.5,Monitoring @ Rs.93.25
12:58:15,25894.2,42,True,26084.91,25900,0.69,146.7,93.25,40462,50811,0.5755,-0.4245,IN_POSITION_PE@25900,37.5,Monitoring @ Rs.93.25
12:58:22,25893.0,41,True,26084.91,25900,0.69,145.5,94,40462,50811,0.5755,-0.4245,IN_POSITION_PE@25900,93.75,Monitoring @ Rs.94.00
