Entry_Time,Exit_Time,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,PnL_Pct,Balance,Exit_Reason
14:39:55,14:42:18,NIFTY25DEC26000PE,PE,26000,43.9,43.85,44.55,-3.75,-0.11,9996.25,MANUAL_EXIT
14:42:36,15:12:40,NIFTY25DEC26000PE,PE,26000,44,41,45.8,-225,-6.82,9775,TIME_EXIT
15:12:46,15:15:38,NIFTY25DEC26050PE,PE,26050,60.4,62.4,62.4,150.0,3.31,9925.0,MANUAL_EXIT
15:15:55,15:39:05,NIFTY25DEC26050PE,PE,26050,62.75,60,63.7,-206.25,-4.38,9793.75,MANUAL_EXIT
15:25:13,15:40:27,NIFTY25DEC26050PE,PE,26050,60.9,60,61.2,-67.5,-1.48,9932.5,MANUAL_EXIT
