Entry_Time,Exit_Time,Strategy,Timeframe,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,Gross_PnL,PnL_Pct,Balance,Exit_Reason
10:22:55,10:27:04,EMA_Crossover,3minute,NIFTY-25600-PE,PE,25600,81.65,79.2,83,-313.7500000000002,-183.75000000000023,-5.123494590732807,0.0,SHUTDOWN
