Entry_Time,Exit_Time,Strategy,Timeframe,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,Gross_PnL,PnL_Pct,Balance,Exit_Reason
10:36:13,10:43:17,VWAP_EMA_Trend,1minute,NIFTY-25550-PE,PE,25550,62.35,61.85,63.9,-167.5,-37.5,-3.581929965249933,0.0,AUTO_RESET_1
10:44:37,10:47:20,VWAP_EMA_Trend,1minute,NIFTY-25550-PE,PE,25550,62.75,71.1,74.9,496.24999999999955,626.2499999999995,10.54448871181938,0.0,TRAILING_STOP
10:48:33,10:48:45,VWAP_EMA_Trend,1minute,NIFTY-25550-PE,PE,25550,66.35,59.95,66.35,-609.9999999999993,-479.9999999999994,-12.258226576237112,0.0,STOP_LOSS
