Entry_Time,Exit_Time,Strategy,Timeframe,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,Gross_PnL,PnL_Pct,Balance,Exit_Reason
10:03:20,10:04:09,VWAP_EMA_Trend,3minute,NIFTY-25550-PE,PE,25550,64.2,57.9,64.2,-602.5000000000003,-472.50000000000034,-12.512980269989624,0.0,STOP_LOSS
