option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees_gross,transaction_cost,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,exit_slippage,signal_time,entry_delay,capital_after
PE,26000,2025-12-03 09:25:00,110.4,26005.55,26155.8,2025-12-03 09:28:00,129.1,TARGET,18.7,1402.5,44.84,1357.66,3.0,True,128.3,2025-12-09,-0.5,2025-12-03 09:24:00,60.0,4237.84
PE,25950,2025-12-03 10:01:00,121.6,25940.0,26095.0,2025-12-03 10:05:00,135.05,TARGET,13.45,1008.75,45.06,963.69,4.0,True,134.3,2025-12-09,-0.5,2025-12-03 10:00:00,60.0,5201.530000000001
CE,26050,2025-12-04 09:36:00,114.3,26021.3,26159.9,2025-12-04 09:39:00,107.05,STOP_LOSS,-7.25,-543.75,44.01,-587.76,3.0,False,114.3,2025-12-09,-1.0,2025-12-04 09:35:00,60.0,4613.77
CE,26050,2025-12-04 09:45:00,115.3,26025.0,26160.0,2025-12-04 09:50:00,111.75,STOP_LOSS,-3.55,-266.25,44.19,-310.44,5.0,False,115.3,2025-12-09,-1.0,2025-12-04 09:44:00,60.0,4303.330000000001
CE,26050,2025-12-04 10:07:00,124.9,26039.6,26180.0,2025-12-04 10:10:00,114.9,STOP_LOSS,-10.0,-750.0,44.31,-794.31,3.0,False,124.9,2025-12-09,-1.0,2025-12-04 10:06:00,60.0,3509.020000000001
CE,26050,2025-12-05 09:28:00,112.55,26044.4,26182.5,2025-12-05 09:30:00,105.15,STOP_LOSS,-7.4,-555.0,43.94,-598.94,2.0,False,112.55,2025-12-09,-1.0,2025-12-05 09:27:00,60.0,2910.080000000001
PE,26050,2025-12-05 09:37:00,97.15,26029.3,26172.4,2025-12-05 09:40:00,92.6,STOP_LOSS,-4.55,-341.25,43.47,-384.72,3.0,False,97.15,2025-12-09,-1.0,2025-12-05 09:36:00,60.0,2525.3600000000006
PE,26150,2025-12-08 09:28:00,64.8,26143.9,26289.0,2025-12-08 09:33:00,63.75,TRAILING_STOP,-1.05,-78.75,42.39,-121.14,5.0,False,71.7,2025-12-09,-0.75,2025-12-08 09:27:00,60.0,2404.2200000000007
PE,26100,2025-12-08 09:48:00,60.25,26101.55,26250.0,2025-12-08 09:52:00,64.45,TRAILING_STOP,4.2,315.0,42.42,272.58,4.0,True,66.55,2025-12-09,-0.75,2025-12-08 09:47:00,60.0,2676.8000000000006
PE,26100,2025-12-08 10:34:00,65.5,26085.3,26232.9,2025-12-08 10:43:00,59.85,STOP_LOSS,-5.65,-423.75,42.24,-465.99,9.0,False,65.5,2025-12-09,-1.0,2025-12-08 10:33:00,60.0,2210.8100000000004
PE,26050,2025-12-08 11:43:00,50.1,26052.3,26202.1,2025-12-08 11:45:00,45.35,STOP_LOSS,-4.75,-356.25,41.7,-397.95,2.0,False,50.1,2025-12-09,-1.0,2025-12-08 11:42:00,60.0,1812.8600000000004
PE,26050,2025-12-08 12:15:00,55.3,26035.35,26187.5,2025-12-08 12:17:00,53.0,STOP_LOSS,-2.3,-172.5,41.99,-214.49,2.0,False,55.3,2025-12-09,-1.0,2025-12-08 12:14:00,60.0,1598.3700000000003
PE,25800,2025-12-09 10:34:00,50.35,25796.6,25926.0,2025-12-09 10:37:00,50.8,STOP_LOSS,0.45,33.75,41.91,-8.16,3.0,False,55.7,2025-12-09,-1.0,2025-12-09 10:33:00,60.0,1590.2100000000003
CE,25850,2025-12-09 11:00:00,35.8,25820.05,25950.9,2025-12-09 11:08:00,49.6,TARGET,13.8,1035.0,41.86,993.14,8.0,True,48.4,2025-12-09,-0.5,2025-12-09 10:59:00,60.0,2583.3500000000004
CE,25900,2025-12-09 11:33:00,32.4,25867.8,25990.9,2025-12-09 11:41:00,27.1,STOP_LOSS,-5.3,-397.5,41.02,-438.52,8.0,False,34.5,2025-12-09,-1.0,2025-12-09 11:32:00,60.0,2144.8300000000004
CE,25900,2025-12-09 13:33:00,39.95,25901.35,26027.0,2025-12-09 13:35:00,30.6,STOP_LOSS,-9.35,-701.25,41.15,-742.4,2.0,False,39.95,2025-12-09,-1.0,2025-12-09 13:32:00,60.0,1402.4300000000003
CE,25850,2025-12-09 14:14:00,44.5,25884.65,26007.0,2025-12-09 14:17:00,33.7,STOP_LOSS,-10.8,-810.0,41.26,-851.26,3.0,False,44.5,2025-12-09,-1.0,2025-12-09 14:13:00,60.0,551.1700000000003
CE,25950,2025-12-10 09:22:00,105.95,25866.75,25968.0,2025-12-10 09:25:00,99.45,STOP_LOSS,-6.5,-487.5,43.73,-531.23,3.0,False,109.7,2025-12-16,-1.0,2025-12-10 09:21:00,60.0,19.940000000000282
CE,25950,2025-12-10 09:31:00,118.15,25899.85,26003.8,2025-12-10 09:39:00,123.1,TRAILING_STOP,4.95,371.25,44.62,326.63,8.0,True,126.75,2025-12-16,-0.75,2025-12-10 09:30:00,60.0,346.5700000000003
CE,25950,2025-12-10 10:03:00,125.15,25907.8,26024.0,2025-12-10 10:06:00,123.85,STOP_LOSS,-1.3,-97.5,44.64,-142.14,3.0,False,125.15,2025-12-16,-1.0,2025-12-10 10:02:00,60.0,204.4300000000003
CE,26000,2025-12-10 10:20:00,113.2,25935.35,26057.0,2025-12-10 10:29:00,102.6,STOP_LOSS,-10.6,-795.0,43.85,-838.85,9.0,False,114.4,2025-12-16,-1.0,2025-12-10 10:19:00,60.0,-634.4199999999997
CE,25850,2025-12-11 09:21:00,113.3,25795.8,25910.1,2025-12-11 09:23:00,104.3,STOP_LOSS,-9.0,-675.0,43.91,-718.91,2.0,False,113.3,2025-12-16,-1.0,2025-12-11 09:20:00,60.0,-1353.3299999999997
CE,25850,2025-12-11 09:29:00,114.2,25798.25,25915.6,2025-12-11 09:31:00,108.85,STOP_LOSS,-5.35,-401.25,44.08,-445.33,2.0,False,114.2,2025-12-16,-1.0,2025-12-11 09:28:00,60.0,-1798.6599999999996
PE,26000,2025-12-12 09:59:00,77.85,26006.5,26119.9,2025-12-12 10:09:00,88.0,TARGET,10.15,761.25,43.3,717.95,10.0,True,93.85,2025-12-16,-0.5,2025-12-12 09:58:00,60.0,-1080.7099999999996
CE,26000,2025-12-12 10:16:00,104.05,25999.55,26108.9,2025-12-12 10:22:00,87.55,TRAILING_STOP,-16.5,-1237.5,43.28,-1280.78,6.0,False,109.9,2025-12-16,-0.75,2025-12-12 10:15:00,60.0,-2361.49
PE,25950,2025-12-12 10:37:00,73.5,25969.85,26069.0,2025-12-12 10:46:00,74.05,TRAILING_STOP,0.55,41.25,42.78,-1.53,9.0,False,79.95,2025-12-16,-0.75,2025-12-12 10:36:00,60.0,-2363.02
PE,26000,2025-12-12 12:11:00,80.4,26003.1,26100.0,2025-12-12 12:14:00,72.4,STOP_LOSS,-8.0,-600.0,42.72,-642.72,3.0,False,80.4,2025-12-16,-1.0,2025-12-12 12:10:00,60.0,-3005.74
PE,25900,2025-12-15 09:46:00,61.6,25921.5,26007.0,2025-12-15 09:48:00,57.25,STOP_LOSS,-4.35,-326.25,42.15,-368.4,2.0,False,61.6,2025-12-16,-1.0,2025-12-15 09:45:00,60.0,-3374.14
CE,25950,2025-12-15 09:59:00,73.15,25951.6,26036.0,2025-12-15 10:10:00,69.45,TRAILING_STOP,-3.7,-277.5,42.6,-320.1,11.0,False,77.55,2025-12-16,-0.75,2025-12-15 09:58:00,60.0,-3694.24
CE,26000,2025-12-15 10:49:00,62.65,25989.6,26070.0,2025-12-15 11:06:00,57.35,STOP_LOSS,-5.3,-397.5,42.15,-439.65,17.0,False,64.95,2025-12-16,-1.0,2025-12-15 10:48:00,60.0,-4133.889999999999
PE,25950,2025-12-16 09:56:00,57.4,25924.6,26009.7,2025-12-16 09:59:00,74.45,TARGET,17.05,1278.75,42.79,1235.96,3.0,True,70.2,2025-12-16,-0.5,2025-12-16 09:55:00,60.0,-2897.9299999999994
PE,25900,2025-12-16 10:57:00,37.15,25900.0,25986.4,2025-12-16 11:02:00,36.65,TRAILING_STOP,-0.5,-37.5,41.37,-78.87,5.0,False,41.4,2025-12-16,-0.75,2025-12-16 10:56:00,60.0,-2976.7999999999993
PE,25900,2025-12-16 12:43:00,30.1,25892.35,25967.4,2025-12-16 12:53:00,27.95,TRAILING_STOP,-2.15,-161.25,41.05,-202.3,10.0,False,34.15,2025-12-16,-0.75,2025-12-16 12:42:00,60.0,-3179.0999999999995
PE,25900,2025-12-16 13:19:00,31.2,25883.8,25964.0,2025-12-16 13:32:00,26.55,STOP_LOSS,-4.65,-348.75,41.0,-389.75,13.0,False,32.8,2025-12-16,-1.0,2025-12-16 13:18:00,60.0,-3568.8499999999995
PE,25950,2025-12-16 13:59:00,52.65,25897.25,25980.0,2025-12-16 14:08:00,61.65,TARGET,9.0,675.0,42.31,632.69,9.0,True,63.35,2025-12-16,-0.5,2025-12-16 13:58:00,60.0,-2936.1599999999994
PE,25900,2025-12-16 14:26:00,37.9,25859.05,25951.0,2025-12-16 14:37:00,36.95,TRAILING_STOP,-0.95,-71.25,41.39,-112.64,11.0,False,43.25,2025-12-16,-0.75,2025-12-16 14:25:00,60.0,-3048.7999999999993
PE,25900,2025-12-16 14:49:00,27.45,25869.65,25960.3,2025-12-16 14:52:00,18.05,STOP_LOSS,-9.4,-705.0,40.68,-745.68,3.0,False,27.45,2025-12-16,-1.0,2025-12-16 14:48:00,60.0,-3794.479999999999
CE,25950,2025-12-17 09:21:00,114.3,25892.25,25974.6,2025-12-17 09:23:00,121.05,TARGET,6.75,506.25,44.54,461.71,2.0,True,125.45,2025-12-23,-0.5,2025-12-17 09:20:00,60.0,-3332.769999999999
PE,25900,2025-12-17 09:44:00,116.95,25880.2,25955.0,2025-12-17 09:53:00,128.95,TARGET,12.0,900.0,44.84,855.16,9.0,True,130.0,2025-12-23,-0.5,2025-12-17 09:43:00,60.0,-2477.609999999999
PE,25800,2025-12-17 10:56:00,102.45,25805.85,25882.2,2025-12-17 10:59:00,94.7,STOP_LOSS,-7.75,-581.25,43.55,-624.8,3.0,False,102.45,2025-12-23,-1.0,2025-12-17 10:55:00,60.0,-3102.409999999999
PE,25800,2025-12-17 12:25:00,102.25,25798.2,25872.0,2025-12-17 12:31:00,103.05,TRAILING_STOP,0.8,60.0,43.86,16.14,6.0,True,106.65,2025-12-23,-0.75,2025-12-17 12:24:00,60.0,-3086.269999999999
PE,25800,2025-12-17 12:55:00,107.6,25782.95,25860.0,2025-12-17 13:03:00,101.15,STOP_LOSS,-6.45,-483.75,43.79,-527.54,8.0,False,107.6,2025-12-23,-1.0,2025-12-17 12:54:00,60.0,-3613.809999999999
PE,25800,2025-12-17 13:56:00,104.85,25782.4,25860.5,2025-12-17 13:59:00,96.9,STOP_LOSS,-7.95,-596.25,43.63,-639.88,3.0,False,104.85,2025-12-23,-1.0,2025-12-17 13:55:00,60.0,-4253.689999999999
PE,25800,2025-12-17 14:37:00,102.45,25783.6,25867.0,2025-12-17 14:45:00,96.95,STOP_LOSS,-5.5,-412.5,43.64,-456.14,8.0,False,102.8,2025-12-23,-1.0,2025-12-17 14:36:00,60.0,-4709.829999999999
PE,25750,2025-12-18 09:36:00,77.2,25780.15,25855.0,2025-12-18 09:43:00,88.2,TARGET,11.0,825.0,43.31,781.69,7.0,True,89.45,2025-12-23,-0.5,2025-12-18 09:35:00,60.0,-3928.139999999999
PE,25750,2025-12-18 10:01:00,96.8,25742.1,25815.0,2025-12-18 10:06:00,89.6,STOP_LOSS,-7.2,-540.0,43.36,-583.36,5.0,False,96.8,2025-12-23,-1.0,2025-12-18 10:00:00,60.0,-4511.499999999999
CE,25800,2025-12-18 10:12:00,121.75,25792.0,25865.0,2025-12-18 10:19:00,145.0,TARGET,23.25,1743.75,45.44,1698.31,7.0,True,136.75,2025-12-23,-0.5,2025-12-18 10:11:00,60.0,-2813.189999999999
CE,25850,2025-12-18 11:21:00,120.7,25840.3,25915.4,2025-12-18 11:26:00,127.85,TARGET,7.15,536.25,44.79,491.46,5.0,True,131.95,2025-12-23,-0.5,2025-12-18 11:20:00,60.0,-2321.729999999999
CE,25950,2025-12-19 09:46:00,105.55,25960.65,26023.3,2025-12-19 09:50:00,100.25,STOP_LOSS,-5.3,-397.5,43.76,-441.26,4.0,False,106.8,2025-12-23,-1.0,2025-12-19 09:45:00,60.0,-2762.989999999999
PE,25950,2025-12-19 10:06:00,90.0,25934.6,25994.0,2025-12-19 10:09:00,79.7,STOP_LOSS,-10.3,-772.5,42.99,-815.49,3.0,False,90.0,2025-12-23,-1.0,2025-12-19 10:05:00,60.0,-3578.4799999999987
PE,26150,2025-12-23 09:23:00,43.55,26158.85,26199.4,2025-12-23 09:29:00,44.5,TRAILING_STOP,0.95,71.25,41.67,29.58,6.0,True,49.7,2025-12-23,-0.75,2025-12-23 09:22:00,60.0,-3548.8999999999987
CE,26150,2025-12-23 14:11:00,46.65,26197.5,26229.8,2025-12-23 14:15:00,69.3,TARGET,22.65,1698.75,42.6,1656.15,4.0,True,63.8,2025-12-23,-0.5,2025-12-23 14:10:00,60.0,-1892.7499999999986
CE,26150,2025-12-23 14:24:00,74.7,26222.0,26253.0,2025-12-23 14:28:00,64.7,STOP_LOSS,-10.0,-750.0,42.43,-792.43,4.0,False,74.7,2025-12-23,-1.0,2025-12-23 14:23:00,60.0,-2685.1799999999985
CE,26150,2025-12-23 15:01:00,39.75,26190.1,26221.0,2025-12-23 15:04:00,28.0,STOP_LOSS,-11.75,-881.25,41.05,-922.3,3.0,False,39.75,2025-12-23,-1.0,2025-12-23 15:00:00,60.0,-3607.4799999999987
CE,26200,2025-12-24 09:22:00,119.9,26202.8,26231.1,2025-12-24 09:34:00,128.5,TARGET,8.6,645.0,44.82,600.18,12.0,True,131.15,2025-12-30,-0.5,2025-12-24 09:21:00,60.0,-3007.299999999999
CE,26200,2025-12-24 09:59:00,123.65,26221.85,26245.1,2025-12-24 10:05:00,117.95,STOP_LOSS,-5.7,-427.5,44.42,-471.92,6.0,False,123.65,2025-12-30,-1.0,2025-12-24 09:58:00,60.0,-3479.219999999999
PE,26200,2025-12-24 11:03:00,83.55,26203.55,26225.0,2025-12-24 11:13:00,74.7,STOP_LOSS,-8.85,-663.75,42.8,-706.55,10.0,False,83.55,2025-12-30,-1.0,2025-12-24 11:02:00,60.0,-4185.769999999999
PE,26150,2025-12-24 14:32:00,79.4,26135.3,26164.8,2025-12-24 14:45:00,74.2,STOP_LOSS,-5.2,-390.0,42.78,-432.78,13.0,False,80.75,2025-12-30,-1.0,2025-12-24 14:31:00,60.0,-4618.549999999998
