datetime,capital
2025-11-24 10:21:00,10522.38
2025-11-24 11:15:00,10978.64
2025-11-24 11:42:00,10908.9
2025-11-24 11:57:00,12215.85
2025-11-25 09:57:00,11477.07
2025-11-25 11:18:00,10977.85
2025-11-27 09:51:00,10195.24
2025-11-27 11:39:00,10001.57
2025-11-28 09:30:00,9418.65
2025-11-28 09:45:00,9075.69
2025-12-02 09:36:00,8677.210000000001
2025-12-02 11:18:00,7825.980000000001
2025-12-03 09:30:00,6683.740000000002
2025-12-04 11:51:00,6553.440000000001
2025-12-04 12:18:00,6074.380000000001
2025-12-04 15:03:00,6637.500000000001
2025-12-05 09:30:00,6732.630000000001
2025-12-05 09:51:00,6943.450000000001
2025-12-05 10:06:00,3646.290000000001
2025-12-08 09:33:00,3075.1600000000008
2025-12-09 10:24:00,3204.670000000001
2025-12-09 10:42:00,2597.000000000001
2025-12-09 11:03:00,1734.4300000000007
2025-12-10 09:33:00,2683.890000000001
2025-12-10 10:57:00,4240.150000000001
2025-12-11 09:42:00,6796.820000000001
2025-12-12 10:27:00,4755.14
2025-12-16 10:03:00,6497.01
2025-12-16 14:00:00,4723.79
2025-12-17 09:57:00,5102.93
2025-12-18 09:33:00,4379.900000000001
2025-12-18 10:21:00,5789.610000000001
2025-12-18 14:15:00,6623.120000000001
2025-12-19 10:45:00,7351.630000000001
2025-12-19 11:39:00,7473.430000000001
2025-12-19 12:54:00,6879.0700000000015
2025-12-19 13:21:00,6476.280000000002
2025-12-19 13:42:00,6646.680000000001
2025-12-22 12:57:00,6230.140000000001
2025-12-23 10:06:00,6716.880000000001
2025-12-23 10:42:00,6183.970000000001
2025-12-23 11:57:00,5411.300000000001
2025-12-24 09:24:00,8044.640000000001
2025-12-26 09:54:00,9014.150000000001
