option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees_gross,transaction_cost,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,exit_slippage,signal_time,entry_delay,capital_after
PE,26100,2025-12-08 10:27:00,59.95,26097.8,26245.9,2025-12-08 10:39:00,62.4,TRAILING_STOP,2.45,183.75,42.34,141.41,12.0,True,68.0,2025-12-09,-0.75,2025-12-08 10:24:00,180.0,4713.669999999998
PE,26100,2025-12-08 10:51:00,66.3,26092.0,26244.0,2025-12-08 10:57:00,59.9,STOP_LOSS,-6.4,-480.0,42.25,-522.25,6.0,False,66.3,2025-12-09,-1.0,2025-12-08 10:48:00,180.0,4191.419999999998
PE,26050,2025-12-08 12:15:00,55.3,26042.05,26190.1,2025-12-08 12:27:00,56.7,STOP_LOSS,1.4,105.0,42.13,62.87,12.0,True,55.3,2025-12-09,-1.0,2025-12-08 12:12:00,180.0,4254.289999999998
PE,26000,2025-12-08 13:18:00,40.45,25989.95,26134.2,2025-12-08 13:24:00,61.35,TARGET,20.9,1567.5,42.3,1525.2,6.0,True,61.9,2025-12-09,-0.5,2025-12-08 13:15:00,180.0,5779.489999999998
PE,25900,2025-12-08 14:15:00,53.8,25897.6,26043.4,2025-12-08 14:24:00,46.3,STOP_LOSS,-7.5,-562.5,41.74,-604.24,9.0,False,53.8,2025-12-09,-1.0,2025-12-08 14:12:00,180.0,5175.249999999998
CE,25800,2025-12-09 10:21:00,73.55,25841.35,25967.9,2025-12-09 10:33:00,54.75,STOP_LOSS,-18.8,-1410.0,42.05,-1452.05,12.0,False,82.2,2025-12-09,-1.0,2025-12-09 10:18:00,180.0,3723.199999999998
CE,25950,2025-12-10 09:24:00,101.25,25874.8,25975.0,2025-12-10 09:33:00,114.5,TARGET,13.25,993.75,44.29,949.46,9.0,True,118.25,2025-12-16,-0.5,2025-12-10 09:21:00,180.0,4672.659999999998
CE,25950,2025-12-10 10:03:00,125.15,25902.45,26010.0,2025-12-10 10:21:00,136.25,TRAILING_STOP,11.1,832.5,45.11,787.39,18.0,True,132.65,2025-12-16,-0.75,2025-12-10 10:00:00,180.0,5460.049999999998
CE,25950,2025-12-10 10:45:00,123.9,25902.7,26007.8,2025-12-10 10:51:00,108.1,STOP_LOSS,-15.8,-1185.0,44.05,-1229.05,6.0,False,123.9,2025-12-16,-1.0,2025-12-10 10:42:00,180.0,4230.999999999998
PE,25850,2025-12-10 11:21:00,103.85,25862.5,25968.7,2025-12-10 11:30:00,116.45,TRAILING_STOP,12.6,945.0,44.37,900.63,9.0,True,110.45,2025-12-16,-0.75,2025-12-10 11:18:00,180.0,5131.629999999998
PE,25850,2025-12-10 11:36:00,112.5,25832.85,25944.1,2025-12-10 11:57:00,118.0,TARGET,5.5,412.5,44.42,368.07,21.0,True,123.3,2025-12-16,-0.5,2025-12-10 11:33:00,180.0,5499.699999999998
PE,25800,2025-12-10 12:03:00,109.4,25845.15,25950.0,2025-12-10 12:09:00,98.2,STOP_LOSS,-11.2,-840.0,43.68,-883.68,6.0,False,109.4,2025-12-16,-1.0,2025-12-10 12:00:00,180.0,4616.019999999998
PE,25850,2025-12-10 12:24:00,126.25,25819.55,25927.9,2025-12-10 12:33:00,145.5,TARGET,19.25,1443.75,45.46,1398.29,9.0,True,137.95,2025-12-16,-0.5,2025-12-10 12:21:00,180.0,6014.309999999998
CE,25850,2025-12-11 09:30:00,106.55,25792.15,25916.8,2025-12-11 09:39:00,78.1,STOP_LOSS,-28.45,-2133.75,42.93,-2176.68,9.0,False,107.0,2025-12-16,-1.0,2025-12-11 09:27:00,180.0,3837.629999999998
PE,25950,2025-12-12 10:09:00,67.4,25976.05,26086.1,2025-12-12 10:18:00,55.6,STOP_LOSS,-11.8,-885.0,42.09,-927.09,9.0,False,69.5,2025-12-16,-1.0,2025-12-12 10:06:00,180.0,2910.5399999999977
CE,25950,2025-12-15 10:45:00,79.25,25975.15,26057.0,2025-12-15 10:51:00,88.5,TARGET,9.25,693.75,43.32,650.43,6.0,True,90.9,2025-12-16,-0.5,2025-12-15 10:42:00,180.0,3560.9699999999975
CE,26000,2025-12-15 11:30:00,62.5,25984.15,26066.3,2025-12-15 11:36:00,46.9,STOP_LOSS,-15.6,-1170.0,41.76,-1211.76,6.0,False,62.5,2025-12-16,-1.0,2025-12-15 11:27:00,180.0,2349.2099999999973
CE,26000,2025-12-15 11:51:00,73.1,26008.6,26095.1,2025-12-15 12:15:00,78.75,TRAILING_STOP,5.65,423.75,42.95,380.8,24.0,True,82.9,2025-12-16,-0.75,2025-12-15 11:48:00,180.0,2730.0099999999975
CE,26000,2025-12-15 12:51:00,78.45,26017.55,26101.0,2025-12-15 13:00:00,76.7,STOP_LOSS,-1.75,-131.25,42.88,-174.13,9.0,False,78.45,2025-12-16,-1.0,2025-12-15 12:48:00,180.0,2555.8799999999974
CE,26050,2025-12-15 13:06:00,55.95,26033.2,26119.3,2025-12-15 13:30:00,49.95,STOP_LOSS,-6.0,-450.0,41.87,-491.87,24.0,False,58.25,2025-12-16,-1.0,2025-12-15 13:03:00,180.0,2064.0099999999975
CE,26050,2025-12-15 14:03:00,57.95,26030.35,26115.0,2025-12-15 14:12:00,42.7,STOP_LOSS,-15.25,-1143.75,41.6,-1185.35,9.0,False,57.95,2025-12-16,-1.0,2025-12-15 14:00:00,180.0,878.6599999999976
PE,25950,2025-12-16 09:57:00,59.75,25906.1,25988.0,2025-12-16 10:03:00,83.55,TARGET,23.8,1785.0,43.13,1741.87,6.0,True,75.75,2025-12-16,-0.5,2025-12-16 09:54:00,180.0,2620.5299999999975
PE,25900,2025-12-16 10:57:00,37.15,25900.15,25984.0,2025-12-16 11:06:00,34.8,TRAILING_STOP,-2.35,-176.25,41.3,-217.56,9.0,False,41.4,2025-12-16,-0.75,2025-12-16 10:54:00,180.0,2402.9699999999975
PE,25900,2025-12-16 11:36:00,46.45,25882.8,25964.8,2025-12-16 11:54:00,38.65,STOP_LOSS,-7.8,-585.0,41.45,-626.45,18.0,False,46.45,2025-12-16,-1.0,2025-12-16 11:33:00,180.0,1776.5199999999975
PE,25950,2025-12-16 12:39:00,63.85,25896.7,25971.6,2025-12-16 12:48:00,71.25,TRAILING_STOP,7.4,555.0,42.67,512.33,9.0,True,70.5,2025-12-16,-0.75,2025-12-16 12:36:00,180.0,2288.8499999999976
PE,25900,2025-12-16 12:57:00,31.7,25898.75,25975.0,2025-12-16 13:30:00,26.95,TIME_EXIT,-4.75,-356.25,41.01,-397.26,33.0,False,34.05,2025-12-16,-0.75,2025-12-16 12:54:00,180.0,1891.5899999999976
CE,25900,2025-12-16 13:48:00,42.3,25920.85,26003.4,2025-12-16 14:00:00,19.2,STOP_LOSS,-23.1,-1732.5,40.72,-1773.22,12.0,False,42.3,2025-12-16,-1.0,2025-12-16 13:45:00,180.0,118.36999999999762
PE,25900,2025-12-16 14:21:00,47.0,25865.6,25957.9,2025-12-16 14:27:00,37.3,STOP_LOSS,-9.7,-727.5,41.4,-768.9,6.0,False,47.0,2025-12-16,-1.0,2025-12-16 14:18:00,180.0,-650.5300000000024
CE,25950,2025-12-17 09:36:00,125.55,25918.1,25990.4,2025-12-17 09:45:00,104.6,STOP_LOSS,-20.95,-1571.25,43.92,-1615.17,9.0,False,125.55,2025-12-23,-1.0,2025-12-17 09:33:00,180.0,-2265.7000000000025
PE,25750,2025-12-18 09:36:00,77.2,25778.2,25851.1,2025-12-18 09:45:00,92.8,TARGET,15.6,1170.0,43.48,1126.52,9.0,True,89.45,2025-12-23,-0.5,2025-12-18 09:33:00,180.0,-1139.1800000000026
CE,25800,2025-12-18 10:12:00,121.75,25791.15,25864.0,2025-12-18 10:21:00,141.15,TARGET,19.4,1455.0,45.29,1409.71,9.0,True,136.75,2025-12-23,-0.5,2025-12-18 10:09:00,180.0,270.5299999999975
CE,25950,2025-12-19 10:18:00,96.0,25942.05,26004.7,2025-12-19 10:45:00,106.3,TARGET,10.3,772.5,43.99,728.51,27.0,True,107.6,2025-12-23,-0.5,2025-12-19 10:15:00,180.0,999.0399999999975
PE,25950,2025-12-19 11:30:00,89.75,25931.25,25988.5,2025-12-19 11:39:00,85.1,STOP_LOSS,-4.65,-348.75,43.19,-391.94,9.0,False,89.85,2025-12-23,-1.0,2025-12-19 11:27:00,180.0,607.0999999999974
PE,25900,2025-12-19 11:45:00,75.85,25918.3,25975.0,2025-12-19 11:51:00,68.05,STOP_LOSS,-7.8,-585.0,42.55,-627.55,6.0,False,75.85,2025-12-23,-1.0,2025-12-19 11:42:00,180.0,-20.450000000002547
CE,25950,2025-12-19 13:33:00,90.5,25972.8,26016.0,2025-12-19 13:57:00,91.45,TRAILING_STOP,0.95,71.25,43.43,27.82,24.0,True,94.9,2025-12-23,-0.75,2025-12-19 13:30:00,180.0,7.369999999997454
CE,26150,2025-12-22 12:18:00,54.2,26149.65,26195.0,2025-12-22 12:48:00,46.15,STOP_LOSS,-8.05,-603.75,41.73,-645.48,30.0,False,54.5,2025-12-23,-1.0,2025-12-22 12:15:00,180.0,-638.1100000000025
CE,26150,2025-12-22 12:54:00,49.85,26149.9,26188.7,2025-12-22 13:27:00,51.5,TIME_EXIT,1.65,123.75,41.93,81.82,33.0,True,51.7,2025-12-23,-0.75,2025-12-22 12:51:00,180.0,-556.2900000000025
CE,26150,2025-12-22 14:15:00,50.95,26140.55,26185.0,2025-12-22 14:42:00,52.95,TRAILING_STOP,2.0,150.0,41.99,108.01,27.0,True,56.5,2025-12-23,-0.75,2025-12-22 14:12:00,180.0,-448.2800000000025
CE,26200,2025-12-22 15:03:00,33.4,26176.85,26199.1,2025-12-23 09:24:00,22.0,TIME_EXIT,-11.4,-855.0,40.83,-895.82,1101.0,False,33.5,2025-12-23,-0.75,2025-12-22 15:00:00,180.0,-1344.1000000000026
PE,26150,2025-12-23 09:33:00,48.45,26142.8,26187.7,2025-12-23 09:51:00,48.15,TRAILING_STOP,-0.3,-22.5,41.81,-64.31,18.0,False,56.9,2025-12-23,-0.75,2025-12-23 09:30:00,180.0,-1408.4100000000026
CE,26200,2025-12-24 10:00:00,124.0,26216.3,26247.9,2025-12-24 10:06:00,115.55,STOP_LOSS,-8.45,-633.75,44.33,-678.08,6.0,False,124.0,2025-12-30,-1.0,2025-12-24 09:57:00,180.0,-2086.4900000000025
PE,26200,2025-12-24 11:03:00,83.55,26205.45,26230.0,2025-12-24 11:15:00,74.85,STOP_LOSS,-8.7,-652.5,42.81,-695.31,12.0,False,83.55,2025-12-30,-1.0,2025-12-24 11:00:00,180.0,-2781.8000000000025
PE,26100,2025-12-26 09:33:00,66.35,26103.25,26115.3,2025-12-26 09:54:00,79.85,TARGET,13.5,1012.5,42.99,969.51,21.0,True,78.6,2025-12-30,-0.5,2025-12-26 09:30:00,180.0,-1812.2900000000025
PE,26050,2025-12-26 12:33:00,64.0,26041.8,26058.0,2025-12-26 12:42:00,65.35,TRAILING_STOP,1.35,101.25,42.45,58.8,9.0,True,68.15,2025-12-30,-0.75,2025-12-26 12:30:00,180.0,-1753.4900000000025
