Entry_Time,Exit_Time,Strategy,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,PnL_Pct,Balance,Exit_Reason
09:29:34,10:19:58,STRATEGY_C_5min,NIFTY2610626050CE,CE,26050,114.2,105.3,115,-667.5,-7.79,9332.5,TIME_EXIT
10:31:26,10:41:40,STRATEGY_C_5min,NIFTY2610626100CE,CE,26100,88.1,98.4,98.4,772.5,11.69,10105.0,TARGET
10:42:49,10:48:06,STRATEGY_C_5min,NIFTY2610626100CE,CE,26100,100.6,95.05,101.8,-416.25,-5.52,9688.75,STOP_LOSS
10:59:48,11:24:25,STRATEGY_C_5min,NIFTY2610626100CE,CE,26100,98.4,92.6,99.85,-435.0,-5.89,9253.75,STOP_LOSS
11:34:35,12:04:07,STRATEGY_C_5min,NIFTY2610626100CE,CE,26100,94.65,105,105,776.25,10.94,10030.0,TARGET
