14:11:43,14:30:47,STRATEGY_A_3min,NIFTY2610626300CE,CE,26300,75.85,72.25,78.95,-270.0,-4.75,10135.0,STOP_LOSS
15:00:16,15:10:11,STRATEGY_A_3min,NIFTY2610626300CE,CE,26300,73.6,83.1,83.1,712.5,12.91,10847.5,TARGET
15:11:14,15:14:44,STRATEGY_A_3min,NIFTY2610626350CE,CE,26350,57.5,53.6,59.05,-292.5,-6.78,10555.0,STOP_LOSS
15:15:48,15:23:16,STRATEGY_A_3min,NIFTY2610626300CE,CE,26300,77.15,83.15,83.15,450.0,7.78,11005.0,TARGET
