14:08:34,14:31:03,STRATEGY_A_5min,NIFTY2610626300CE,CE,26300,74.45,71.05,78.65,-255.0,-4.57,10472.5,STOP_LOSS
15:00:54,15:10:11,STRATEGY_A_5min,NIFTY2610626300CE,CE,26300,76.25,84.6,84.6,626.25,10.95,11098.75,TARGET
15:11:14,15:14:44,STRATEGY_A_5min,NIFTY2610626350CE,CE,26350,57.1,53.55,59.6,-266.25,-6.22,10832.5,STOP_LOSS
15:15:48,15:23:16,STRATEGY_A_5min,NIFTY2610626300CE,CE,26300,76.9,83.25,83.25,476.25,8.26,11308.75,TARGET
