Timestamp,Spot,RSI,ATM_Strike,PCR,CE_Price,PE_Price,CE_OI,PE_OI,CE_Delta,PE_Delta,Status,PnL,Reason
14:21:01,26130.95,44,26150,1.5,47.2,60,225678,241134,0.467,-0.533,SCAN,0,Waiting
14:21:05,26130.75,44,26150,1.5,46.7,60.5,225678,241134,0.467,-0.533,SCAN,0,Waiting
14:21:11,26130.15,44,26150,1.5,47.15,60.35,225678,241134,0.4643,-0.5357,SCAN,0,Waiting
14:21:16,26129.2,43,26150,1.5,47.35,60.25,225678,241134,0.4643,-0.5357,SCAN,0,Waiting
14:21:21,26129.6,44,26150,1.5,47.4,60.3,225678,241134,0.4596,-0.5404,SCAN,0,Waiting
14:21:25,26130.45,44,26150,1.5,47.9,59.75,225678,241134,0.4596,-0.5404,SCAN,0,Waiting
14:21:30,26130.65,44,26150,1.5,47.9,59.6,225678,241134,0.463,-0.537,SCAN,0,Waiting
14:21:39,26131.1,44,26150,1.5,48.05,59.45,225678,241134,0.463,-0.537,SCAN,0,Waiting
14:21:43,26132.3,45,26150,1.5,48.05,59.5,225678,241134,0.4663,-0.5337,SCAN,0,Waiting
14:21:48,26132.5,45,26150,1.5,48.05,59.4,225678,241134,0.4663,-0.5337,SCAN,0,Waiting
14:21:52,26133.7,46,26150,1.5,47.95,59.45,225678,241134,0.4669,-0.5331,SCAN,0,Waiting
14:21:57,26130.9,44,26150,1.5,48.05,59.5,225678,241134,0.4669,-0.5331,SCAN,0,Waiting
14:22:01,26131.8,45,26150,1.5,48.7,58.6,225678,241134,0.4669,-0.5331,SCAN,0,Waiting
14:22:04,26131.35,45,26150,1.5,48.65,58.45,225678,241134,0.4686,-0.5314,SCAN,0,Waiting
14:22:08,26132.85,45,26150,1.5,48.65,58.6,225678,241134,0.4686,-0.5314,SCAN,0,Waiting
14:22:15,26132.8,45,26150,1.5,48.85,58.2,225678,241134,0.468,-0.532,SCAN,0,Waiting
14:22:19,26134.3,46,26150,1.5,48.65,58.4,225678,241134,0.468,-0.532,SCAN,0,Waiting
14:22:23,26133.7,46,26150,1.5,49,58,225678,241134,0.468,-0.532,SCAN,0,Waiting
14:22:29,26136.15,47,26150,1.5,49.05,57.8,225678,241134,0.4739,-0.5261,SCAN,0,Waiting
14:22:34,26135.45,47,26150,1.5,49.15,57.8,225678,241134,0.4739,-0.5261,SCAN,0,Waiting
14:22:37,26136.55,48,26150,1.5,49.25,57.75,225678,241134,0.4749,-0.5251,SCAN,0,Waiting
14:22:43,26136.95,48,26150,1.5,49.6,57.35,225678,241134,0.4749,-0.5251,SCAN,0,Waiting
14:22:47,26138.35,49,26150,1.5,49.7,57.1,225678,241134,0.4749,-0.5251,SCAN,0,Waiting
14:22:56,26138.05,48,26150,1.5,49.25,57.75,225678,241134,0.4758,-0.5242,SCAN,0,Waiting
14:23:07,26135.45,47,26150,1.5,49.5,57.6,225678,241134,0.477,-0.523,SCAN,0,Waiting
14:23:13,26135.5,47,26150,1.5,49.7,57.65,225678,241134,0.477,-0.523,SCAN,0,Waiting
14:23:16,26135.95,47,26150,1.5,49.8,57.3,225678,241134,0.477,-0.523,SCAN,0,Waiting
14:23:21,26137.4,48,26150,1.5,49.85,57.3,225678,241134,0.478,-0.522,SCAN,0,Waiting
14:23:27,26142.05,51,26150,1.5,50.65,55.65,225678,241134,0.478,-0.522,SCAN,0,Waiting
14:23:36,26142.9,51,26150,1.5,50.8,55.45,223404,241736,0.478,-0.522,SCAN,0,Waiting
14:23:41,26144.4,52,26150,1.5,50.75,55.65,223404,241736,0.479,-0.521,SCAN,0,Waiting
14:23:45,26143.3,51,26150,1.5,50.4,55.95,223404,241736,0.4837,-0.5163,SCAN,0,Waiting
14:24:02,26144.35,52,26150,1.5,50.55,56,223404,241736,0.488,-0.512,SCAN,0,Waiting
14:24:09,26146.05,53,26150,1.5,50.8,56.05,223404,241736,0.4861,-0.5139,SCAN,0,Waiting
14:24:13,26145.2,52,26150,1.5,50.45,56.2,223404,241736,0.4861,-0.5139,SCAN,0,Waiting
14:24:20,26146.6,53,26150,1.5,50.7,56.3,223404,241736,0.4861,-0.5139,SCAN,0,Waiting
14:24:24,26147.1,53,26150,1.5,50.9,55.9,223404,241736,0.4861,-0.5139,SCAN,0,Waiting
14:24:28,26147.55,53,26150,1.5,50.75,56.05,223404,241736,0.4849,-0.5151,SCAN,0,Waiting
14:24:33,26149.15,54,26150,1.5,50.9,55.9,223404,241736,0.4849,-0.5151,SCAN,0,Waiting
14:24:36,26147.15,53,26150,1.5,50.8,55.9,223404,241736,0.4849,-0.5151,SCAN,0,Waiting
14:24:42,26147.45,53,26150,1.5,50.7,55.9,223404,241736,0.4857,-0.5143,SCAN,0,Waiting
14:24:46,26148.65,54,26150,1.5,50.85,55.9,223404,241736,0.4857,-0.5143,SCAN,0,Waiting
14:24:50,26150.05,53,26150,1.5,51.45,54.25,223404,241736,0.4864,-0.5136,SCAN,0,Waiting
14:24:57,26150.85,53,26150,1.5,51.85,53.7,223404,241736,0.4864,-0.5136,SCAN,0,Waiting
14:25:00,26151.7,54,26150,1.5,51.85,53.65,223404,241736,0.4861,-0.5139,SCAN,0,Waiting
14:25:04,26152.8,54,26150,1.5,51.35,54.2,223404,241736,0.4861,-0.5139,SCAN,0,Waiting
14:25:10,26153.3,54,26150,1.5,51.1,54.9,223404,241736,0.4861,-0.5139,SCAN,0,Waiting
14:25:16,26152.1,54,26150,1.5,51.1,55.1,223404,241736,0.4954,-0.5046,SCAN,0,Waiting
14:25:21,26151.65,54,26150,1.5,50.95,55.2,223404,241736,0.4954,-0.5046,SCAN,0,Waiting
14:25:24,26149.2,52,26150,1.5,50.45,55.7,223404,241736,0.4903,-0.5097,SCAN,0,Waiting
14:25:27,26149.8,53,26150,1.5,50.25,55.6,223404,241736,0.4903,-0.5097,SCAN,0,Waiting
14:25:29,26148.0,52,26150,1.5,50.6,55.5,223404,241736,0.4903,-0.5097,SCAN,0,Waiting
14:25:32,26149.5,53,26150,1.5,50.45,55.55,223404,241736,0.4903,-0.5097,SCAN,0,Waiting
14:25:36,26148.8,52,26150,1.5,50.75,55.5,223404,241736,0.489,-0.511,SCAN,0,Waiting
14:25:39,26149.25,52,26150,1.5,50.65,55.45,223404,241736,0.489,-0.511,SCAN,0,Waiting
14:25:43,26148.8,52,26150,1.5,50.7,55.75,223404,241736,0.4855,-0.5145,SCAN,0,Waiting
14:25:47,26150.9,53,26150,1.5,51.35,54.95,223404,241736,0.4855,-0.5145,SCAN,0,Waiting
14:25:51,26150.75,53,26150,1.5,51.2,55.05,223404,241736,0.4855,-0.5145,SCAN,0,Waiting
14:25:54,26151.0,53,26150,1.5,51.4,54.9,223404,241736,0.4855,-0.5145,SCAN,0,Waiting
14:25:56,26151.95,54,26150,1.5,51.5,54.85,223404,241736,0.4875,-0.5125,SCAN,0,Waiting
14:26:01,26150.8,53,26150,1.5,50.95,55.4,223404,241736,0.4875,-0.5125,SCAN,0,Waiting
14:26:12,26151.25,53,26150,1.5,50.95,55.1,223404,241736,0.4883,-0.5117,SCAN,0,Waiting
14:26:16,26149.05,52,26150,1.5,51.05,55.3,223404,241736,0.491,-0.509,SCAN,0,Waiting
14:26:22,26150.0,53,26150,1.5,50.85,55.3,223404,241736,0.4883,-0.5117,SCAN,0,Waiting
14:26:26,26148.8,52,26150,1.5,50.8,55.45,223404,241736,0.4883,-0.5117,SCAN,0,Waiting
14:26:31,26149.7,53,26150,1.5,51.6,54.5,224252,240843,0.488,-0.512,SCAN,0,Waiting
14:26:35,26152.8,54,26150,1.5,51.4,54.65,224252,240843,0.488,-0.512,SCAN,0,Waiting
14:26:40,26152.4,54,26150,1.5,51.6,54.65,224252,240843,0.4878,-0.5122,SCAN,0,Waiting
14:26:44,26153.35,54,26150,1.5,51.45,54.7,224252,240843,0.4917,-0.5083,SCAN,0,Waiting
14:26:48,26153.25,54,26150,1.5,51.5,54.7,224252,240843,0.4878,-0.5122,SCAN,0,Waiting
14:26:57,26153.1,54,26150,1.5,51.2,54.8,224252,240843,0.4917,-0.5083,SCAN,0,Waiting
14:27:02,26152.35,54,26150,1.5,51.2,54.85,224252,240843,0.4914,-0.5086,SCAN,0,Waiting
14:27:06,26151.65,54,26150,1.5,51.4,54.85,224252,240843,0.4914,-0.5086,SCAN,0,Waiting
14:27:11,26153.45,54,26150,1.5,51.5,54.6,224252,240843,0.4914,-0.5086,SCAN,0,Waiting
14:27:18,26152.9,54,26150,1.5,51.8,54,224252,240843,0.4902,-0.5098,SCAN,0,Waiting
14:27:23,26151.95,54,26150,1.5,51.9,54.05,224252,240843,0.4907,-0.5093,SCAN,0,Waiting
14:27:27,26153.05,54,26150,1.5,51.95,54.15,224252,240843,0.4907,-0.5093,SCAN,0,Waiting
14:27:33,26151.8,54,26150,1.5,52.1,53.85,224252,240843,0.4907,-0.5093,SCAN,0,Waiting
14:27:37,26152.55,54,26150,1.5,51.6,54.45,224252,240843,0.4943,-0.5057,SCAN,0,Waiting
14:27:42,26153.15,54,26150,1.5,51.9,54.45,224252,240843,0.4943,-0.5057,SCAN,0,Waiting
14:27:47,26152.55,54,26150,1.5,51.55,54.9,224252,240843,0.4944,-0.5056,SCAN,0,Waiting
14:27:51,26151.4,53,26150,1.5,51.7,54.7,224252,240843,0.4944,-0.5056,SCAN,0,Waiting
14:27:56,26153.8,55,26150,1.5,51.9,54.7,224252,240843,0.4913,-0.5087,SCAN,0,Waiting
14:28:14,26153.4,54,26150,1.5,51.85,54.75,224252,240843,0.4928,-0.5072,SCAN,0,Waiting
14:28:17,26156.1,56,26150,1.5,51.95,54.95,224252,240843,0.4928,-0.5072,SCAN,0,Waiting
14:28:20,26155.75,55,26150,1.5,52,54.8,224252,240843,0.4936,-0.5064,SCAN,0,Waiting
14:28:24,26154.05,55,26150,1.5,52,54.95,224252,240843,0.4936,-0.5064,SCAN,0,Waiting
14:28:27,26155.8,55,26150,1.5,51.9,55,224252,240843,0.4936,-0.5064,SCAN,0,Waiting
14:28:33,26154.75,55,26150,1.5,51.7,55.15,224252,240843,0.4927,-0.5073,SCAN,0,Waiting
14:28:36,26155.15,55,26150,1.5,51.5,55.15,224252,240843,0.4927,-0.5073,SCAN,0,Waiting
14:28:55,26154.2,55,26150,1.5,50.55,55.6,224252,240843,0.4901,-0.5099,SCAN,0,Waiting
14:28:59,26154.75,55,26150,1.5,50.95,55.45,224252,240843,0.4901,-0.5099,SCAN,0,Waiting
14:29:09,26155.25,55,26150,1.5,50.8,55.55,224252,240843,0.4889,-0.5111,SCAN,0,Waiting
14:29:16,26154.45,55,26150,1.5,50.8,55.55,224252,240843,0.4869,-0.5131,SCAN,0,Waiting
14:29:21,26154.55,55,26150,1.5,50.95,55.25,224252,240843,0.4869,-0.5131,SCAN,0,Waiting
14:29:28,26153.75,55,26150,1.5,51.5,54.95,224252,240843,0.4872,-0.5128,SCAN,0,Waiting
14:29:34,26155.9,55,26150,1.51,51.7,54.6,222842,245073,0.4872,-0.5128,SCAN,0,Waiting
14:29:46,26157.85,56,26150,1.51,51.25,54.75,222842,245073,0.4877,-0.5123,SCAN,0,Waiting
14:29:50,26158.75,56,26150,1.51,51.2,54.85,222842,245073,0.4932,-0.5068,SCAN,0,Waiting
14:29:55,26158.75,56,26150,1.51,51.2,54.85,222842,245073,0.4932,-0.5068,SCAN,0,Waiting
14:29:58,26157.65,55,26150,1.51,51.3,54.8,222842,245073,0.4906,-0.5094,SCAN,0,Waiting
14:30:02,26158.6,56,26150,1.51,51.1,55.15,222842,245073,0.4906,-0.5094,SCAN,0,Waiting
14:30:06,26157.55,55,26150,1.51,50.15,55.85,222842,245073,0.4906,-0.5094,SCAN,0,Waiting
14:30:12,26153.05,53,26150,1.51,50.1,55.9,222842,245073,0.4896,-0.5104,SCAN,0,Waiting
14:30:16,26154.0,53,26150,1.51,49.7,55.85,222842,245073,0.4896,-0.5104,SCAN,0,Waiting
14:30:20,26151.6,52,26150,1.51,49.65,55.95,222842,245073,0.4839,-0.5161,SCAN,0,Waiting
14:30:24,26151.9,52,26150,1.51,49.8,56,222842,245073,0.4839,-0.5161,SCAN,0,Waiting
14:30:28,26151.5,52,26150,1.51,49.75,56.1,222842,245073,0.4839,-0.5161,SCAN,0,Waiting
14:30:32,26152.1,52,26150,1.51,50.25,55.85,222842,245073,0.4824,-0.5176,SCAN,0,Waiting
14:30:35,26153.7,53,26150,1.51,50.35,55.65,222842,245073,0.4824,-0.5176,SCAN,0,Waiting
14:30:42,26152.4,53,26150,1.51,50.15,55.7,222842,245073,0.4821,-0.5179,SCAN,0,Waiting
14:30:47,26152.95,53,26150,1.51,50.15,55.8,222842,245073,0.4821,-0.5179,SCAN,0,Waiting
14:30:52,26154.5,54,26150,1.51,49.4,56.3,222842,245073,0.4821,-0.5179,SCAN,0,Waiting
14:30:56,26154.45,54,26150,1.51,49.7,56,222842,245073,0.484,-0.516,SCAN,0,Waiting
14:31:02,26153.35,53,26150,1.51,49.8,55.95,222842,245073,0.484,-0.516,SCAN,0,Waiting
14:31:13,26153.3,53,26150,1.51,50.5,55.3,222842,245073,0.484,-0.516,SCAN,0,Waiting
14:31:18,26155.25,54,26150,1.51,50.3,55.3,222842,245073,0.481,-0.519,SCAN,0,Waiting
14:31:23,26155.65,54,26150,1.51,50.3,55.4,222842,245073,0.481,-0.519,SCAN,0,Waiting
14:31:26,26155.7,54,26150,1.51,50.35,55.55,222842,245073,0.4845,-0.5155,SCAN,0,Waiting
14:31:30,26156.15,54,26150,1.51,50.4,55.3,222842,245073,0.4845,-0.5155,SCAN,0,Waiting
14:31:35,26156.6,55,26150,1.51,50.55,55.25,222842,245073,0.4845,-0.5155,SCAN,0,Waiting
14:31:39,26155.4,54,26150,1.51,50.45,55.45,222842,245073,0.4852,-0.5148,SCAN,0,Waiting
14:31:43,26154.95,54,26150,1.51,50.6,55.35,222842,245073,0.4852,-0.5148,SCAN,0,Waiting
14:31:49,26155.5,54,26150,1.51,50.75,55.4,222842,245073,0.4867,-0.5133,SCAN,0,Waiting
14:31:53,26156.05,54,26150,1.51,50.75,55.45,222842,245073,0.4867,-0.5133,SCAN,0,Waiting
14:31:57,26155.2,54,26150,1.51,50.75,55.25,222842,245073,0.4871,-0.5129,SCAN,0,Waiting
14:32:02,26155.85,54,26150,1.51,50.55,55.4,222842,245073,0.4871,-0.5129,SCAN,0,Waiting
14:32:10,26154.15,53,26150,1.51,50.25,55.65,222842,245073,0.4866,-0.5134,SCAN,0,Waiting
14:32:13,26154.75,54,26150,1.51,50.25,55.75,222842,245073,0.4866,-0.5134,SCAN,0,Waiting
14:32:16,26154.4,54,26150,1.51,50.7,55.35,222842,245073,0.4866,-0.5134,SCAN,0,Waiting
14:32:23,26155.05,54,26150,1.51,50.65,55.35,222842,245073,0.4857,-0.5143,SCAN,0,Waiting
14:32:27,26155.4,54,26150,1.51,50.85,55.2,222842,245073,0.4857,-0.5143,SCAN,0,Waiting
14:32:37,26155.2,54,26150,1.51,50.45,55.45,224496,248916,0.4871,-0.5129,SCAN,0,Waiting
14:32:41,26153.55,53,26150,1.51,50.45,55.7,224496,248916,0.4871,-0.5129,SCAN,0,Waiting
14:32:44,26152.5,53,26150,1.51,50.4,55.6,224496,248916,0.488,-0.512,SCAN,0,Waiting
14:32:50,26152.8,53,26150,1.51,50.1,55.75,224496,248916,0.488,-0.512,SCAN,0,Waiting
14:32:57,26152.95,53,26150,1.51,50.3,55.5,224496,248916,0.4857,-0.5143,SCAN,0,Waiting
14:33:06,26153.0,53,26150,1.51,50.3,55.6,224496,248916,0.4855,-0.5145,SCAN,0,Waiting
14:33:09,26152.8,53,26150,1.51,50,55.75,224496,248916,0.4854,-0.5146,SCAN,0,Waiting
14:33:13,26152.0,52,26150,1.51,50.1,55.7,224496,248916,0.4855,-0.5145,SCAN,0,Waiting
14:33:16,26152.1,52,26150,1.51,50.1,55.6,224496,248916,0.4854,-0.5146,SCAN,0,Waiting
14:33:18,26152.3,53,26150,1.51,49.9,55.8,224496,248916,0.4854,-0.5146,SCAN,0,Waiting
14:33:22,26151.2,52,26150,1.51,49.95,55.9,224496,248916,0.4854,-0.5146,SCAN,0,Waiting
14:33:25,26152.25,52,26150,1.51,49.9,55.8,224496,248916,0.4854,-0.5146,SCAN,0,Waiting
14:33:28,26152.75,53,26150,1.51,50.15,55.6,224496,248916,0.4844,-0.5156,SCAN,0,Waiting
14:33:33,26152.5,53,26150,1.51,50,55.75,224496,248916,0.4844,-0.5156,SCAN,0,Waiting
14:33:37,26152.0,52,26150,1.51,50.55,55.45,224496,248916,0.4842,-0.5158,SCAN,0,Waiting
14:33:41,26152.7,53,26150,1.51,50.9,55,224496,248916,0.4842,-0.5158,SCAN,0,Waiting
14:33:48,26153.8,53,26150,1.51,50.95,55.25,224496,248916,0.4842,-0.5158,SCAN,0,Waiting
14:33:54,26153.9,53,26150,1.51,53.75,52.2,224496,248916,0.4854,-0.5146,SCAN,0,Waiting
14:33:59,26157.0,55,26150,1.51,54.9,50.35,224496,248916,0.4854,-0.5146,SCAN,0,Waiting
14:34:03,26159.05,56,26150,1.51,55.2,49.85,224496,248916,0.4887,-0.5113,SCAN,0,Waiting
14:34:08,26159.65,56,26150,1.51,57.2,48.25,224496,248916,0.4887,-0.5113,SCAN,0,Waiting
14:34:13,26161.8,57,26150,1.51,55.7,49.45,224496,248916,0.5182,-0.4818,SCAN,0,Waiting
14:34:17,26160.4,56,26150,1.51,56.55,48.45,224496,248916,0.5182,-0.4818,SCAN,0,Waiting
14:34:22,26161.1,57,26150,1.51,56.8,48.4,224496,248916,0.526,-0.474,SCAN,0,Waiting
14:34:26,26161.55,57,26150,1.51,57.25,48.05,224496,248916,0.526,-0.474,SCAN,0,Waiting
14:34:29,26163.0,57,26150,1.51,57.75,48,224496,248916,0.526,-0.474,SCAN,0,Waiting
14:34:35,26164.1,58,26150,1.51,58.3,47.75,224496,248916,0.5247,-0.4753,SCAN,0,Waiting
14:34:39,26163.05,57,26150,1.51,58.25,47.8,224496,248916,0.5247,-0.4753,SCAN,0,Waiting
14:34:42,26163.9,58,26150,1.51,57.5,48.25,224496,248916,0.5247,-0.4753,SCAN,0,Waiting
14:34:47,26165.1,57,26150,1.51,58.25,47.75,224496,248916,0.5289,-0.4711,SCAN,0,Waiting
14:34:50,26166.15,58,26150,1.51,58.3,47.75,224496,248916,0.5289,-0.4711,SCAN,0,Waiting
14:34:59,26167.55,58,26150,1.51,57.45,48.35,224496,248916,0.5338,-0.4662,SCAN,0,Waiting
14:35:04,26169.55,59,26150,1.51,57.3,48.25,224496,248916,0.5338,-0.4662,SCAN,0,Waiting
14:35:08,26170.9,60,26150,1.51,57,48.45,224496,248916,0.5303,-0.4697,SCAN,0,Waiting
14:35:17,26170.4,59,26150,1.51,56.9,48.65,224496,248916,0.5283,-0.4717,SCAN,0,Waiting
14:35:20,26171.1,60,26150,1.51,56.55,48.9,224496,248916,0.5283,-0.4717,SCAN,0,Waiting
14:35:23,26171.25,60,26150,1.51,56.9,48.8,224496,248916,0.5283,-0.4717,SCAN,0,Waiting
14:35:28,26171.95,60,26150,1.52,56.95,49.05,224496,248916,0.5264,-0.4736,SCAN,0,Waiting
14:35:34,26172.9,60,26150,1.53,57.4,48.8,210176,245495,0.5264,-0.4736,SCAN,0,Waiting
14:35:37,26173.9,61,26150,1.54,57,48.85,210176,245495,0.5264,-0.4736,SCAN,0,Waiting
14:35:42,26173.15,60,26150,1.54,56.7,49.15,210176,245495,0.5232,-0.4768,SCAN,0,Waiting
14:35:47,26174.2,61,26150,1.54,57,48.95,210176,245495,0.5232,-0.4768,SCAN,0,Waiting
14:35:50,26173.6,60,26150,1.54,56.1,49.6,210176,245495,0.5261,-0.4739,SCAN,0,Waiting
14:35:56,26172.55,60,26150,1.54,56.55,48.95,210176,245495,0.5261,-0.4739,SCAN,0,Waiting
14:36:02,26172.8,60,26150,1.54,56.4,49.25,210176,245495,0.5221,-0.4779,SCAN,0,Waiting
14:36:10,26173.1,60,26150,1.54,55.8,49.5,210176,245495,0.5221,-0.4779,SCAN,0,Waiting
14:36:19,26170.35,59,26150,1.54,55.45,49.85,210176,245495,0.5227,-0.4773,SCAN,0,Waiting
14:36:24,26171.05,60,26150,1.54,55.8,49.75,210176,245495,0.5227,-0.4773,SCAN,0,Waiting
14:36:28,26172.15,60,26150,1.54,55.95,49.5,210176,245495,0.5227,-0.4773,SCAN,0,Waiting
14:36:36,26172.6,60,26150,1.54,56.7,49.15,210176,245495,0.5194,-0.4806,SCAN,0,Waiting
14:36:40,26173.9,61,26150,1.54,56.6,49.1,210176,245495,0.5194,-0.4806,SCAN,0,Waiting
14:36:44,26172.55,60,26150,1.54,56.5,49.4,210176,245495,0.5194,-0.4806,SCAN,0,Waiting
14:36:54,26172.75,60,26150,1.54,55.85,49.5,210176,245495,0.5197,-0.4803,SCAN,0,Waiting
14:37:00,26172.95,60,26150,1.54,55.9,49.65,210176,245495,0.5237,-0.4763,SCAN,0,Waiting
14:37:09,26173.65,61,26150,1.54,55.9,49.7,210176,245495,0.5237,-0.4763,SCAN,0,Waiting
14:37:15,26173.35,60,26150,1.54,56.1,49.4,210176,245495,0.5214,-0.4786,SCAN,0,Waiting
14:37:22,26175.15,61,26200,1.54,33.8,77.35,246912,140077,0.3689,-0.6311,SCAN,0,Waiting
14:37:29,26175.05,61,26200,1.54,33.7,77.65,246912,140077,0.3689,-0.6311,SCAN,0,Waiting
14:37:35,26174.85,61,26150,1.54,55.65,49.8,210176,245495,0.5227,-0.4773,SCAN,0,Waiting
14:37:38,26175.45,61,26200,1.54,33.6,77.7,246912,140077,0.3734,-0.6266,SCAN,0,Waiting
14:37:45,26175.2,61,26200,1.54,33.25,78.1,246912,140077,0.3728,-0.6272,SCAN,0,Waiting
14:37:48,26176.15,61,26200,1.54,33.45,77.8,246912,140077,0.3728,-0.6272,SCAN,0,Waiting
14:37:53,26175.4,61,26200,1.54,33.8,77.6,246912,140077,0.3702,-0.6298,SCAN,0,Waiting
14:38:00,26176.35,61,26200,1.54,33.55,77.85,246912,140077,0.3702,-0.6298,SCAN,0,Waiting
14:38:03,26177.35,62,26200,1.54,33.7,77.5,246912,140077,0.3707,-0.6293,SCAN,0,Waiting
14:38:10,26178.15,62,26200,1.54,33.45,77.7,246912,140077,0.3707,-0.6293,SCAN,0,Waiting
14:38:14,26176.9,62,26200,1.54,33.55,77.6,246912,140077,0.3714,-0.6286,SCAN,0,Waiting
14:38:21,26177.65,62,26200,1.54,32.9,78.35,246912,140077,0.3714,-0.6286,SCAN,0,Waiting
14:38:27,26175.6,61,26200,1.53,32.1,79.4,246912,140077,0.3735,-0.6265,SCAN,0,Waiting
14:38:33,26174.7,61,26150,1.54,53.15,51.05,205646,245104,0.5224,-0.4776,SCAN,0,Waiting
14:38:44,26175.0,61,26200,1.53,30.85,80.85,256808,144768,0.3714,-0.6286,SCAN,0,Waiting
14:38:49,26172.75,60,26150,1.53,51.85,52.1,205646,245104,0.5106,-0.4894,SCAN,0,Waiting
14:38:53,26166.7,58,26150,1.53,51.8,52.3,205646,245104,0.5106,-0.4894,SCAN,0,Waiting
14:39:04,26167.35,58,26150,1.53,52.35,51.95,205646,245104,0.5025,-0.4975,SCAN,0,Waiting
14:39:08,26165.2,57,26150,1.53,51.9,52.25,205646,245104,0.4998,-0.5002,SCAN,0,Waiting
14:39:16,26163.85,57,26150,1.53,52.6,51.8,205646,245104,0.4998,-0.5002,SCAN,0,Waiting
14:39:27,26164.0,57,26150,1.53,52.9,51.9,205646,245104,0.4992,-0.5008,SCAN,0,Waiting
14:39:33,26164.45,57,26150,1.53,53.25,51.4,205646,245104,0.5025,-0.4975,SCAN,0,Waiting
14:39:38,26165.75,58,26150,1.53,53,51.6,205646,245104,0.5025,-0.4975,SCAN,0,Waiting
14:39:41,26166.55,58,26150,1.53,52.8,51.65,205646,245104,0.504,-0.496,SCAN,0,Waiting
14:39:48,26166.2,58,26150,1.53,53.2,51.5,205646,245104,0.504,-0.496,SCAN,0,Waiting
14:39:52,26166.55,55,26150,1.53,53.1,51.3,205646,245104,0.5059,-0.4941,SCAN,0,Waiting
14:39:59,26166.95,55,26150,1.53,53.15,51.5,205646,245104,0.5059,-0.4941,SCAN,0,Waiting
14:40:03,26167.45,55,26150,1.53,52.75,51.6,205646,245104,0.5053,-0.4947,SCAN,0,Waiting
14:40:07,26165.8,54,26150,1.53,52.8,51.75,205646,245104,0.5053,-0.4947,SCAN,0,Waiting
14:40:12,26165.85,54,26150,1.53,52.45,52,205646,245104,0.5053,-0.4947,SCAN,0,Waiting
14:40:18,26162.7,53,26150,1.53,52.85,51.7,205646,245104,0.5074,-0.4926,SCAN,0,Waiting
14:40:22,26164.55,54,26150,1.53,52.65,51.75,205646,245104,0.5074,-0.4926,SCAN,0,Waiting
14:40:29,26163.25,53,26150,1.53,53.2,51.6,205646,245104,0.5042,-0.4958,SCAN,0,Waiting
14:40:35,26164.0,53,26150,1.53,52.95,51.75,205646,245104,0.5042,-0.4958,SCAN,0,Waiting
14:40:40,26163.05,53,26150,1.53,53.1,51.6,205646,245104,0.5027,-0.4973,SCAN,0,Waiting
14:40:45,26164.1,53,26150,1.53,53.4,51.35,205646,245104,0.5027,-0.4973,SCAN,0,Waiting
14:40:50,26164.2,53,26150,1.53,53.45,51.15,205646,245104,0.5054,-0.4946,SCAN,0,Waiting
14:40:53,26163.1,53,26150,1.53,53.5,51.15,205646,245104,0.5054,-0.4946,SCAN,0,Waiting
14:40:57,26162.85,53,26150,1.53,53.05,51.55,205646,245104,0.5054,-0.4946,SCAN,0,Waiting
