14:11:43,14:31:03,ORIGINAL_1min,NIFTY2610626300CE,CE,26300,75.35,71.4,78.45,-296.25,-5.24,10626.25,STOP_LOSS
14:54:47,15:00:54,ORIGINAL_1min,NIFTY2610626300CE,CE,26300,69.4,76.65,76.65,543.75,10.45,11170.0,TARGET
15:02:03,15:10:28,ORIGINAL_1min,NIFTY2610626300CE,CE,26300,75.55,85.2,85.2,723.75,12.77,11893.75,TARGET
15:14:44,15:15:48,ORIGINAL_1min,NIFTY2610626350CE,CE,26350,54.3,51.3,54.3,-225.0,-5.52,11668.75,STOP_LOSS
15:16:57,15:25:17,ORIGINAL_1min,NIFTY2610626350CE,CE,26350,52.75,57.5,57.1,356.25,9.0,12025.0,EOD_EXIT
