Entry_Time,Exit_Time,Strategy,Symbol,Type,Strike,Entry_Price,Exit_Price,Max_Price,PnL,PnL_Pct,Balance,Exit_Reason
09:53:56,09:58:37,STRATEGY_B_3min,NIFTY2610626000PE,PE,26000,86.9,81.8,89.7,-382.5,-5.87,9617.5,STOP_LOSS
10:02:40,10:04:34,STRATEGY_B_3min,NIFTY2610626050CE,CE,26050,98.5,92.65,100,-438.75,-5.94,9178.75,STOP_LOSS
10:05:43,10:07:32,STRATEGY_B_3min,NIFTY2610625950PE,PE,25950,70.4,64.05,70.4,-476.25,-9.02,8702.5,STOP_LOSS
10:09:25,10:29:57,STRATEGY_B_3min,NIFTY2610626050CE,CE,26050,97.75,107.75,107.75,750.0,10.23,9452.5,TARGET
