14:12:26,14:31:03,STRATEGY_A_2min,NIFTY2610626300CE,CE,26300,75,71.1,78.6,-292.5,-5.2,10438.75,STOP_LOSS
14:56:12,15:00:54,STRATEGY_A_2min,NIFTY2610626300CE,CE,26300,69.5,76.35,76.35,513.75,9.86,10952.5,TARGET
15:02:03,15:10:11,STRATEGY_A_2min,NIFTY2610626300CE,CE,26300,75.15,82.35,82.35,540.0,9.58,11492.5,TARGET
15:11:14,15:14:44,STRATEGY_A_2min,NIFTY2610626350CE,CE,26350,57.3,54,58.85,-247.5,-5.76,11245.0,STOP_LOSS
15:16:15,15:24:00,STRATEGY_A_2min,NIFTY2610626300CE,CE,26300,78.25,84.7,84.7,483.75,8.24,11728.75,TARGET
