datetime,open,high,low,close,volume,oi
2025-12-03T09:39:00,732.15,732.15,732.15,732.15,75.0,3.0
2025-12-03T09:41:00,739.2,739.2,739.2,739.2,75.0,3.0
2025-12-03T10:03:00,713.4,713.4,713.4,713.4,75.0,4.0
2025-12-03T10:05:00,706.45,706.45,706.45,706.45,75.0,3.0
2025-12-03T10:42:00,696.9,696.9,696.9,696.9,75.0,
2025-12-03T10:43:00,703.05,703.05,703.05,703.05,75.0,
2025-12-03T10:46:00,716.7,716.7,716.7,716.7,75.0,4.0
2025-12-03T11:40:00,744.95,744.95,744.95,744.95,75.0,
2025-12-03T11:54:00,736.05,736.05,736.05,736.05,75.0,
2025-12-03T12:14:00,747.3,747.3,747.3,747.3,75.0,5.0
2025-12-03T12:22:00,753.7,753.7,753.7,753.7,75.0,4.0
2025-12-03T12:23:00,756.85,756.85,756.85,756.85,75.0,5.0
2025-12-03T12:25:00,755.95,755.95,755.95,755.95,75.0,
2025-12-03T12:26:00,752.3,752.3,752.3,752.3,75.0,6.0
2025-12-03T12:45:00,716.8,716.8,716.8,716.8,75.0,7.0
2025-12-03T13:01:00,721.05,721.05,721.05,721.05,375.0,
2025-12-03T13:02:00,722.5,722.5,722.5,722.5,75.0,4.0
2025-12-03T13:47:00,708.0,708.0,708.0,708.0,75.0,
2025-12-03T14:07:00,728.0,728.0,728.0,728.0,75.0,
2025-12-03T14:15:00,754.4,754.4,754.4,754.4,75.0,
2025-12-03T14:29:00,734.7,734.7,734.7,734.7,75.0,
2025-12-04T09:15:00,741.5,741.5,741.5,741.5,150.0,5.0
2025-12-04T09:19:00,733.15,733.15,733.15,733.15,75.0,6.0
2025-12-04T09:21:00,727.2,727.2,727.2,727.2,75.0,
2025-12-04T09:35:00,800.45,800.45,800.45,800.45,,6.0
2025-12-04T09:36:00,798.55,802.05,797.0,797.0,300.0,
2025-12-04T09:59:00,806.7,806.7,806.7,806.7,,6.0
2025-12-04T10:00:00,806.7,806.7,806.7,806.7,75.0,
2025-12-04T10:01:00,812.7,812.7,811.95,811.95,300.0,
2025-12-04T10:02:00,802.25,802.25,802.25,802.25,225.0,
2025-12-04T10:06:00,803.05,803.05,803.05,803.05,75.0,7.0
2025-12-04T10:34:00,873.15,873.15,873.15,873.15,150.0,8.0
2025-12-04T10:35:00,873.45,874.05,873.45,874.05,225.0,
2025-12-04T10:41:00,879.25,879.25,879.25,879.25,225.0,9.0
2025-12-04T10:44:00,883.7,883.7,883.7,883.7,75.0,11.0
2025-12-04T10:45:00,881.8,882.35,881.25,881.25,225.0,
2025-12-04T10:46:00,882.55,883.1,881.45,882.65,525.0,16.0
2025-12-04T10:51:00,873.05,874.7,872.4,874.7,300.0,19.0
2025-12-04T10:56:00,872.55,872.6,872.5,872.5,225.0,22.0
2025-12-04T11:01:00,871.2,871.55,870.85,870.85,300.0,24.0
2025-12-04T11:02:00,870.15,870.15,869.9,869.9,225.0,27.0
2025-12-04T11:14:00,851.05,861.95,851.05,861.95,5550.0,30.0
2025-12-04T11:22:00,855.3,855.3,855.3,855.3,75.0,33.0
2025-12-04T11:51:00,801.5,801.5,801.5,801.5,75.0,
2025-12-04T12:28:00,808.25,808.25,808.25,808.25,300.0,33.0
2025-12-04T12:29:00,805.6,805.6,805.6,805.6,225.0,31.0
2025-12-04T12:46:00,769.4,769.4,769.4,769.4,75.0,33.0
2025-12-04T12:47:00,776.65,776.65,776.65,776.65,75.0,
2025-12-04T13:32:00,787.25,787.25,787.25,787.25,75.0,33.0
2025-12-04T13:34:00,787.1,787.1,787.1,787.1,300.0,
2025-12-04T13:45:00,747.7,747.7,747.7,747.7,525.0,36.0
2025-12-04T13:46:00,748.5,748.5,748.5,748.5,75.0,
2025-12-04T13:47:00,749.2,749.2,749.2,749.2,75.0,40.0
2025-12-04T13:51:00,755.55,757.25,753.9,756.95,525.0,
2025-12-04T13:52:00,752.9,752.9,752.9,752.9,150.0,
2025-12-04T13:54:00,753.0,753.0,753.0,753.0,525.0,
2025-12-04T13:55:00,751.85,751.85,751.85,751.85,375.0,
2025-12-04T14:01:00,751.8,751.8,751.8,751.8,150.0,
2025-12-04T14:08:00,774.4,774.4,774.4,774.4,75.0,39.0
2025-12-04T14:09:00,768.8,768.8,768.8,768.8,75.0,
2025-12-04T14:10:00,773.8,795.55,773.8,795.55,525.0,
2025-12-04T14:17:00,787.95,787.95,787.95,787.95,75.0,36.0
2025-12-04T14:21:00,772.45,776.5,772.2,776.5,375.0,
2025-12-04T14:22:00,779.4,779.5,779.1,779.1,225.0,
2025-12-04T15:02:00,837.35,837.35,833.9,833.9,150.0,42.0
2025-12-04T15:08:00,827.55,827.55,827.55,827.55,75.0,
2025-12-04T15:12:00,831.25,831.25,828.8,830.6,5700.0,
2025-12-04T15:14:00,821.2,824.2,821.2,823.95,5700.0,
2025-12-04T15:15:00,823.9,823.9,823.9,823.9,1500.0,45.0
2025-12-05T09:48:00,834.65,840.4,834.65,839.9,2400.0,55.0
2025-12-05T10:03:00,818.95,818.95,818.95,818.95,300.0,45.0
2025-12-05T10:28:00,884.0,884.0,884.0,884.0,375.0,
2025-12-05T10:37:00,848.85,848.85,848.85,848.85,75.0,46.0
2025-12-05T10:38:00,848.85,848.85,848.85,848.85,75.0,47.0
2025-12-05T10:43:00,858.9,858.9,858.9,858.9,300.0,
2025-12-05T11:11:00,907.25,913.35,907.25,913.35,525.0,
2025-12-05T11:12:00,916.75,917.15,916.75,917.15,150.0,
2025-12-05T11:26:00,928.95,928.95,928.55,928.55,225.0,49.0
2025-12-05T11:27:00,924.55,924.55,924.0,924.0,300.0,
2025-12-05T11:31:00,921.65,921.65,921.65,921.65,,54.0
2025-12-05T11:32:00,921.1,921.1,919.8,919.8,300.0,
2025-12-05T11:35:00,915.95,915.95,915.95,915.95,300.0,57.0
2025-12-05T11:36:00,915.9,916.65,915.25,916.5,450.0,
2025-12-05T11:41:00,919.15,919.15,919.15,919.15,75.0,65.0
2025-12-05T11:46:00,921.6,921.6,921.55,921.55,150.0,66.0
2025-12-05T12:11:00,920.5,920.5,920.5,920.5,75.0,67.0
2025-12-05T12:24:00,938.9,938.9,938.9,938.9,300.0,68.0
2025-12-05T12:31:00,953.8,953.8,953.8,953.8,75.0,65.0
2025-12-05T12:36:00,966.3,966.3,966.3,966.3,75.0,66.0
2025-12-05T12:41:00,967.1,967.1,966.45,967.0,375.0,66.0
2025-12-05T12:42:00,969.3,970.25,969.1,969.85,525.0,
2025-12-05T13:09:00,968.4,968.4,968.4,968.4,75.0,75.0
2025-12-05T13:11:00,963.0,963.0,963.0,963.0,150.0,76.0
2025-12-05T13:54:00,950.1,956.15,950.1,956.15,150.0,77.0
2025-12-05T13:57:00,958.7,958.7,958.7,958.7,75.0,
2025-12-05T14:01:00,952.65,952.65,952.65,952.65,75.0,
2025-12-05T14:43:00,935.85,935.85,935.85,935.85,750.0,78.0
2025-12-05T14:45:00,920.55,920.55,920.55,920.55,900.0,
2025-12-05T14:46:00,921.45,921.45,909.95,909.95,825.0,
2025-12-05T14:47:00,907.25,907.25,907.25,907.25,150.0,87.0
2025-12-05T14:48:00,905.3,905.3,905.3,905.3,75.0,
2025-12-05T14:49:00,918.9,922.75,918.9,921.85,900.0,
2025-12-05T14:50:00,922.4,922.4,915.55,916.3,225.0,90.0
2025-12-05T14:56:00,928.3,928.3,928.3,928.3,150.0,91.0
