Timestamp,Spot,RSI,RSI_Ready,VWAP,ATM_Strike,PCR,CE_Price,PE_Price,CE_OI,PE_OI,CE_Delta,PE_Delta,Status,PnL,Reason
09:29:06,26206.1,76,True,26328.42,26200,1.16,87.6,60,286462,211476,0.5621,-0.4379,SCANNING_BULLISH_FULL,0,Waiting for entry (FULL mode)
09:29:20,26205.0,75,True,26329.13,26200,1.16,86.85,60.3,286462,211476,0.5621,-0.4379,IN_POSITION_CE@26200,105.0,Monitoring @ Rs.86.85
09:29:27,26205.9,76,True,26329.47,26200,1.16,87.75,59.2,286462,211476,0.5547,-0.4453,IN_POSITION_CE@26200,172.5,Monitoring @ Rs.87.75
09:29:34,26208.6,78,True,26329.73,26200,1.16,88.25,59.05,286462,211476,0.5645,-0.4355,IN_POSITION_CE@26200,210.0,Monitoring @ Rs.88.25
09:29:42,26207.4,77,True,26329.67,26200,1.16,87.3,59.9,286462,211476,0.5645,-0.4355,IN_POSITION_CE@26200,138.75,Monitoring @ Rs.87.30
09:29:51,26206.45,77,True,26329.86,26200,1.16,86.75,60.45,286462,211476,0.5609,-0.4391,IN_POSITION_CE@26200,97.5,Monitoring @ Rs.86.75
09:29:58,26205.25,75,True,26329.92,26200,1.16,87.45,59.75,286462,211476,0.5569,-0.4431,IN_POSITION_CE@26200,150.0,Monitoring @ Rs.87.45
09:30:05,26204.5,71,True,26329.92,26200,1.16,87.6,60.05,286462,211476,0.5668,-0.4332,IN_POSITION_CE@26200,161.25,Monitoring @ Rs.87.60
09:30:13,26204.25,71,True,26330.12,26200,1.16,86.95,60.45,286462,211476,0.5668,-0.4332,IN_POSITION_CE@26200,112.5,Monitoring @ Rs.86.95
09:30:21,26203.5,70,True,26330.24,26200,1.16,87.1,60.45,286462,211476,0.5668,-0.4332,IN_POSITION_CE@26200,123.75,Monitoring @ Rs.87.10
09:30:29,26205.0,72,True,26330.34,26200,1.16,86.6,60.9,286462,211476,0.559,-0.441,IN_POSITION_CE@26200,86.25,Monitoring @ Rs.86.60
09:30:36,26202.15,68,True,26330.5,26200,1.16,86.25,60.9,286462,211476,0.5593,-0.4407,IN_POSITION_CE@26200,60.0,Monitoring @ Rs.86.25
09:30:43,26199.2,64,True,26330.58,26200,1.16,85.4,61,286462,211476,0.5593,-0.4407,IN_POSITION_CE@26200,-3.75,Monitoring @ Rs.85.40
09:30:51,26201.8,67,True,26330.59,26200,1.16,85.45,61.15,286462,211476,0.5564,-0.4436,IN_POSITION_CE@26200,0.0,Monitoring @ Rs.85.45
09:30:58,26199.4,64,True,26330.63,26200,1.16,84.95,61.2,286462,211476,0.5557,-0.4443,IN_POSITION_CE@26200,-37.5,Monitoring @ Rs.84.95
09:31:05,26199.1,64,True,26330.68,26200,1.21,86.1,61,286462,211476,0.5557,-0.4443,IN_POSITION_CE@26200,48.75,Monitoring @ Rs.86.10
09:31:12,26199.85,65,True,26330.79,26200,1.24,87.75,60,264985,242619,0.5564,-0.4436,IN_POSITION_CE@26200,172.5,Monitoring @ Rs.87.75
09:31:20,26200.95,66,True,26330.89,26200,1.24,87.75,59.8,264985,242619,0.5564,-0.4436,IN_POSITION_CE@26200,172.5,Monitoring @ Rs.87.75
09:31:26,26203.8,69,True,26330.95,26200,1.24,88.65,59.45,264985,242619,0.5629,-0.4371,IN_POSITION_CE@26200,240.0,Monitoring @ Rs.88.65
09:31:33,26202.45,68,True,26330.95,26200,1.24,87.95,59.7,264985,242619,0.5648,-0.4352,IN_POSITION_CE@26200,187.5,Monitoring @ Rs.87.95
09:31:41,26201.7,67,True,26331.12,26200,1.24,87.8,60.15,264985,242619,0.5648,-0.4352,IN_POSITION_CE@26200,176.25,Monitoring @ Rs.87.80
09:31:47,26205.15,70,True,26331.19,26200,1.24,87.95,59.9,264985,242619,0.5605,-0.4395,IN_POSITION_CE@26200,187.5,Monitoring @ Rs.87.95
09:31:54,26203.8,69,True,26331.24,26200,1.24,87.85,60.3,264985,242619,0.5611,-0.4389,IN_POSITION_CE@26200,180.0,Monitoring @ Rs.87.85
09:32:01,26203.8,69,True,26331.31,26200,1.24,87.95,60.1,264985,242619,0.5611,-0.4389,IN_POSITION_CE@26200,187.5,Monitoring @ Rs.87.95
09:32:08,26206.5,71,True,26331.43,26200,1.24,88.9,59.35,264985,242619,0.5611,-0.4389,IN_POSITION_CE@26200,258.75,Monitoring @ Rs.88.90
09:32:14,26205.05,70,True,26331.7,26200,1.24,88.4,59.75,264985,242619,0.563,-0.437,IN_POSITION_CE@26200,221.25,Monitoring @ Rs.88.40
09:32:21,26204.55,69,True,26331.77,26200,1.24,88.3,60,264985,242619,0.5644,-0.4356,IN_POSITION_CE@26200,213.75,Monitoring @ Rs.88.30
09:32:32,26207.5,71,True,26331.84,26200,1.24,89.5,59.25,264985,242619,0.562,-0.438,IN_POSITION_CE@26200,303.75,Monitoring @ Rs.89.50
09:32:47,26212.85,74,True,26332.43,26200,1.24,96.25,55.55,264985,242619,0.5679,-0.4321,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:32:54,26214.4,75,True,26332.8,26200,1.24,96.95,56.35,264985,242619,0.5822,-0.4178,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:33:02,26214.1,75,True,26332.97,26200,1.24,98.75,55.35,264985,242619,0.5822,-0.4178,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:33:10,26212.0,72,True,26333.5,26200,1.24,96.85,56.3,264985,242619,0.5903,-0.4097,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:33:16,26211.05,70,True,26333.87,26200,1.24,96,56.8,264985,242619,0.5872,-0.4128,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:33:24,26208.3,67,True,26333.85,26200,1.24,96.55,56.5,264985,242619,0.5872,-0.4128,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:33:31,26206.1,64,True,26333.96,26200,1.24,94.35,57.3,264985,242619,0.5856,-0.4144,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:33:38,26206.65,65,True,26334.0,26200,1.24,95.4,56.85,264985,242619,0.5802,-0.4198,SCANNING_BULLISH_FULL,603.75,Waiting for entry (FULL mode)
09:33:52,26205.8,64,True,26334.03,26200,1.24,92.55,57.75,264985,242619,0.5811,-0.4189,IN_POSITION_CE@26200,-138.75,Monitoring @ Rs.92.55
09:34:00,26204.35,62,True,26334.15,26200,1.24,92.35,57.55,264985,242619,0.5752,-0.4248,IN_POSITION_CE@26200,-153.75,Monitoring @ Rs.92.35
09:34:15,26201.25,59,True,26334.27,26200,1.32,90.05,58.75,246599,266795,0.5761,-0.4239,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
09:34:22,26203.2,61,True,26334.32,26200,1.32,90,58.6,246599,266795,0.5686,-0.4314,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
09:34:30,26202.6,60,True,26334.32,26200,1.32,89.75,58.95,246599,266795,0.5703,-0.4297,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
09:34:36,26201.8,60,True,26334.36,26200,1.32,91.05,58.45,246599,266795,0.5703,-0.4297,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
09:34:43,26200.0,58,True,26334.41,26200,1.32,90,58.95,246599,266795,0.5709,-0.4291,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
09:34:50,26200.1,58,True,26334.46,26200,1.32,90.05,59,246599,266795,0.5709,-0.4291,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
09:34:57,26199.5,58,True,26334.48,26200,1.32,88.1,60,246599,266795,0.5685,-0.4315,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
09:35:03,26198.2,56,True,26334.52,26200,1.32,88.15,60.1,246599,266795,0.566,-0.434,SCANNING_BULLISH_FULL,356.25,Waiting for entry (FULL mode)
