Timestamp,Spot_LTP,Fut_LTP,RSI,VWAP,EMA5,EMA13,ATM_Strike,PCR,CE_Symbol,CE_LTP,CE_OI,CE_Delta,CE_Theta,PE_Symbol,PE_LTP,PE_OI,PE_Delta,PE_Theta
14:05:30,26148.2,0.0,58,0.0,26147.07,26145.36,26150,1.5,NIFTY25D2326150CE,48.45,227311,0.4735,-25.4254,NIFTY25D2326150PE,59.8,244687,-0.5265,-25.4254
14:05:33,26148.1,0.0,58,0.0,26147.04,26145.34,26150,1.5,NIFTY25D2326150CE,48.1,227311,0.4737,-25.4043,NIFTY25D2326150PE,60,244687,-0.5263,-25.4043
14:05:38,26147.2,0.0,57,0.0,26146.74,26145.21,26150,1.5,NIFTY25D2326150CE,48.1,227311,0.4737,-25.4043,NIFTY25D2326150PE,60.05,244687,-0.5263,-25.4043
14:05:42,26146.9,0.0,56,0.0,26146.64,26145.17,26150,1.5,NIFTY25D2326150CE,48.1,227311,0.4692,-25.3728,NIFTY25D2326150PE,60.15,244687,-0.5308,-25.3728
14:05:45,26147.2,0.0,57,0.0,26146.74,26145.21,26150,1.5,NIFTY25D2326150CE,48.2,227311,0.4692,-25.3728,NIFTY25D2326150PE,60.15,244687,-0.5308,-25.3728
14:05:49,26147.55,0.0,57,0.0,26146.86,26145.26,26150,1.5,NIFTY25D2326150CE,48.25,227311,0.4692,-25.3728,NIFTY25D2326150PE,59.9,244687,-0.5308,-25.3728
14:05:53,26146.65,0.0,56,0.0,26146.56,26145.13,26150,1.5,NIFTY25D2326150CE,48.2,227311,0.4659,-25.3783,NIFTY25D2326150PE,60,244687,-0.5341,-25.3783
14:05:56,26146.3,0.0,56,0.0,26146.44,26145.08,26150,1.5,NIFTY25D2326150CE,48.4,227311,0.4659,-25.3783,NIFTY25D2326150PE,59.7,244687,-0.5341,-25.3783
14:06:06,26148.85,0.0,58,0.0,26147.29,26145.45,26150,1.5,NIFTY25D2326150CE,48.75,227311,0.4662,-25.3578,NIFTY25D2326150PE,59.6,244687,-0.5338,-25.3578
14:06:11,26147.35,0.0,57,0.0,26146.79,26145.23,26150,1.5,NIFTY25D2326150CE,48.55,227311,0.4662,-25.3578,NIFTY25D2326150PE,59.7,244687,-0.5338,-25.3578
14:06:17,26148.3,0.0,58,0.0,26147.11,26145.37,26150,1.5,NIFTY25D2326150CE,48.5,227311,0.469,-25.3998,NIFTY25D2326150PE,59.9,244687,-0.531,-25.3998
14:06:20,26148.1,0.0,58,0.0,26147.04,26145.34,26150,1.5,NIFTY25D2326150CE,48.35,227311,0.469,-25.3998,NIFTY25D2326150PE,59.65,244687,-0.531,-25.3998
14:06:24,26148.05,0.0,58,0.0,26147.02,26145.33,26150,1.5,NIFTY25D2326150CE,48.35,227311,0.469,-25.3998,NIFTY25D2326150PE,59.8,244687,-0.531,-25.3998
14:06:28,26146.15,0.0,56,0.0,26146.39,26145.06,26150,1.5,NIFTY25D2326150CE,48.45,227311,0.4675,-25.3605,NIFTY25D2326150PE,59.6,244687,-0.5325,-25.3605
14:06:32,26148.4,0.0,58,0.0,26147.14,26145.38,26150,1.5,NIFTY25D2326150CE,48.55,227311,0.468,-25.4009,NIFTY25D2326150PE,59.35,244687,-0.532,-25.4009
14:06:37,26147.9,0.0,58,0.0,26146.97,26145.31,26150,1.5,NIFTY25D2326150CE,48.75,227311,0.4675,-25.3605,NIFTY25D2326150PE,59.3,244687,-0.5325,-25.3605
14:06:40,26147.75,0.0,57,0.0,26146.92,26145.29,26150,1.5,NIFTY25D2326150CE,48.8,227311,0.4675,-25.3605,NIFTY25D2326150PE,59.35,244687,-0.5325,-25.3605
14:06:45,26148.9,0.0,59,0.0,26147.31,26145.46,26150,1.5,NIFTY25D2326150CE,49,227311,0.4675,-25.3605,NIFTY25D2326150PE,59.15,244687,-0.5325,-25.3605
14:06:49,26148.75,0.0,58,0.0,26147.26,26145.43,26150,1.5,NIFTY25D2326150CE,48.9,227311,0.47,-25.3508,NIFTY25D2326150PE,59.15,244687,-0.53,-25.3508
14:06:54,26148.55,0.0,58,0.0,26147.19,26145.41,26150,1.5,NIFTY25D2326150CE,49,227311,0.47,-25.3508,NIFTY25D2326150PE,59.3,244687,-0.53,-25.3508
14:06:58,26148.1,0.0,58,0.0,26147.04,26145.34,26150,1.5,NIFTY25D2326150CE,49.05,227311,0.471,-25.3657,NIFTY25D2326150PE,59.1,244687,-0.529,-25.3657
14:07:04,26149.25,0.0,59,0.0,26147.42,26145.51,26150,1.5,NIFTY25D2326150CE,48.9,227311,0.471,-25.3657,NIFTY25D2326150PE,59.45,244687,-0.529,-25.3657
14:07:09,26148.05,0.0,58,0.0,26147.02,26145.33,26150,1.5,NIFTY25D2326150CE,48.9,227311,0.471,-25.3657,NIFTY25D2326150PE,59.45,244687,-0.529,-25.3657
14:07:13,26147.45,0.0,57,0.0,26146.82,26145.25,26150,1.5,NIFTY25D2326150CE,48.75,227311,0.4714,-25.4161,NIFTY25D2326150PE,59.8,244687,-0.5286,-25.4161
14:07:16,26148.25,0.0,58,0.0,26147.09,26145.36,26150,1.5,NIFTY25D2326150CE,48.9,227311,0.4714,-25.4161,NIFTY25D2326150PE,59.5,244687,-0.5286,-25.4161
14:07:20,26148.1,0.0,58,0.0,26147.04,26145.34,26150,1.5,NIFTY25D2326150CE,48.8,227311,0.4714,-25.4161,NIFTY25D2326150PE,59.8,244687,-0.5286,-25.4161
14:07:23,26147.15,0.0,57,0.0,26146.72,26145.21,26150,1.5,NIFTY25D2326150CE,48.7,227311,0.471,-25.4475,NIFTY25D2326150PE,59.75,244687,-0.529,-25.4475
14:07:26,26146.9,0.0,56,0.0,26146.64,26145.17,26150,1.5,NIFTY25D2326150CE,48.75,227311,0.471,-25.4475,NIFTY25D2326150PE,59.75,244687,-0.529,-25.4475
14:07:30,26148.75,0.0,58,0.0,26147.26,26145.43,26150,1.5,NIFTY25D2326150CE,48.25,227311,0.471,-25.4475,NIFTY25D2326150PE,60.1,244687,-0.529,-25.4475
14:07:35,26149.25,0.0,59,0.0,26147.42,26145.51,26150,1.5,NIFTY25D2326150CE,47.9,227311,0.4694,-25.4671,NIFTY25D2326150PE,60.9,244687,-0.5306,-25.4671
14:07:43,26147.75,0.0,57,0.0,26146.92,26145.29,26150,1.5,NIFTY25D2326150CE,47.65,227311,0.4621,-25.4311,NIFTY25D2326150PE,60.85,244687,-0.5379,-25.4311
