Timestamp,Spot_LTP,Fut_LTP,RSI,VWAP,EMA5,EMA13,ATM_Strike,PCR,CE_Symbol,CE_LTP,CE_OI,CE_Delta,CE_Theta,PE_Symbol,PE_LTP,PE_OI,PE_Delta,PE_Theta
09:15:34,26152.8,26173.5,33,26190.27,26168.78,26174.97,26150,1.08,NIFTY25DEC26150CE,119.55,24373,0.5499,-8.3376,NIFTY25DEC26150PE,91.2,31291,-0.4501,-8.3376
09:15:37,26154.9,26180.0,34,26190.29,26169.48,26175.27,26150,1.08,NIFTY25DEC26150CE,118.4,24373,0.5449,-8.3397,NIFTY25DEC26150PE,92.9,31291,-0.4551,-8.3397
09:15:41,26153.15,26176.9,33,26190.27,26168.89,26175.02,26150,1.08,NIFTY25DEC26150CE,118.7,24373,0.5449,-8.3397,NIFTY25DEC26150PE,91.2,31291,-0.4551,-8.3397
09:15:45,26150.15,26170.1,32,26190.22,26167.89,26174.59,26150,1.08,NIFTY25DEC26150CE,118.05,24373,0.5449,-8.3397,NIFTY25DEC26150PE,92.55,31291,-0.4551,-8.3397
09:15:50,26152.65,26172.5,33,26190.23,26168.73,26174.95,26150,1.08,NIFTY25DEC26150CE,118.4,24373,0.5449,-8.3397,NIFTY25DEC26150PE,91.65,31291,-0.4551,-8.3397
09:15:53,26153.1,26179.5,33,26190.27,26168.88,26175.01,26150,1.08,NIFTY25DEC26150CE,118.5,24373,0.5405,-8.3327,NIFTY25DEC26150PE,91.45,31291,-0.4595,-8.3327
09:15:56,26151.85,26172.0,33,26190.22,26168.46,26174.83,26150,1.08,NIFTY25DEC26150CE,116.6,24373,0.5405,-8.3327,NIFTY25DEC26150PE,92.6,31291,-0.4595,-8.3327
09:16:00,26147.6,26171.0,32,26190.88,26167.04,26174.22,26150,1.09,NIFTY25DEC26150CE,114.1,30462,0.5413,-8.2956,NIFTY25DEC26150PE,94,47389,-0.4587,-8.2956
09:16:03,26145.25,26172.0,31,26190.89,26166.26,26173.89,26150,1.09,NIFTY25DEC26150CE,113,30462,0.5413,-8.2956,NIFTY25DEC26150PE,95.2,47389,-0.4587,-8.2956
09:16:06,26143.1,26167.0,30,26190.85,26165.54,26173.58,26150,1.09,NIFTY25DEC26150CE,114.1,30462,0.5413,-8.2956,NIFTY25DEC26150PE,94.9,47389,-0.4587,-8.2956
09:16:09,26144.3,26170.0,30,26190.86,26165.94,26173.75,26150,1.09,NIFTY25DEC26150CE,117,30462,0.5366,-8.2672,NIFTY25DEC26150PE,92.15,47389,-0.4634,-8.2672
09:16:12,26151.8,26176.7,33,26190.9,26168.44,26174.82,26150,1.09,NIFTY25DEC26150CE,118.5,30462,0.5366,-8.2672,NIFTY25DEC26150PE,92.45,47389,-0.4634,-8.2672
09:16:15,26155.25,26172.0,34,26190.86,26169.59,26175.32,26150,1.09,NIFTY25DEC26150CE,118.5,30462,0.5366,-8.2672,NIFTY25DEC26150PE,92.6,47389,-0.4634,-8.2672
09:16:18,26154.55,26176.8,34,26190.9,26169.36,26175.22,26150,1.09,NIFTY25DEC26150CE,120.4,30462,0.5366,-8.2672,NIFTY25DEC26150PE,91.3,47389,-0.4634,-8.2672
09:16:21,26152.9,26180.0,33,26190.92,26168.81,26174.98,26150,1.09,NIFTY25DEC26150CE,120.4,30462,0.5366,-8.2672,NIFTY25DEC26150PE,90.6,47389,-0.4634,-8.2672
09:16:24,26154.95,26175.5,34,26190.87,26169.49,26175.27,26150,1.09,NIFTY25DEC26150CE,120.4,30462,0.5366,-8.2672,NIFTY25DEC26150PE,90.4,47389,-0.4634,-8.2672
09:16:27,26156.95,26182.8,35,26190.94,26170.16,26175.56,26150,1.09,NIFTY25DEC26150CE,122.8,30462,0.5459,-8.3576,NIFTY25DEC26150PE,88.85,47389,-0.4541,-8.3576
09:16:30,26160.4,26182.8,36,26190.94,26171.31,26176.05,26150,1.09,NIFTY25DEC26150CE,122.4,30462,0.5545,-8.2867,NIFTY25DEC26150PE,88.75,47389,-0.4455,-8.2867
09:16:35,26159.0,26185.0,36,26190.96,26170.84,26175.85,26150,1.09,NIFTY25DEC26150CE,122.5,30462,0.5459,-8.3576,NIFTY25DEC26150PE,88.8,47389,-0.4541,-8.3576
09:16:38,26159.2,26185.0,36,26190.96,26170.91,26175.88,26150,1.09,NIFTY25DEC26150CE,121.7,30462,0.5545,-8.2867,NIFTY25DEC26150PE,88.55,47389,-0.4455,-8.2867
09:16:41,26157.6,26185.0,35,26190.96,26170.38,26175.65,26150,1.09,NIFTY25DEC26150CE,121.3,30462,0.5545,-8.2867,NIFTY25DEC26150PE,89.6,47389,-0.4455,-8.2867
09:16:45,26159.7,26180.0,36,26190.91,26171.08,26175.95,26150,1.09,NIFTY25DEC26150CE,124.05,30462,0.5515,-8.2885,NIFTY25DEC26150PE,87.9,47389,-0.4485,-8.2885
09:16:48,26162.55,26185.0,37,26190.96,26172.03,26176.36,26150,1.09,NIFTY25DEC26150CE,122.6,30462,0.5545,-8.2867,NIFTY25DEC26150PE,88.6,47389,-0.4455,-8.2867
09:16:52,26161.95,26184.9,37,26190.95,26171.83,26176.27,26150,1.09,NIFTY25DEC26150CE,123.7,30462,0.5533,-8.2869,NIFTY25DEC26150PE,87.8,47389,-0.4467,-8.2869
09:16:56,26160.9,26185.0,37,26190.96,26171.48,26176.12,26150,1.09,NIFTY25DEC26150CE,122.9,30462,0.5533,-8.2869,NIFTY25DEC26150PE,88.25,47389,-0.4467,-8.2869
09:17:00,26158.5,26184.9,36,26191.31,26170.68,26175.78,26150,1.09,NIFTY25DEC26150CE,126.85,30462,0.5533,-8.2869,NIFTY25DEC26150PE,86.1,47389,-0.4467,-8.2869
09:17:03,26159.25,26187.0,36,26191.34,26170.93,26175.89,26150,1.09,NIFTY25DEC26150CE,124.85,30462,0.5533,-8.2869,NIFTY25DEC26150PE,87.6,47389,-0.4467,-8.2869
