Timestamp,Spot_LTP,Fut_LTP,RSI,VWAP,EMA5,EMA13,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
09:48:40,26085.15,26099.0,10,26178.56,26098.95,26117.54,26100,0.82,2840355,2315799,NIFTY25DEC26100CE,26100,70.8,225325,0.4934,0.0022,-8.6646,11.2112,6.55,NIFTY25DEC26100PE,26100,76.25,197428,-0.5066,0.0022,-8.6646,11.2112,6.55
09:48:48,26086.1,26100.0,10,26178.56,26099.26,26117.68,26100,0.82,2840355,2315841,NIFTY25DEC26100CE,26100,71.45,225325,0.4934,0.0022,-8.6646,11.2112,6.55,NIFTY25DEC26100PE,26100,75.6,197428,-0.5066,0.0022,-8.6646,11.2112,6.55
09:48:55,26086.4,26099.8,11,26178.53,26099.36,26117.72,26100,0.82,2840355,2315841,NIFTY25DEC26100CE,26100,71.6,225325,0.4921,0.0022,-8.6515,11.2103,6.54,NIFTY25DEC26100PE,26100,75.2,197428,-0.5079,0.0022,-8.6515,11.2103,6.54
09:49:04,26089.0,26100.0,14,26178.46,26100.23,26118.09,26100,0.82,2840355,2315841,NIFTY25DEC26100CE,26100,72.1,225325,0.4922,0.0022,-8.6619,11.2095,6.55,NIFTY25DEC26100PE,26100,74.3,197428,-0.5078,0.0022,-8.6619,11.2095,6.55
09:49:11,26089.3,26101.5,15,26178.45,26100.33,26118.13,26100,0.81,2877005,2318307,NIFTY25DEC26100CE,26100,72.2,232957,0.4922,0.0022,-8.6619,11.2095,6.55,NIFTY25DEC26100PE,26100,74.45,200248,-0.5078,0.0022,-8.6619,11.2095,6.55
09:49:19,26090.05,26100.2,15,26178.41,26100.58,26118.24,26100,0.8,2880902,2318526,NIFTY25DEC26100CE,26100,72.35,232957,0.4972,0.0022,-8.6242,11.2123,6.52,NIFTY25DEC26100PE,26100,74.3,200248,-0.5028,0.0022,-8.6242,11.2123,6.52
09:49:27,26089.8,26100.4,15,26178.4,26100.5,26118.21,26100,0.8,2881101,2318579,NIFTY25DEC26100CE,26100,73.05,232957,0.4963,0.0022,-8.6533,11.212,6.54,NIFTY25DEC26100PE,26100,72.8,200248,-0.5037,0.0022,-8.6533,11.212,6.54
09:49:34,26089.45,26101.3,15,26178.41,26100.38,26118.16,26100,0.8,2881100,2318622,NIFTY25DEC26100CE,26100,73.05,232957,0.4985,0.0022,-8.607,11.2128,6.5,NIFTY25DEC26100PE,26100,72.65,200248,-0.5015,0.0022,-8.607,11.2128,6.5
09:49:41,26091.45,26103.0,17,26178.45,26101.05,26118.44,26100,0.8,2881149,2318688,NIFTY25DEC26100CE,26100,72.7,232957,0.5025,0.0022,-8.5927,11.2134,6.49,NIFTY25DEC26100PE,26100,73.25,200248,-0.4975,0.0022,-8.5927,11.2134,6.49
09:49:49,26091.05,26102.0,17,26178.42,26100.91,26118.38,26100,0.8,2881157,2318723,NIFTY25DEC26100CE,26100,73.1,232957,0.5025,0.0022,-8.5927,11.2134,6.49,NIFTY25DEC26100PE,26100,72.7,200248,-0.4975,0.0022,-8.5927,11.2134,6.49
09:49:57,26092.55,26102.2,13,26178.41,26098.3,26114.79,26100,0.8,2881157,2318723,NIFTY25DEC26100CE,26100,73.35,232957,0.5016,0.0022,-8.5868,11.2134,6.49,NIFTY25DEC26100PE,26100,72.2,200248,-0.4984,0.0022,-8.5868,11.2134,6.49
09:50:04,26093.3,26105.0,14,26178.2,26098.55,26114.9,26100,0.8,2881157,2318718,NIFTY25DEC26100CE,26100,74.05,232957,0.5029,0.0022,-8.5881,11.2125,6.49,NIFTY25DEC26100PE,26100,71,200248,-0.4971,0.0022,-8.5881,11.2125,6.49
09:50:11,26093.2,26105.0,14,26178.16,26098.52,26114.88,26100,0.8,2881157,2318724,NIFTY25DEC26100CE,26100,73.5,232957,0.5075,0.0022,-8.5449,11.2117,6.46,NIFTY25DEC26100PE,26100,72.15,200248,-0.4925,0.0022,-8.5449,11.2117,6.46
09:50:19,26092.7,26105.9,13,26178.14,26098.35,26114.81,26100,0.8,2881142,2318699,NIFTY25DEC26100CE,26100,73.3,232957,0.5029,0.0022,-8.5881,11.2125,6.49,NIFTY25DEC26100PE,26100,72.8,200248,-0.4971,0.0022,-8.5881,11.2125,6.49
09:50:26,26092.2,26104.7,13,26178.1,26098.19,26114.74,26100,0.8,2881142,2318701,NIFTY25DEC26100CE,26100,73.25,232957,0.5039,0.0022,-8.5968,11.2125,6.49,NIFTY25DEC26100PE,26100,72.7,200248,-0.4961,0.0022,-8.5968,11.2125,6.49
09:50:34,26089.55,26102.8,12,26178.04,26097.3,26114.36,26100,0.8,2881156,2318702,NIFTY25DEC26100CE,26100,72.25,232957,0.5013,0.0022,-8.6207,11.2124,6.51,NIFTY25DEC26100PE,26100,74.05,200248,-0.4987,0.0022,-8.6207,11.2124,6.51
09:50:43,26088.25,26102.7,11,26177.99,26096.87,26114.18,26100,0.8,2881153,2318702,NIFTY25DEC26100CE,26100,72.05,232957,0.5013,0.0022,-8.6207,11.2124,6.51,NIFTY25DEC26100PE,26100,74.45,200248,-0.4987,0.0022,-8.6207,11.2124,6.51
09:50:50,26088.55,26100.0,12,26177.97,26096.97,26114.22,26100,0.8,2881153,2318702,NIFTY25DEC26100CE,26100,72,232957,0.5013,0.0022,-8.6207,11.2124,6.51,NIFTY25DEC26100PE,26100,74.95,200248,-0.4987,0.0022,-8.6207,11.2124,6.51
09:50:58,26087.6,26098.6,11,26177.89,26096.65,26114.08,26100,0.8,2881173,2318705,NIFTY25DEC26100CE,26100,71.65,232957,0.496,0.0022,-8.6457,11.2109,6.53,NIFTY25DEC26100PE,26100,75.15,200248,-0.504,0.0022,-8.6457,11.2109,6.53
09:51:05,26086.7,26096.1,11,26177.8,26096.35,26113.96,26100,0.8,2881172,2318639,NIFTY25DEC26100CE,26100,71.15,232957,0.4966,0.0022,-8.6238,11.2103,6.52,NIFTY25DEC26100PE,26100,75.75,200248,-0.5034,0.0022,-8.6238,11.2103,6.52
09:51:12,26086.05,26093.9,11,26177.76,26096.14,26113.86,26100,0.81,2881232,2320073,NIFTY25DEC26100CE,26100,71,232957,0.4966,0.0022,-8.6238,11.2103,6.52,NIFTY25DEC26100PE,26100,75.5,200248,-0.5034,0.0022,-8.6238,11.2103,6.52
09:51:20,26086.4,26098.2,11,26177.74,26096.25,26113.91,26100,0.81,2881233,2320073,NIFTY25DEC26100CE,26100,71.35,232957,0.4933,0.0022,-8.6421,11.2084,6.53,NIFTY25DEC26100PE,26100,74.95,200248,-0.5067,0.0022,-8.6421,11.2084,6.53
09:51:28,26086.95,26096.8,11,26177.72,26096.44,26113.99,26100,0.81,2881233,2320073,NIFTY25DEC26100CE,26100,70.9,232957,0.4931,0.0022,-8.6273,11.2083,6.52,NIFTY25DEC26100PE,26100,75.5,200248,-0.5069,0.0022,-8.6273,11.2083,6.52
09:51:35,26085.85,26096.7,11,26177.71,26096.07,26113.83,26100,0.81,2881233,2320047,NIFTY25DEC26100CE,26100,70.75,232957,0.4921,0.0022,-8.6499,11.2075,6.54,NIFTY25DEC26100PE,26100,75.25,200248,-0.5079,0.0022,-8.6499,11.2075,6.54
09:51:43,26083.15,26094.0,11,26177.68,26095.17,26113.45,26100,0.81,2881233,2320047,NIFTY25DEC26100CE,26100,69.75,232957,0.4921,0.0022,-8.6499,11.2075,6.54,NIFTY25DEC26100PE,26100,76.75,200248,-0.5079,0.0022,-8.6499,11.2075,6.54
09:51:51,26083.65,26093.9,11,26177.68,26095.34,26113.52,26100,0.81,2881231,2320047,NIFTY25DEC26100CE,26100,69.7,232957,0.4912,0.0022,-8.643,11.2069,6.53,NIFTY25DEC26100PE,26100,77.25,200248,-0.5088,0.0022,-8.643,11.2069,6.53
09:51:58,26081.65,26091.0,10,26177.56,26094.67,26113.23,26100,0.81,2881230,2320077,NIFTY25DEC26100CE,26100,66.85,232957,0.4853,0.0022,-8.6169,11.2008,6.52,NIFTY25DEC26100PE,26100,80.8,200248,-0.5147,0.0022,-8.6169,11.2008,6.52
09:52:06,26081.75,26089.0,10,26177.06,26094.7,26113.25,26100,0.81,2881230,2320077,NIFTY25DEC26100CE,26100,67.6,232957,0.4853,0.0022,-8.6169,11.2008,6.52,NIFTY25DEC26100PE,26100,79.9,200248,-0.5147,0.0022,-8.6169,11.2008,6.52
09:52:13,26080.1,26089.0,10,26177.01,26094.15,26113.01,26100,0.79,2915535,2305908,NIFTY25DEC26100CE,26100,66.8,243222,0.4779,0.0022,-8.6083,11.1888,6.51,NIFTY25DEC26100PE,26100,81,198072,-0.5221,0.0022,-8.6083,11.1888,6.51
09:52:20,26080.45,26090.0,10,26177.01,26094.27,26113.06,26100,0.79,2915932,2305964,NIFTY25DEC26100CE,26100,67.8,243222,0.4707,0.0022,-8.6194,11.1743,6.53,NIFTY25DEC26100PE,26100,79.65,198072,-0.5293,0.0022,-8.6194,11.1743,6.53
09:52:28,26080.65,26089.9,10,26176.96,26094.34,26113.09,26100,0.79,2916031,2306003,NIFTY25DEC26100CE,26100,67.25,243222,0.4707,0.0022,-8.6194,11.1743,6.53,NIFTY25DEC26100PE,26100,80.5,198072,-0.5293,0.0022,-8.6194,11.1743,6.53
09:52:35,26079.65,26089.9,10,26176.93,26094.0,26112.95,26100,0.79,2916036,2305490,NIFTY25DEC26100CE,26100,67.7,243222,0.4713,0.0022,-8.6624,11.1756,6.56,NIFTY25DEC26100PE,26100,80.1,198072,-0.5287,0.0022,-8.6624,11.1756,6.56
09:52:41,26079.05,26089.8,10,26176.92,26093.8,26112.86,26100,0.79,2916036,2305489,NIFTY25DEC26100CE,26100,66.65,243222,0.4744,0.0022,-8.6811,11.1823,6.57,NIFTY25DEC26100PE,26100,81.4,198072,-0.5256,0.0022,-8.6811,11.1823,6.57
09:52:49,26078.05,26089.8,10,26176.9,26093.47,26112.72,26100,0.79,2916022,2305497,NIFTY25DEC26100CE,26100,66.7,243222,0.4744,0.0022,-8.6811,11.1823,6.57,NIFTY25DEC26100PE,26100,81.25,198072,-0.5256,0.0022,-8.6811,11.1823,6.57
09:52:55,26078.15,26088.0,10,26176.78,26093.5,26112.73,26100,0.79,2916035,2305455,NIFTY25DEC26100CE,26100,66.9,243222,0.4703,0.0022,-8.674,11.1735,6.57,NIFTY25DEC26100PE,26100,81.4,198072,-0.5297,0.0022,-8.674,11.1735,6.57
09:53:02,26076.65,26088.2,10,26176.56,26093.0,26112.52,26100,0.79,2916261,2305452,NIFTY25DEC26100CE,26100,65.75,243222,0.4703,0.0022,-8.674,11.1735,6.57,NIFTY25DEC26100PE,26100,84,198072,-0.5297,0.0022,-8.674,11.1735,6.57
09:53:09,26071.9,26083.9,9,26175.71,26091.42,26111.84,26050,0.79,2916438,2305385,NIFTY25DEC26050CE,26050,90.2,56274,0.5733,0.0021,-8.648,11.0133,6.65,NIFTY25DEC26050PE,26050,60.95,93410,-0.4267,0.0021,-8.648,11.0133,6.65
