Timestamp,Spot_LTP,Fut_LTP,RSI,VWAP,EMA5,EMA13,ATM_Strike,PCR,CE_Symbol,CE_LTP,CE_OI,CE_Delta,CE_Theta,PE_Symbol,PE_LTP,PE_OI,PE_Delta,PE_Theta
09:13:22,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:25,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:29,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:32,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:35,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:38,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:41,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:44,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:48,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:51,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:54,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:13:57,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:14:00,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:14:03,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.727,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.727
09:14:08,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:12,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:16,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:20,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:22,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:26,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:30,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:33,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:36,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:39,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:43,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:46,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:49,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:52,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:55,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,142.55,24373,0.5832,-8.728,NIFTY25DEC26150PE,85.3,31291,-0.4168,-8.728
09:14:58,26170.65,26228.0,42,nan,26174.73,26177.52,26150,1.08,NIFTY25DEC26150CE,141.05,24373,0.5832,-8.728,NIFTY25DEC26150PE,80,31291,-0.4168,-8.728
09:15:01,26201.55,26194.9,60,26190.34,26185.03,26181.93,26200,1.08,NIFTY25DEC26200CE,102.9,100783,0.5126,-8.7452,NIFTY25DEC26200PE,109.15,87828,-0.4874,-8.7452
