Timestamp,Spot_LTP,Fut_LTP,RSI,VWAP,EMA5,EMA13,ATM_Strike,PCR,CE_Symbol,CE_LTP,CE_OI,CE_Delta,CE_Theta,PE_Symbol,PE_LTP,PE_OI,PE_Delta,PE_Theta
14:10:40,26130.0,0.0,40,0.0,26137.56,26141.06,26150,1.49,NIFTY25D2326150CE,45.8,228204,0.4518,-25.2088,NIFTY25D2326150PE,62.6,238859,-0.5482,-25.2088
14:10:47,26130.9,0.0,40,0.0,26137.86,26141.18,26150,1.49,NIFTY25D2326150CE,45.8,228204,0.4518,-25.2088,NIFTY25D2326150PE,62.7,238859,-0.5482,-25.2088
14:10:51,26129.95,0.0,40,0.0,26137.54,26141.05,26150,1.49,NIFTY25D2326150CE,45.9,228204,0.4516,-25.286,NIFTY25D2326150PE,62.65,238859,-0.5484,-25.286
14:11:00,26130.85,0.0,40,0.0,26137.84,26141.18,26150,1.49,NIFTY25D2326150CE,45.9,228204,0.4516,-25.286,NIFTY25D2326150PE,62.45,238859,-0.5484,-25.286
14:11:03,26130.1,0.0,40,0.0,26137.59,26141.07,26150,1.49,NIFTY25D2326150CE,45.75,228204,0.4521,-25.2639,NIFTY25D2326150PE,62.7,238859,-0.5479,-25.2639
14:11:07,26130.65,0.0,40,0.0,26137.78,26141.15,26150,1.49,NIFTY25D2326150CE,46.25,228204,0.4521,-25.2639,NIFTY25D2326150PE,62,238859,-0.5479,-25.2639
14:11:10,26133.3,0.0,42,0.0,26138.66,26141.53,26150,1.49,NIFTY25D2326150CE,46.55,228204,0.4521,-25.2639,NIFTY25D2326150PE,61.35,238859,-0.5479,-25.2639
14:11:14,26133.75,0.0,43,0.0,26138.81,26141.59,26150,1.49,NIFTY25D2326150CE,46.5,228204,0.4513,-25.2979,NIFTY25D2326150PE,61.55,238859,-0.5487,-25.2979
14:11:18,26133.6,0.0,42,0.0,26138.76,26141.57,26150,1.49,NIFTY25D2326150CE,46.8,228204,0.4513,-25.2979,NIFTY25D2326150PE,60.95,238859,-0.5487,-25.2979
14:11:21,26130.95,0.0,40,0.0,26137.88,26141.19,26150,1.48,NIFTY25D2326150CE,46.65,228204,0.4513,-25.2979,NIFTY25D2326150PE,61.15,238859,-0.5487,-25.2979
14:11:25,26130.0,0.0,40,0.0,26137.56,26141.06,26150,1.48,NIFTY25D2326150CE,46.5,228496,0.457,-25.2671,NIFTY25D2326150PE,61.4,239208,-0.543,-25.2671
14:11:30,26130.65,0.0,40,0.0,26137.78,26141.15,26150,1.48,NIFTY25D2326150CE,46.7,228496,0.457,-25.2671,NIFTY25D2326150PE,61.2,239208,-0.543,-25.2671
14:11:33,26131.0,0.0,40,0.0,26137.89,26141.2,26150,1.48,NIFTY25D2326150CE,47.1,228496,0.4595,-25.1598,NIFTY25D2326150PE,60.6,239208,-0.5405,-25.1598
14:11:37,26130.9,0.0,40,0.0,26137.86,26141.18,26150,1.48,NIFTY25D2326150CE,47,228496,0.4595,-25.1598,NIFTY25D2326150PE,60.85,239208,-0.5405,-25.1598
14:11:39,26129.9,0.0,40,0.0,26137.53,26141.04,26150,1.48,NIFTY25D2326150CE,46.35,228496,0.4605,-25.1854,NIFTY25D2326150PE,61.8,239208,-0.5395,-25.1854
14:11:44,26128.6,0.0,39,0.0,26137.09,26140.86,26150,1.48,NIFTY25D2326150CE,46.1,228496,0.4605,-25.1854,NIFTY25D2326150PE,62.15,239208,-0.5395,-25.1854
14:11:49,26129.9,0.0,40,0.0,26137.53,26141.04,26150,1.48,NIFTY25D2326150CE,46,228496,0.4605,-25.1854,NIFTY25D2326150PE,62.2,239208,-0.5395,-25.1854
14:11:52,26127.45,0.0,38,0.0,26136.71,26140.69,26150,1.48,NIFTY25D2326150CE,46,228496,0.4605,-25.1854,NIFTY25D2326150PE,62.25,239208,-0.5395,-25.1854
