Timestamp,Spot_LTP,Fut_LTP,Fut_Open,Fut_High,Fut_Low,RSI,RSI_Ready,VWAP,EMA5,EMA13,Candle_Body,Candle_Green,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
11:02:48,25929.1,26097.0,26093.9,26099.9,26092.4,36.3,True,26094.68,25929.45,25932.93,3.1,True,25950,0.76,847984,642649,NIFTY2610625950CE,25950,136.6,17784,0.5423,0.0013,-8.3164,14.4555,8.27,NIFTY2610625950PE,25950,105.85,18824,-0.4577,0.0013,-8.3164,14.4555,8.27
11:02:56,25929.45,26097.0,26093.9,26099.9,26092.4,36.8,True,26094.68,25929.56,25932.98,3.1,True,25950,0.76,847989,642649,NIFTY2610625950CE,25950,137.55,17784,0.5423,0.0013,-8.3164,14.4555,8.27,NIFTY2610625950PE,25950,104.35,18824,-0.4577,0.0013,-8.3164,14.4555,8.27
11:03:04,25929.7,26094.8,26097.7,26099.4,26094.8,37.3,True,26094.68,25929.61,25932.51,2.9,False,25950,0.76,847989,642644,NIFTY2610625950CE,25950,137,17784,0.5452,0.0013,-8.3044,14.4443,8.26,NIFTY2610625950PE,25950,105.3,18824,-0.4548,0.0013,-8.3044,14.4443,8.26
11:03:12,25928.75,26094.4,26097.7,26100.0,26093.0,36.1,True,26094.68,25929.29,25932.38,3.3,False,25950,0.76,847989,642644,NIFTY2610625950CE,25950,135.6,17784,0.5448,0.0013,-8.2942,14.4457,8.25,NIFTY2610625950PE,25950,105.8,18824,-0.4552,0.0013,-8.2942,14.4457,8.25
11:03:19,25927.65,26095.7,26097.7,26100.0,26093.0,35.1,True,26094.68,25928.92,25932.22,2.0,False,25950,0.76,847989,642644,NIFTY2610625950CE,25950,135.7,17784,0.5421,0.0013,-8.3163,14.4554,8.27,NIFTY2610625950PE,25950,106.5,18824,-0.4579,0.0013,-8.3163,14.4554,8.27
11:03:33,25926.85,26096.5,26097.7,26100.0,26091.9,34.4,True,26094.69,25928.66,25932.1,1.2,False,25950,0.76,847989,642644,NIFTY2610625950CE,25950,136.25,17784,0.5403,0.0013,-8.2908,14.4614,8.24,NIFTY2610625950PE,25950,105.4,18824,-0.4597,0.0013,-8.2908,14.4614,8.24
11:03:47,25926.85,26095.0,26097.7,26100.0,26091.9,34.4,True,26094.68,25928.66,25932.1,2.7,False,25950,0.76,847989,642644,NIFTY2610625950CE,25950,135.4,17784,0.5413,0.0013,-8.3316,14.4581,8.28,NIFTY2610625950PE,25950,106.45,18824,-0.4587,0.0013,-8.3316,14.4581,8.28
11:03:59,25927.7,26095.0,26097.7,26100.0,26091.9,35.1,True,26094.69,25928.94,25932.23,2.7,False,25950,0.76,847989,642644,NIFTY2610625950CE,25950,135.45,17784,0.5399,0.0013,-8.2959,14.4627,8.24,NIFTY2610625950PE,25950,106.05,18824,-0.4601,0.0013,-8.2959,14.4627,8.24
11:04:10,25925.95,26095.7,26091.9,26097.9,26091.9,33.5,True,26094.69,25927.94,25931.33,3.8,True,25950,0.76,847989,642655,NIFTY2610625950CE,25950,134.4,17784,0.5406,0.0013,-8.287,14.4597,8.23,NIFTY2610625950PE,25950,106.7,18824,-0.4594,0.0013,-8.287,14.4597,8.23
11:04:24,25925.45,26093.0,26091.9,26097.9,26091.9,33.0,True,26094.68,25927.78,25931.26,1.1,True,25950,0.76,847989,642655,NIFTY2610625950CE,25950,134.5,17784,0.5386,0.0013,-8.2948,14.4661,8.24,NIFTY2610625950PE,25950,106.8,18824,-0.4614,0.0013,-8.2948,14.4661,8.24
11:04:38,25927.65,26097.7,26091.9,26097.9,26091.4,35.1,True,26094.69,25928.51,25931.57,5.8,True,25950,0.76,848014,642750,NIFTY2610625950CE,25950,134.95,17784,0.5397,0.0013,-8.3253,14.4629,8.27,NIFTY2610625950PE,25950,106.55,18824,-0.4603,0.0013,-8.3253,14.4629,8.27
11:04:53,25926.25,26094.1,26091.9,26098.0,26091.0,33.8,True,26094.68,25928.04,25931.37,2.2,True,25950,0.76,852291,646505,NIFTY2610625950CE,25950,135.25,17983,0.5404,0.0013,-8.3206,14.4605,8.27,NIFTY2610625950PE,25950,106.5,19028,-0.4596,0.0013,-8.3206,14.4605,8.27
11:05:12,25929.7,26094.0,26091.3,26096.0,26090.9,39.8,True,26094.68,25928.6,25931.13,2.7,True,25950,0.76,852470,646510,NIFTY2610625950CE,25950,136.3,17983,0.54,0.0013,-8.323,14.4611,8.27,NIFTY2610625950PE,25950,104.85,19028,-0.46,0.0013,-8.323,14.4611,8.27
11:05:25,25932.6,26102.8,26091.3,26102.9,26090.9,44.1,True,26094.7,25929.56,25931.55,11.5,True,25950,0.76,852255,646598,NIFTY2610625950CE,25950,138.45,17983,0.5433,0.0013,-8.2852,14.4498,8.24,NIFTY2610625950PE,25950,103.2,19028,-0.4567,0.0013,-8.2852,14.4498,8.24
11:05:38,25932.7,26103.8,26091.3,26103.8,26090.9,44.2,True,26094.7,25929.6,25931.56,12.5,True,25950,0.76,852300,646619,NIFTY2610625950CE,25950,139,17983,0.5483,0.0013,-8.2727,14.4308,8.24,NIFTY2610625950PE,25950,103.6,19028,-0.4517,0.0013,-8.2727,14.4308,8.24
11:05:51,25930.8,26096.2,26091.3,26103.9,26090.9,41.5,True,26094.7,25928.96,25931.29,4.9,True,25950,0.76,852300,646619,NIFTY2610625950CE,25950,136.9,17983,0.5439,0.0013,-8.3163,14.4471,8.27,NIFTY2610625950PE,25950,105.3,19028,-0.4561,0.0013,-8.3163,14.4471,8.27
11:06:06,25930.8,26098.0,26099.0,26099.2,26095.3,41.5,True,26094.7,25929.58,25931.22,1.0,False,25950,0.76,852300,646619,NIFTY2610625950CE,25950,138.5,17983,0.5439,0.0013,-8.3163,14.4471,8.27,NIFTY2610625950PE,25950,104.3,19028,-0.4561,0.0013,-8.3163,14.4471,8.27
11:06:21,25929.4,26099.3,26099.0,26100.9,26095.2,40.0,True,26094.7,25929.11,25931.02,0.3,True,25950,0.76,852305,646619,NIFTY2610625950CE,25950,138.25,17983,0.5466,0.0013,-8.3163,14.4372,8.27,NIFTY2610625950PE,25950,104.7,19028,-0.4534,0.0013,-8.3163,14.4372,8.27
