Timestamp,Spot_LTP,Fut_LTP,Fut_Open,Fut_High,Fut_Low,RSI,RSI_Ready,VWAP,EMA5,EMA13,Candle_Body,Candle_Green,ATM_Strike,PCR,Total_CE_OI,Total_PE_OI,CE_Symbol,CE_Strike,CE_LTP,CE_OI,CE_Delta,CE_Gamma,CE_Theta,CE_Vega,CE_IV,PE_Symbol,PE_Strike,PE_LTP,PE_OI,PE_Delta,PE_Gamma,PE_Theta,PE_Vega,PE_IV
10:20:04,25959.5,26125.6,26125.5,26128.0,26121.0,70.5,True,26082.65,25954.46,25946.79,0.1,True,25950,0.73,803467,589709,NIFTY2610625950CE,25950,152.95,15301,0.5776,0.0013,-8.2895,14.3057,8.36,NIFTY2610625950PE,25950,95.2,16757,-0.4224,0.0013,-8.2895,14.3057,8.36
10:20:10,25960.55,26128.3,26125.5,26128.3,26121.0,71.0,True,26082.74,25954.81,25946.94,2.8,True,25950,0.73,803358,589709,NIFTY2610625950CE,25950,153.5,15301,0.5776,0.0013,-8.2895,14.3057,8.36,NIFTY2610625950PE,25950,94.85,16757,-0.4224,0.0013,-8.2895,14.3057,8.36
10:20:17,25962.3,26125.8,26125.5,26128.3,26121.0,71.9,True,26082.8,25955.39,25947.19,0.3,True,25950,0.73,803353,589751,NIFTY2610625950CE,25950,153.7,15301,0.5786,0.0013,-8.2834,14.2991,8.36,NIFTY2610625950PE,25950,94.5,16757,-0.4214,0.0013,-8.2834,14.2991,8.36
10:20:23,25960.85,26127.2,26125.5,26128.3,26121.0,71.2,True,26082.85,25954.91,25946.98,1.7,True,25950,0.73,803353,589751,NIFTY2610625950CE,25950,152.7,15301,0.5786,0.0013,-8.2834,14.2991,8.36,NIFTY2610625950PE,25950,94.55,16757,-0.4214,0.0013,-8.2834,14.2991,8.36
10:20:30,25961.35,26126.9,26125.5,26128.5,26121.0,71.5,True,26082.92,25955.08,25947.05,1.4,True,25950,0.73,803353,589774,NIFTY2610625950CE,25950,154.5,15301,0.5785,0.0013,-8.2688,14.2994,8.34,NIFTY2610625950PE,25950,93.65,16757,-0.4215,0.0013,-8.2688,14.2994,8.34
10:20:37,25963.3,26123.2,26125.5,26128.5,26121.0,72.4,True,26082.96,25955.73,25947.33,2.3,False,25950,0.73,803353,589774,NIFTY2610625950CE,25950,154.35,15301,0.5802,0.0013,-8.2668,14.2878,8.35,NIFTY2610625950PE,25950,93.7,16757,-0.4198,0.0013,-8.2668,14.2878,8.35
10:20:45,25961.7,26127.1,26125.5,26128.5,26121.0,71.6,True,26083.03,25955.19,25947.1,1.6,True,25950,0.73,803353,589774,NIFTY2610625950CE,25950,154.3,15301,0.5802,0.0013,-8.2668,14.2878,8.35,NIFTY2610625950PE,25950,94.05,16757,-0.4198,0.0013,-8.2668,14.2878,8.35
10:20:52,25962.75,26123.0,26125.5,26128.5,26121.0,72.2,True,26083.09,25955.54,25947.25,2.5,False,25950,0.73,803353,589811,NIFTY2610625950CE,25950,154.55,15301,0.5816,0.0013,-8.2752,14.278,8.36,NIFTY2610625950PE,25950,93.7,16757,-0.4184,0.0013,-8.2752,14.278,8.36
10:21:00,25964.05,26128.7,26124.8,26128.7,26124.5,72.8,True,26083.22,25958.38,25949.65,3.9,True,25950,0.73,803353,589817,NIFTY2610625950CE,25950,154.5,15301,0.5804,0.0013,-8.2738,14.2854,8.36,NIFTY2610625950PE,25950,93.2,16757,-0.4196,0.0013,-8.2738,14.2854,8.36
10:21:06,25963.15,26129.9,26124.8,26129.9,26124.5,72.4,True,26083.45,25958.08,25949.52,5.1,True,25950,0.73,803377,589818,NIFTY2610625950CE,25950,156.45,15301,0.5804,0.0013,-8.2738,14.2854,8.36,NIFTY2610625950PE,25950,92.4,16757,-0.4196,0.0013,-8.2738,14.2854,8.36
